Beds,Bath,Sqft,Lot_Size,Type,Price,Address
3,1,816,,Residential,75000 CAD,211 2nd Avenue W 
3,1,1032,.275,Residential,119900 CAD,302 Second STREET W 
2,,576,.002,Residential,175000 CAD,Usherville Rural Address 
4,2,1302,0.16,Residential,145000 CAD,100 Pacific AVENUE 
,,1415,0.74,Residential,89500 CAD,1 Railway AVENUE 
4,2,1162,.132,Residential,69000 CAD,205 Centre STREET 
3,2,1220,,Residential,139900 CAD,558 Hoffman AVENUE NW 
2,2,680,.107,Residential,125000 CAD,546 KING STREET 
4,2,1076,.138,Residential,185000 CAD,615 97th AVENUE 
3,1,1035,,Residential,79900 CAD,304 Railway AVENUE N 
4,2,1500,0.83,Residential,130000 CAD,. Oungre Acreage RM Souris Valley #7 
3,1,938,.141,Residential,149900 CAD,739 Saskatchewan STREET W 
5,2,1244,.143,Residential,179000 CAD,233 3rd STREET NW 
3,1,1240,.138,Residential,134900 CAD,315 1st STREET W 
3,2,1082,.161,Residential,175000 CAD,15 Roberts STREET 
2,1,706,0.39,Residential,189000 CAD,740-742 13th STREET NE 
2,1,864,.138,Residential,120900 CAD,802 Pukwana DRIVE 
2,1,900,,Residential,139000 CAD,718 1st STREET 
2,1,726,.132,Residential,48000 CAD,4805 49th STREET 
4,2,1329,.252,Residential,194900 CAD,2633 Steuart AVENUE 
2,2,900,0.14,Residential,74900 CAD,W 505 1st STREET 
3,2,1248,.207,Residential,118900 CAD,603 2nd STREET W 
5,2,1064,,Residential,139900 CAD,70 Gladstone AVENUE S 
3,2,1308,.161,Residential,179000 CAD,260 6th AVENUE E 
3,2,1136,0.23,Residential,139900 CAD,13 Willow PLACE 
4,1,693,,Residential,179900 CAD,320 J AVENUE N 
3,2,768,.095,Residential,149000 CAD,215 Hudson STREET 
3,1,864,.138,Residential,99900 CAD,108 Prince STREET 
2,1,1092,0.12,Residential,100000 CAD,"#29 Lakeshore Drive, Macklin Lake "
2,2,890,0.31,Residential,111000 CAD,303 1st AVENUE N 
4,2,1664,.161,Residential,109900 CAD,138 3rd AVENUE E 
5,3,1352,.502,Residential,159000 CAD,102 Centre STREET 
2,1,584,.143,Residential,84900 CAD,610 MacLachlan AVENUE 
1,1,580,.105,Residential,39000 CAD,517 Hudson STREET 
2,1,720,.155,Residential,138900 CAD,5401 Dewdney AVENUE 
3,1,924,.072,Residential,149900 CAD,1429 Queen STREET 
1,2,1027,,Residential,129900 CAD,"209 2nd Street E, Milden "
3,1,750,.124,Residential,49000 CAD,535 churchill STREET 
2,1,936,.138,Residential,80000 CAD,226 1st STREET NW 
4,2,1860,0.03,Residential,44900 CAD,10 Acre Parcel RM of Hearts Hill No. 352 
4,2,894,,Residential,139900 CAD,560 Cecil STREET 
2,1,1008,.155,Residential,179900 CAD,704 Railway AVENUE 
4,2,1048,.133,Residential,164900 CAD,1462 106th STREET 
2,1,815,.204,Residential,44900 CAD,341 1st STREET NW 
3,1,845,.207,Residential,69000 CAD,272 Centre STREET 
4,2,1113,.275,Residential,163900 CAD,104 Meyers AVENUE 
3,2,1000,,Residential,199900 CAD,1392 6th STREET E 
2,1,816,.135,Residential,95489 CAD,530 Main STREET 
6,3,1253,,Residential,89500 CAD,532 2nd AVENUE 
2,,768,,Residential,70000 CAD,West of Choiceland -Cabin to be moved 
3,2,900,.119,Residential,189900 CAD,1404 13th AVENUE SW 
3,1,1082,,Residential,79900 CAD,22 Carlton STREET 
2,1,804,,Residential,109000 CAD,816 7th Street 
1,1,600,.143,Residential,64900 CAD,222 Higgins AVENUE W 
2,1,780,,Residential,54900 CAD,1 Elgin STREET 
2,2,1080,.161,Residential,119900 CAD,219 1st STREET 
2,1,720,.132,Residential,42000 CAD,210 1st STREET E 
1,1,624,.161,Residential,47000 CAD,236 5th AVENUE E 
3,2,888,.176,Residential,179000 CAD,41 Wauchope STREET 
6,2,1573,.166,Residential,76800 CAD,116 Reese STREET 
2,1,748,0.14,Residential,88900 CAD,328 RAILWAY AVENUE E 
2,1,698,g>25,Residential,89000 CAD,Rm of Eyehill Acreage 
2,1,948,,Residential,142000 CAD,304 Main STREET 
2,1,1017,.161,Residential,42000 CAD,204 4th AVENUE 
2,1,832,.138,Residential,99000 CAD,336 Forget STREET 
5,2,1198,.138,Residential,118000 CAD,538 Alberta AVENUE 
2,1,864,.117,Residential,199900 CAD,1209 10th AVENUE E 
4,2,2612,,Residential,159800 CAD,1 Main STREET 
3,1,770,,Residential,54500 CAD,112 Frederick STREET 
2,1,480,,Residential,129900 CAD,345 S AVENUE 
2,1,768,.177,Residential,139000 CAD,4 Roberts STREET 
2,1,916,,Residential,179900 CAD,1117 7th STREET E 
3,2,1120,.187,Residential,120000 CAD,233 1st STREET NE 
2,1,1250,,Residential,134900 CAD,"314 Douglass Street, Outlook "
2,1,825,.134,Residential,138900 CAD,1045 4th AVENUE NW 
3,1,936,.138,Residential,159900 CAD,1161 105th STREET 
2,2,1100,.287,Residential,73000 CAD,45 First AVENUE W 
3,1,924,.072,Residential,94900 CAD,1537 Retallack STREET 
5,2,1598,,Residential,179900 CAD,336 10th STREET E 
2,1,795,,Residential,55000 CAD,613 3rd STREET SE 
2,1,956,.126,Residential,119900 CAD,901 14th STREET W 
2,1,924,.108,Residential,99900 CAD,1229 Garnet STREET 
6,2,1092,.138,Residential,189000 CAD,534 Main STREET 
3,1,831,.115,Residential,164900 CAD,504 9th STREET E 
4,2,1089,.207,Residential,159000 CAD,1014 106th AVENUE 
2,2,572,0.21,Residential,85000 CAD,1605 14th STREET W 
2,1,1144,.161,Residential,119900 CAD,321 1st STREET E 
3,1,848,,Residential,139000 CAD,702 101st AVENUE 
2,1,748,.155,Residential,45000 CAD,10 Railway AVENUE 
4,2,1008,.161,Residential,159000 CAD,272 4th AVENUE W 
4,2,960,.231,Residential,138900 CAD,201 Hohmann STREET 
3,2,1160,.141,Residential,199900 CAD,1065 STADACONA STREET W 
2,1,624,0.11,Residential,42500 CAD,344 3rd STREET E 
2,1,600,.138,Residential,36000 CAD,327 Railway AVENUE 
4,3,2424,2.92,Residential,199999 CAD,Olson Acreage  
4,1,660,.077,Residential,169900 CAD,221 L AVENUE S 
4,2,1012,.072,Residential,100000 CAD,101A 1st AVENUE W 
2,1,864,.138,Residential,99900 CAD,110 Prince STREET 
2,1,782,.077,Residential,199900 CAD,3224 Victoria AVENUE 
4,1,1568,.138,Residential,117000 CAD,215 Pelly STREET 
3,2,972,.475,Residential,190000 CAD,2 Dr Arthur AVENUE 
4,1,1569,,Residential,89500 CAD,125 Railway AVENUE 
4,2,1300,.207,Residential,169000 CAD,432 Yukon AVENUE W 
3,2,1176,.132,Residential,78900 CAD,409 B AVENUE W 
3,2,888,.161,Residential,139000 CAD,497 6th AVENUE E 
4,2,1007,.096,Residential,198000 CAD,374 Montreal STREET 
4,1,1014,.254,Residential,38000 CAD,207 1st STREET 
2,1,952,5.77,Residential,169000 CAD,Belak Acreage 
2,1,624,.123,Residential,129900 CAD,1047 Montgomery STREET 
3,1,912,.161,Residential,120000 CAD,538 3rd AVENUE W 
3,2,768,.138,Residential,113900 CAD,308 1st STREET W 
2,1,876,.138,Residential,39900 CAD,106 2nd STREET NE 
1,1,816,>0.3,Residential,49000 CAD,202 Mgr Jean Gaire AVENUE 
4,2,892,.161,Residential,150000 CAD,256 4th AVENUE W 
3,1,1120,.308,Residential,124900 CAD,217 Christopher STREET 
3,1,1022,8.38,Residential,169000 CAD,Paddockwood Acreage 
3,1,728,,Residential,64900 CAD,4&5 Water STREET 
4,1,768,,Residential,20000 CAD,10 1st AVENUE 
3,2,936,,Residential,179000 CAD,310 5th STREET W 
4,2,960,,Residential,47777 CAD,205 1st AVENUE E 
5,2,1294,,Residential,69900 CAD,100 4th STREET NE 
2,2,1440,,Residential,169900 CAD,102 6th Avenue E 
1,1,800,.172,Residential,69900 CAD,120 Railway AVENUE 
2,1,636,0.12,Residential,65000 CAD,1016 17th STREET W 
2,3,2360,,Residential,199000 CAD,302 Young STREET 
3,1,1000,11.3,Residential,149000 CAD,Ealey Acreage 
3,1,969,,Residential,139000 CAD,309 7th STREET 
2,1,720,0.14,Residential,99000 CAD,408 5th AVENUE E 
2,1,960,.224,Residential,94900 CAD,219 Main STREET 
2,1,1008,.161,Residential,129000 CAD,240 3rd AVENUE W 
1,1,756,0.13,Residential,34500 CAD,301 Centre STREET 
3,2,1505,,Residential,189900 CAD,201 Allan AVENUE 
4,1,1118,,Residential,74900 CAD,401 1st AVENUE N 
2,1,826,.152,Residential,49900 CAD,205 2nd STREET NE 
3,2,984,,Residential,169500 CAD,605 98th AVENUE 
2,1,1320,,Residential,165900 CAD,601 YORK STREET 
5,2,1076,.161,Residential,179900 CAD,303 8th AVENUE E 
2,1,819,.143,Residential,48500 CAD,28 Kidd AVENUE 
3,3,1680,1.31,Farm,199900 CAD,Peterson Farm 
3,2,1500,.413,Residential,99000 CAD,321 Railway AVENUE 
1,1,600,.111,Residential,49900 CAD,1202 15th STREET W 
2,1,900,.149,Residential,79900 CAD,219 Sidney STREET 
2,1,756,.072,Residential,45000 CAD,1153 Rae STREET 
3,2,672,.242,Residential,147000 CAD,810 Spencer STREET 
4,2,1001,.275,Residential,120000 CAD,116 Ash AVENUE N 
2,1,1048,,Residential,25000 CAD,308 2nd Street W 
3,2,1080,.289,Residential,181900 CAD,721 Main STREET 
3,1,1297,0.16,Residential,129900 CAD,341 4th AVENUE W 
,,1608,g>15,Residential,169900 CAD,Lavoie Acreage 
1,1,720,,Residential,57900 CAD,207 Prairie STREET 
1,,704,0.49,Residential,89900 CAD,Log Cabin-Bapaume-RM of Spiritwood 
4,2,832,,Residential,75000 CAD,508 4th STREET 
3,1,1100,.241,Residential,42000 CAD,211 3rd AVENUE E 
2,1,1392,.161,Residential,123700 CAD,210 5th AVENUE W 
4,1,830,.217,Residential,119000 CAD,313 4th STREET W 
4,2,918,,Residential,142900 CAD,422 19th STREET E 
1,1,720,.138,Residential,69500 CAD,313 1st STREET W 
4,1,962,.138,Residential,109900 CAD,110 Hudson STREET 
6,3,1104,.138,Residential,138000 CAD,47 Bantry STREET 
3,1,896,,Other,164700 CAD,"83 Walleye Way, Prairie Lake Regional Park "
3,1,1000,.138,Residential,133900 CAD,117 First STREET E 
2,2,1040,.132,Residential,112000 CAD,300 Griffin STREET 
4,2,1216,.392,Residential,148000 CAD,401 4th AVENUE 
2,1,747,.275,Residential,99000 CAD,240 Atlantic AVENUE 
4,2,936,.149,Residential,195000 CAD,20 Souris AVENUE 
3,2,1040,0.16,Residential,144900 CAD,711 St Josephs AVENUE 
4,2,1514,.275,Residential,158900 CAD,277 Pasqua AVENUE N 
4,2,4000,>0.4,Residential,89900 CAD,48 Railway AVENUE 
4,2,1074,,Residential,189000 CAD,219 6th Avenue W 
5,1,916,9.07,Residential,155000 CAD,Anasarias Acreage 
4,2,922,,Residential,164800 CAD,301 Main STREET 
2,2,952,.207,Residential,79900 CAD,9 Osage STREET 
,,3687,0.32,Residential,149000 CAD,110 Watson STREET 
2,2,1064,,Residential,74500 CAD,216 2nd STREET 
2,1,906,.078,Residential,189000 CAD,3412 Victoria AVENUE 
2,2,808,.143,Residential,125000 CAD,503 Hochelaga STREET E 
3,2,805,.121,Residential,199900 CAD,1434 Rupert STREET 
2,2,1300,,Residential,129900 CAD,424 4th STREET W 
4,2,923,.096,Residential,139000 CAD,1354 Montague STREET 
2,1,1058,.138,Residential,149900 CAD,1422 98th STREET 
4,3,1475,.331,Residential,172500 CAD,360 2ND AVENUE E 
3,2,1042,,Residential,124900 CAD,211 Walsh STREET 
2,2,910,.119,Residential,189900 CAD,1114 Caribou STREET W 
3,2,767,.033,Residential,109900 CAD,1232 6th STREET 
2,2,712,,Residential,169900 CAD,965 Stadacona STREET W 
3,2,1016,.244,Residential,70000 CAD,920 1st AVENUE NW 
1,1,470,0.12,Residential,79900 CAD,114 U AVENUE S 
2,1,722,.072,Residential,58000 CAD,1013 ROBINSON STREET 
5,3,1944,.298,Residential,199000 CAD,63 Government ROAD 
3,1,1236,.138,Residential,49000 CAD,24 2nd STREET NE 
4,3,1645,0.14,Residential,198000 CAD,187 Second AVENUE S 
4,1,1352,.138,Residential,199000 CAD,426 Second STREET 
3,1,956,,Residential,139900 CAD,109 5th AVENUE E 
3,1,1071,.072,Residential,154900 CAD,2250 Halifax STREET 
3,2,1022,.072,Residential,109900 CAD,1148 Garnet STREET 
3,2,747,.108,Residential,164900 CAD,654 Queen STREET 
3,2,952,.138,Residential,179900 CAD,1914 1st STREET 
1,1,596,,Residential,65000 CAD,339 Duffield STREET W 
2,1,1152,.138,Residential,49900 CAD,108 4th AVENUE W 
3,1,969,.058,Residential,149900 CAD,2276 Quebec STREET 
2,1,1036,,Residential,34500 CAD,213 Carment STREET 
3,,672,.135,Residential,145000 CAD,9 Aspen CRESCENT 
3,2,956,.072,Residential,79900 CAD,1133 Rae STREET 
3,1,1040,.158,Residential,199999 CAD,2900 4th AVENUE N 
3,2,1232,,Residential,110000 CAD,417 3rd STREET S 
3,2,720,.171,Residential,159900 CAD,1772 110th STREET 
2,1,840,.143,Residential,167000 CAD,304 3rd AVENUE W 
2,1,902,,Residential,180000 CAD,132 2nd AVENUE SE 
1,1,842,0.11,Residential,79900 CAD,125 6th AVENUE W 
1,2,546,,Residential,98000 CAD,2259 Lindsay STREET 
2,1,960,0.27,Residential,76900 CAD,51 Main STREET 
3,1,1162,.165,Residential,129000 CAD,214 Drake AVENUE 
2,2,700,.138,Residential,195000 CAD,112 N AVENUE S 
3,2,772,.144,Residential,150000 CAD,1043 King STREET 
3,2,1004,.072,Residential,114900 CAD,1161 Rae STREET 
2,1,685,.072,Residential,134900 CAD,2047 Princess STREET 
3,3,1350,.353,Residential,198900 CAD,220 2nd AVENUE 
2,1,1048,.273,Residential,139900 CAD,226 2nd AVENUE W 
3,1,864,,Residential,89000 CAD,308 2nd STREET NW 
9,3,3562,0.28,Residential,199900 CAD,319 Weldon ROAD 
3,1,988,.138,Residential,164900 CAD,307 Broadway STREET 
2,1,782,.143,Residential,165000 CAD,309 3rd AVENUE W 
3,1,900,.138,Residential,184000 CAD,157 Roslyn AVENUE 
4,2,936,.344,Residential,155000 CAD,123 4th STREET W 
4,2,817,,Residential,189900 CAD,392 8th AVENUE NW 
2,1,824,,Residential,159900 CAD,707 McNaughton STREET 
3,1,996,.072,Residential,199900 CAD,2077 Wallace STREET 
3,2,1008,.244,Residential,179000 CAD,703 1st STREET 
3,1,1046,.138,Residential,159900 CAD,1861 103rd STREET 
4,2,1144,,Residential,104900 CAD,1295 9th AVENUE NW D-2
3,1,728,0.66,Residential,99000 CAD,Florizone Acreage 
3,2,624,0.18,Residential,179900 CAD,557 6th STREET E 
1,1,512,,Residential,144900 CAD,517 Empress STREET 
3,2,1090,,Residential,118000 CAD,903 4th STREET E 
3,1,864,.121,Residential,69900 CAD,2130 Borden STREET 
2,1,582,.072,Residential,139900 CAD,2050 LINDSAY STREET 
3,2,1280,,Single,127500 CAD,62 Eastwood Trailer Park 
3,1,1070,,Residential,199900 CAD,225 Company AVENUE 
3,1,970,,Residential,159900 CAD,2031 WASCANA STREET 
5,4,1000,.072,Residential,189000 CAD,722 Garnet STREET 
3,2,1136,0.14,Residential,189900 CAD,155 Fifth AVENUE N 
4,2,1120,0.28,Residential,185000 CAD,96 Gilbert STREET 
4,2,1166,,Residential,124900 CAD,520 Saskatchewan STREET W 
2,1,768,.138,Residential,114900 CAD,220 Allan AVENUE 
1,1,792,.136,Residential,99900 CAD,358 St John STREET 
3,1,1144,.108,Residential,140000 CAD,2255 Mackay STREET 
3,2,1228,,Residential,189900 CAD,336 Lorne STREET 
2,2,1044,.096,Residential,200000 CAD,223 1st AVENUE W 
3,1,950,.143,Residential,200000 CAD,253 Cornwall STREET 
1,1,640,.149,Residential,59900 CAD,6371 Queens AVENUE 
2,2,1064,,Residential,149900 CAD,521 1st AVENUE 
3,2,768,0.12,Residential,85000 CAD,1122 13th STREET W 
4,3,1360,,Residential,199000 CAD,114 2nd STREET E 
4,2,896,,Residential,199900 CAD,453 21st STREET E 
2,1,896,.131,Residential,109000 CAD,12 Gladstone AVENUE N 
2,1,902,.215,Residential,189000 CAD,1224 Grand AVENUE 
2,1,812,.048,Residential,164900 CAD,1755 Quebec STREET 
2,1,672,.143,Residential,74900 CAD,689 Athol STREET 
4,2,1040,0.17,Residential,125000 CAD,52 Folley CRESCENT 
3,1,1190,.158,Residential,165000 CAD,507 Centre STREET 
3,1,1064,.116,Residential,169000 CAD,49 Harbour View DRIVE 
2,2,768,,Residential,189900 CAD,1242 8th STREET 
2,1,889,,Residential,189500 CAD,220 29th STREET W 
4,3,1257,.298,Residential,139900 CAD,245 Ash STREET 
3,1,760,.077,Residential,85900 CAD,1360 Argyle STREET 
3,2,1280,.138,Residential,189000 CAD,213 Segwun AVENUE N 
3,1,962,.077,Residential,124900 CAD,533 12th STREET W 
2,2,799,.115,Residential,59900 CAD,720 Morley STREET 
2,1,770,,Residential,179500 CAD,401 Vancouver AVENUE S 
3,1,1108,.132,Residential,124900 CAD,408 5th AVENUE E 
4,2,1485,.149,Residential,69900 CAD,132 Wall AVENUE 
3,1,832,.143,Residential,69900 CAD,230 Railway AVENUE SE 
2,1,576,.072,Residential,177950 CAD,2428 Lindsay STREET 
2,1,836,.083,Residential,174900 CAD,1864 Alexandra STREET 
2,1,785,.086,Residential,169999 CAD,1769 Toronto STREET 
3,1,902,.161,Residential,89900 CAD,373 7th AVENUE W 
4,3,1092,.182,Residential,65000 CAD,811 Green STREET 
3,2,1239,,Residential,130000 CAD,112 12th STREET NE 
3,1,900,.102,Residential,199900 CAD,4 Aberdeen PLACE 
3,2,1518,ng>1,Residential,149000 CAD,1011 Qu'Appelle STREET 
1,2,1344,.339,Residential,93500 CAD,408 Balmoral AVENUE 
3,1,858,.107,Residential,109000 CAD,524 Osler STREET 
3,2,900,.115,Residential,143000 CAD,1020 Queen STREET 
2,1,899,,Residential,39900 CAD,202 Railway AVENUE E 
5,3,1404,.244,Residential,148000 CAD,20 2nd AVENUE SE 
3,1,720,.275,Residential,110000 CAD,8 Beckton STREET 
3,1,1145,,Residential,139000 CAD,233 Herbert STREET E 
4,1,1288,0.26,Residential,99999 CAD,1201 Scott AVENUE 
4,2,1204,.127,Residential,199000 CAD,100 Fraser AVENUE 
3,1,977,.072,Residential,39000 CAD,1137 Retallack STREET 
2,2,816,0.21,Residential,169900 CAD,124 Riverside DRIVE 
4,2,1385,.275,Residential,165900 CAD,306 Main STREET 
2,1,671,,Residential,179900 CAD,1046 Hochelaga STREET W 
5,2,1290,.413,Residential,84000 CAD,506 3rd STREET W 
3,1,1008,.158,Residential,184999 CAD,3004 4th AVENUE N 
2,2,769,.164,Residential,65000 CAD,544 Prince Edward STREET 
2,1,1456,.207,Residential,79000 CAD,102 Abbott AVENUE 
3,2,837,,Residential,199900 CAD,1143 2nd AVENUE NW 
3,1,1600,.275,Residential,102500 CAD,2325 Hall STREET 
5,3,1232,.179,Residential,199900 CAD,109 Leeville DRIVE 
2,2,1536,.184,Residential,199000 CAD,220 Indian POINT 
4,2,792,.072,Residential,69900 CAD,1818 Ottawa STREET 
3,2,989,.248,Residential,135000 CAD,129 1st 
3,3,1324,.209,Residential,145000 CAD,65 Creelman STREET 
4,2,1232,.344,Residential,169900 CAD,613 26 HIGHWAY 
2,1,672,.222,Residential,159900 CAD,836 2nd STREET E 
5,2,1249,,Residential,174900 CAD,419 2nd AVENUE 
3,1,1290,.169,Residential,159900 CAD,235 2nd AVENUE E 
3,1,715,.077,Residential,180000 CAD,5318 Dewdney AVENUE 
,1,2186,.143,Residential,42000 CAD,727 Anderson STREET 
2,1,1002,.121,Residential,48500 CAD,211 Walter STREET 
2,2,864,.121,Residential,68500 CAD,603 Hill AVENUE 
3,1,936,,Residential,145000 CAD,254 1st AVENUE NW 
2,1,1476,,Residential,165000 CAD,683 7th STREET 
4,2,864,.116,Residential,149900 CAD,383 14th STREET W 
2,1,1019,.152,Residential,114900 CAD,220 Alexander STREET 
3,1,939,,Residential,45000 CAD,314 1st AVENUE 
3,3,3200,.273,Residential,175000 CAD,338 Ruttle AVENUE 
1,1,530,.069,Residential,105900 CAD,225 U AVENUE S 
2,1,648,0.11,Residential,55000 CAD,645 Centre STREET 
2,1,640,.051,Residential,110000 CAD,675 Pasqua STREET 
3,2,1620,.143,Residential,189900 CAD,908 Arthur STREET 
1,2,671,.143,Residential,29900 CAD,214 2nd AVENUE 
4,2,1217,0.25,Residential,169000 CAD,1533 Fourth STREET 
3,2,1050,,Residential,165900 CAD,768 15th STREET W 
3,1,864,.138,Residential,135000 CAD,204 Hall STREET 
3,2,1156,,Residential,159900 CAD,107 1st AVENUE 
2,1,500,.187,Residential,99900 CAD,65 30th STREET E 
3,2,936,>0.5,Single,154500 CAD,404 Highway 21  N 
2,1,572,,Residential,95000 CAD,851 13th STREET W 
2,2,884,.156,Residential,119000 CAD,740 Chaplin STREET E 
3,1,846,,Residential,189900 CAD,549 3rd AVENUE NE 
1,1,840,.275,Residential,64900 CAD,124 2nd STREET 
3,2,1284,.155,Residential,85000 CAD,216 Main STREET S 
2,1,461,,Residential,75000 CAD,1256 17th STREET W 
2,1,706,.076,Residential,154900 CAD,655 Pasqua STREET 
3,1,820,0.15,Residential,199000 CAD,292 29th STREET 
3,1,1437,0.11,Residential,149000 CAD,589 3rd STREET E 
2,1,600,0.11,Residential,22500 CAD,594 2nd STREET E 
3,1,1025,.138,Residential,154900 CAD,1329 Connaught AVENUE 
3,2,936,.264,Residential,54900 CAD,314 Toews STREET 
3,2,832,.165,Residential,159900 CAD,536 8th STREET E 
3,2,1188,0.34,Residential,149900 CAD,204 Maple ROAD W 
2,1,814,.115,Residential,49900 CAD,954 Elphinstone STREET 
3,3,988,.161,Residential,109900 CAD,400 First AVENUE E 
4,2,1005,.146,Residential,194900 CAD,1503 97th STREET 
3,2,1152,.215,Residential,140000 CAD,209 3rd AVENUE E 
3,1,1056,0.07,Residential,119900 CAD,1007 Ominica STREET E 
3,1,937,,Residential,38000 CAD,901 George STREET E 
2,2,1120,.207,Residential,164000 CAD,109 Walter STREET 
2,2,936,.161,Residential,79900 CAD,302 2nd AVENUE E 
2,1,760,.091,Residential,169900 CAD,503 Idylwyld DRIVE N 
3,1,1240,,Residential,199500 CAD,106 Heward STREET 
2,1,872,0.21,Single,115777 CAD,113 1 Street E 
2,3,1609,0.18,Residential,174500 CAD,331 12th STREET E 
3,2,832,.106,Residential,177000 CAD,218 7th AVENUE W 
3,1,1184,>1.6,Residential,174900 CAD,20 West ROAD 
3,1,1121,.138,Residential,59900 CAD,202 Downey STREET 
3,2,1312,1.96,Residential,120000 CAD,204 King STREET 
2,1,748,0.14,Residential,68000 CAD,623 St Mary STREET 
2,1,846,.091,Residential,199900 CAD,2308 Elphinstone STREET 
4,2,1008,.143,Residential,174000 CAD,704 4th STREET E 
4,2,1099,.162,Residential,154900 CAD,2112 101st CRESCENT 
2,1,934,.092,Single,79900 CAD,4630 49 Street 
3,2,1002,,Residential,149900 CAD,733 M AVENUE S 
3,1,1192,0.23,Residential,134900 CAD,33 6th STREET SE 
2,1,800,.138,Residential,98000 CAD,177 Pasqua AVENUE 
3,2,900,.072,Residential,110000 CAD,1420 Garnet STREET 
4,2,960,.143,Residential,85000 CAD,427 2nd AVENUE 
3,1,1300,.264,Residential,109000 CAD,616 Walsh AVENUE 
3,2,814,.379,Residential,142000 CAD,204 Charter AVENUE 
2,2,1252,,Residential,129900 CAD,412 3rd AVENUE 
2,1,816,,Residential,188770 CAD,150 Montreal STREET N 
4,2,1460,,Residential,175900 CAD,402 Jasper STREET 
2,2,1600,,Residential,124900 CAD,411 15th STREET W 
2,1,850,.138,Residential,89900 CAD,82 Centre STREET 
2,1,912,0.11,Residential,75000 CAD,547 Centre STREET 
3,2,1089,.317,Residential,167900 CAD,104 Wesley STREET 
4,2,1096,.161,Residential,169500 CAD,513 3rd AVENUE 
4,1,1650,,Residential,199000 CAD,300 5th AVENUE 
3,2,936,,Residential,129000 CAD,411 1st STREET E 
3,1,744,.072,Residential,89900 CAD,1336 Montague STREET 
3,2,672,.093,Residential,165500 CAD,585 10th STREET E 
4,2,1464,>0.7,Residential,89900 CAD,117 Central AVENUE 
2,2,1110,0.17,Residential,165000 CAD,63 Queens COURT 
3,2,1772,.138,Residential,124900 CAD,1030 3rd STREET 
3,1,656,.161,Residential,179800 CAD,218 S AVENUE 
4,3,1329,.242,Residential,160000 CAD,403 6th STREET E 
3,1,956,.072,Residential,119000 CAD,1459 Rae STREET 
3,2,1220,.219,Residential,159900 CAD,581 Manitoba STREET 
4,2,1039,.072,Residential,160000 CAD,271 Broad STREET 
4,2,1076,,Residential,149900 CAD,316 Orton STREET 
6,2,1618,.143,Residential,149500 CAD,766-772 Rae STREET 
2,1,800,.072,Residential,49500 CAD,1141 CAMERON STREET 
4,3,1125,,Residential,159900 CAD,311 1st STREET S 
2,2,792,,Residential,64900 CAD,216 1st STREET W 
4,2,1274,.115,Residential,159999 CAD,717 Anderson STREET 
2,1,810,.072,Residential,89000 CAD,857 EDGAR STREET 
1,1,838,.138,Residential,34900 CAD,200 Freeman STREET 
2,1,672,0.18,Residential,49900 CAD,310 Morken STREET 
2,1,893,,Residential,79900 CAD,309 1st STREET E 
3,1,912,.138,Residential,99900 CAD,251 Northern AVENUE 
4,1,905,,Residential,109900 CAD,669 17th STREET W 
2,1,776,.138,Residential,58000 CAD,133 4th STREET W 
3,2,728,.171,Residential,172000 CAD,157 Maple AVENUE 
3,2,1422,.123,Residential,139900 CAD,325 22nd STREET E 
3,2,972,.138,Single,199000 CAD,109 2nd Street E 
2,1,1050,.241,Residential,155000 CAD,105 2nd AVENUE E 
4,1,1048,.199,Residential,119000 CAD,1 Yarbo ROAD 
3,2,2016,.298,Residential,169000 CAD,817 Main STREET 
2,1,720,0.14,Residential,85000 CAD,218 4A STREET E 
4,2,1005,.154,Residential,166000 CAD,714 Carbon AVENUE 
2,2,923,,Residential,175000 CAD,215 Tupper AVENUE 
5,2,936,0.12,Residential,175000 CAD,243 23rd STREET W 
2,1,738,,Residential,109900 CAD,1272 96th STREET 
4,2,2100,.115,Residential,139000 CAD,2042 ELPHINSTONE STREET 
2,1,612,.072,Residential,85000 CAD,1668 Ottawa STREET 
,1,768,.598,Residential,60000 CAD,813 Prospect AVENUE 
2,1,1056,.143,Residential,135000 CAD,103 1st AVENUE 
2,1,768,.143,Residential,80000 CAD,122 2nd STREET E 
3,1,1335,.269,Residential,74900 CAD,117 Gordon STREET 
4,1,416,0.26,Residential,125000 CAD,"Cabin in Sinclair Bay on Big Island, Lac La Ronge "
4,1,1108,.138,Residential,72900 CAD,504 7th STREET 
3,1,900,.138,Residential,110000 CAD,1661 98th STREET 
2,1,701,.149,Residential,112000 CAD,410 5th STREET NE 
3,2,840,.253,Residential,129900 CAD,521 Hoffman AVENUE NW 
2,1,864,0.14,Residential,20000 CAD,550 2nd AVENUE 
3,1,954,.164,Residential,153900 CAD,103 7th AVENUE E 
4,2,896,.138,Residential,158900 CAD,512 18th AVENUE E 
2,2,527,,Residential,59500 CAD,681 7th STREET 
3,2,1214,0.28,Residential,27900 CAD,311 3rd AVENUE E 
3,1,1200,,Residential,74900 CAD,123 4th STREET 
3,1,1008,.126,Residential,179900 CAD,3630 Argyle ROAD 
2,1,739,.138,Residential,69000 CAD,304 Glasgow AVENUE 
2,2,940,.413,Residential,149900 CAD,136 3rd AVENUE E 
2,1,600,.154,Residential,59900 CAD,216 Main STREET 
3,1,1040,.309,Residential,179900 CAD,114 1st AVENUE N 
3,1,1040,.197,Residential,138500 CAD,200 King STREET 
