Beds,Bath,Sqft,Lot_Size,Type,Price,Address
2,2,,,Residential,314900 CAD,921 Spillway Road 
2,2,1558,,Residential,299000 CAD,3704 27 Avenue 
4,2,2000,,Residential,649000 CAD,2833 Creighton Valley Road 
4,2,2358,0.26,Residential,525000 CAD,5886 FAIRVIEW PLACE 
3,1,1430,,Residential,299000 CAD,4986 Luck Avenue 
5,2,,>0.1,Residential,424900 CAD,5036 Riverview Road 
3,2,1772,,Residential,497000 CAD,376 GREEN AVE W 
4,2,1920,,Residential,499900 CAD,305 Phillips Road 
2,2,1078,,Residential,320000 CAD,2350 Stillingfleet Road 
4,4,2400,>0.7,Residential,599900 CAD,2552 Rainbow Rd 
4,2,1856,0.23,Residential,539900 CAD,410 Cottonwood Avenue 
,,,,Residential,359500 CAD,2107 43rd ave 
5,4,2560,,Residential,689000 CAD,2801-16 street 
,,,,Residential,565000 CAD,2235 E 16 Highway 
1,1,760,,Residential,344900 CAD,651 Dunes Drive 
2,1,1972,0.23,Residential,485000 CAD,7420 3rd Ave. 
,,,,Residential,549900 CAD,1393 9th Avenue 
4,2,1719,.261,Residential,399000 CAD,1245 7th Avenue 
2,2,868,4.99,Residential,399000 CAD,15958 Peters Road  
3,2,,0.22,Residential,549900 CAD,5875 Okanagan Street 
3,2,1740,>1.5,Residential,349000 CAD,1005 Dorval Road 
2,2,928,,Other,189000 CAD,1200 Rancher Creek Road 
2,2,1100,,Residential,437900 CAD,312-3521 Carrington Road 
2,2,1045,,Residential,414900 CAD,20 Lakeshore Drive Vernon BC V1H 2A1 
,,,,Residential,249900 CAD,"LOT 21- 310 CARIBOU CRES., OSOYOOS "
3,3,1772,,Residential,599900 CAD,101-1742 FAIRFORD DRIVE 
4,2,1700,>0.2,Residential,649000 CAD,949 HULL STREET 
2,2,1350,,Residential,329000 CAD,10-2095 BOUCHERIE ROAD 
3,1,1104,.231,Residential,550000 CAD,5177 Dallas Drive 
,,,0.52,Residential,139000 CAD,1190 18th Ave 
4,2,,>0.5,Residential,425000 CAD,4690 Canyon-lister Road 
,,,,Residential,189900 CAD,48 Lakeshore Drive Parker Cove Vernon BC V1H 2A1 
5,2,1920,0.26,Residential,699000 CAD,11 FINCH CR. 
3,1,1022,,Residential,310000 CAD,#1-1697 Greenfield Ave 
3,3,1501,,Residential,620000 CAD,111-253 NORTON STREET 
3,2,1799,,Residential,329900 CAD,360 361 Hummingbird Avenue Vernon BC V1H 2A1 
2,2,1370,,Residential,550000 CAD,5550 14B Avenue 
,,,,Residential,155000 CAD,4200 Lakeshore Dr 
3,3,1736,,Residential,559900 CAD,2648 TRANQUILLE RD 
2,3,1335,,Residential,562000 CAD,9510 Quinpool Road 
2,2,1285,,Residential,599900 CAD,651 Dunes Drive 
2,1,853,,Residential,659900 CAD,46060 FIFTH AVENUE 
2,1,804,0.08,Residential,649000 CAD,886 Trower Lane 
4,2,2080,0.12,Residential,429900 CAD,412 21st Avenue South 
3,4,2210,0.09,Residential,649000 CAD,533 VAN HORNE STREET 
3,4,1992,,Residential,545000 CAD,31-1055 Aberdeen Dr 
,,,,Residential,689000 CAD,100 Cougar Road 
,,,,Residential,249000 CAD,3011 Gateby PL 
3,1,1600,0.22,Residential,349900 CAD,104 Cowichan Ave 
4,3,2420,0.18,Residential,649900 CAD,820 Invermere Crt 
1,1,523,,Residential,509000 CAD,988 Quayside Drive 
4,2,,,Residential,429900 CAD,1009 12th Street S 
1,1,617,,Residential,489000 CAD,1649 Comox Street 
2,2,1014,0.08,Residential,439900 CAD,#162 6812 Santiago Loop 
3,1,1290,1.55,Residential,499000 CAD,6837 Main Street 
1,3,896,,Residential,139000 CAD,30-3999 SKAHA LAKE RD 
3,1,1300,0.23,Residential,239000 CAD,610 Devon Street 
2,3,1335,,Residential,562000 CAD,9510 Quinpool Road 
2,1,854,0.28,Residential,449900 CAD,10232 South Shore Rd 
1,,1264,0.17,Residential,299000 CAD,505 Canyon Street 
2,1,1421,,Residential,469000 CAD,4926 Timber Ridge Road 
3,2,1810,,Residential,549000 CAD,4926 Timber Ridge Road 
2,1,,0.09,Single,225000 CAD,310 KOOTENAY STREET N 
,,,9.03,Single,125000 CAD,"775 WILLIS Road, "
3,2,1900,0.19,Single,509000 CAD,"118 9TH Avenue, "
3,1,1148,>0.2,Single,499800 CAD,472 Westgate Rd 
1,1,647,,Residential,599000 CAD,1203 789 DRAKE STREET 
2,1,1150,>840,Single,302000 CAD,2401 ORD ROAD 105
3,2,,0.75,Single,625000 CAD,7255 LLOYD ROAD 
4,3,2404,0.22,Single,479900 CAD,4102 YEO STREET 
2,2,1255,,Single,248000 CAD,201 CAYER STREET 48
4,3,2312,0.12,Single,499900 CAD,6240 W MONTEREY ROAD 
5,2,2448,.232,Single,355000 CAD,774 N 10TH AVENUE 
4,2,2242,>0.5,Single,419900 CAD,182 S COACH ROAD 
4,2,1839,.138,Single,399037 CAD,1189 DOUGLAS STREET 
3,2,1501,0.18,Single,599000 CAD,367 Denman St 
5,2,2188,0.14,Single,289000 CAD,10316 106 STREET 
2,1,1436,0.68,Single,304900 CAD,4425 TITETOWN ROAD 
4,1,,0.28,Single,284000 CAD,615 WELLINGTON AVENUE 
3,1,,.144,Single,349000 CAD,414 7TH AVENUE 
3,1,1840,.139,Single,319000 CAD,530 NORMAN STREET 
5,3,2114,.193,Single,669900 CAD,"2301 34th Street, "
3,1,939,0.28,Residential,499999 CAD,150 Columbia St 
3,1,1103,0.21,Residential,669900 CAD,2128 Boxwood Rd 
4,3,2068,.139,Single,449900 CAD,4576 CASCADE AVENUE 
3,3,1877,.179,Single,575000 CAD,2381 15th Ave 
4,3,3090,,Single,575000 CAD,"513 5th Street, "
3,2,1074,0.08,Residential,629900 CAD,987 Buffer Rd 
3,1,1020,.091,Single,279900 CAD,3645 14th Ave 
4,2,2256,.233,Single,389000 CAD,8409 CINCH LOOP 
3,1,1001,,Single,219900 CAD,1353 FOORT ROAD 
4,2,1954,0.09,Single,599900 CAD,622 GLENEAGLES DRIVE 
5,3,3000,>0.3,Single,499900 CAD,1320 MESA VISTA DRIVE 
3,3,2124,0.17,Residential,659900 CAD,820 10th Ave 
3,1,1470,0.92,Single,525990 CAD,116 GREYLING AVENUE 
2,3,2522,0.26,Single,615000 CAD,"2904 Juniper Crescent, "
4,2,2174,0.01,Single,679000 CAD,6341 REDPATH ROAD 
3,2,1915,0.16,Single,439900 CAD,16 GALENA AVE 
4,2,2307,0.33,Single,699900 CAD,"6888 Bryden Road, "
2,1,830,.135,Single,349000 CAD,2188 NICOLA AVE 
1,1,609,,Residential,685000 CAD,704 1887 CROWE STREET 
4,2,,>0.6,Single,598000 CAD,1759 RIDGEWOOD ROAD 
1,1,565,,Residential,510000 CAD,201 626 ALEXANDER STREET 
3,1,2520,23.6,Single,684900 CAD,9440 POOLEY ROAD 
5,3,2279,.192,Single,239900 CAD,337 CROOKED RIVER CRESCENT 
4,3,2400,1.33,Single,675000 CAD,2210 BLACKWATER ROAD 
2,2,1214,,Single,265000 CAD,1250 HILLSIDE AVE 4
1,1,653,,Residential,538000 CAD,610 6888 COONEY ROAD 
5,3,2139,0.15,Residential,689900 CAD,2351 Galerno Rd 
3,1,846,0.35,Single,599900 CAD,"5661 Okanagan Landing Road, "
1,1,789,,Residential,498800 CAD,407 8420 JELLICOE STREET 
3,2,1326,0.12,Single,629000 CAD,1627 Kristin Way 
3,2,1357,0.14,Residential,498000 CAD,3685 Brind'Amour Dr 
3,2,1309,.163,Single,249000 CAD,4427 HERITAGE CRESCENT 
5,3,1956,0.36,Single,588300 CAD,"285 ASPEN Street, "
4,3,2615,.166,Single,419000 CAD,1338 ALEZA CRESCENT 
2,2,1296,0.72,Single,599900 CAD,"3982 Greaves Road, "
4,1,1814,.165,Single,259900 CAD,531 PERRY STREET 
3,2,,0.43,Single,374000 CAD,4800 RIVERVIEW DRIVE 
3,2,1427,.168,Single,295000 CAD,109 OKANAGAN STREET 
5,4,3026,.167,Single,399900 CAD,281 BLAIR STREET 
2,2,2352,.425,Single,450000 CAD,134 TRANS CANADA HWY 
3,3,2090,ng>1,Single,409900 CAD,721 SERENITY DRIVE 
5,2,2369,0.17,Single,589000 CAD,151 Quamichan Ave 
3,3,2138,0.02,Single,555000 CAD,3615 REEVES DRIVE 
3,2,2311,0.16,Single,339000 CAD,648 Nimpkish Dr 
7,2,2537,.275,Single,420000 CAD,1926 1ST AVE 
4,3,2528,5.47,Single,569900 CAD,3625 JOHNSON ROAD 
3,2,,0.18,Single,295500 CAD,1202 FALLS ROAD 
3,1,1240,0.14,Single,189000 CAD,9 AGATE DRIVE 
4,3,3736,0.03,Single,599000 CAD,3261 BIG LAKE ROAD 
4,2,1940,.179,Single,399000 CAD,1123 8TH AVENUE 
6,2,2350,.171,Single,450000 CAD,2708 VANCE ROAD 
4,4,2578,0.25,Single,249000 CAD,521 SIMON FRASER AVENUE 
4,3,3382,0.76,Single,579700 CAD,1371 Hooley Rd 
4,3,2596,2.07,Single,549900 CAD,5171 BULKLEY STREET 
3,2,1518,.153,Single,464900 CAD,1702 DYKE ROAD 116
2,2,,4.99,Single,399000 CAD,15958 PETERS ROAD 
5,3,2062,.179,Single,524900 CAD,6894 WESTGATE COURT 
2,2,1577,.274,Single,569900 CAD,366 Twillingate Rd C
3,2,,0.36,Single,529800 CAD,2545 COLEVIEW ROAD 
3,2,1516,0.18,Single,649900 CAD,663 Ermineskin Ave 
3,3,1871,0.17,Single,610000 CAD,735 CEDAR AVE 
2,1,960,12.6,Single,469000 CAD,6791 LITTLE FORT 24 HIGHWAY 
3,3,2935,0.23,Single,350000 CAD,2695 Cardena Cres 
3,2,2004,.165,Single,699900 CAD,310 2nd Ave 
4,4,2621,.218,Single,649000 CAD,9829 Spruce St 
3,1,3121,.116,Single,499900 CAD,457 Kennedy St 
2,1,840,,Single,89500 CAD,1259 STAGE ROAD 2
4,2,1850,0.18,Single,499000 CAD,"2425 Patterson Avenue, "
3,3,1871,0.17,Single,610000 CAD,"735 Cedar Avenue, "
