Beds,Bath,Sqft,Lot_Size,Type,Price,Address
4,2,1091,.154,Single,639900 CAD,1412 31 Street SW 
4,2,165536,>8.5,Single,525000 CAD,80014 722A Township 
6,4,2222443,,Single,534900 CAD,14 Opal CO 
4,3,193804,.101,Single,515000 CAD,103 Rocky Ridge Drive NW 
5,3,1539,.089,Single,514999 CAD,276 Saddlecrest Way NE 
4,2,1065,.139,Single,529900 CAD,3716 Benton Drive NW 
5,4,2121,.118,Single,579900 CAD,153 Cranfield Manor SE 
5,4,2148494,,Single,545500 CAD,10 Naples WY 
7,3,190022,.179,Single,699900 CAD,2816 Capitol Hill Crescent NW 
4,3,1426768,.144,Single,535000 CAD,9132 142 ST NW 
4,4,1944,.163,Single,559900 CAD,14 Coachwood Point W 
5,4,2418,.083,Single,649900 CAD,129 Taralake Manor NE 
3,3,146557,.153,Single,629900 CAD,5470 Silverdale Drive NW 
2,3,1538,,Residential,569900 CAD,147 Hays Ridge Blvd 
4,3,158702,.111,Single,649900 CAD,15 Valley Stream Close NW 
5,3,1143,.132,Single,679900 CAD,308 Capri Avenue NW 
3,3,1614062,,Single,695000 CAD,7651 89 AV NW 
3,4,1447,.081,Single,699888 CAD,1513 3 Street NW 
3,2,1179,.148,Single,599900 CAD,145 Hanover Road SW 
5,3,1408,.136,Single,579900 CAD,4924 Nesbitt Road NW 
5,3,1452064,.147,Single,535000 CAD,14503 78 AV NW 
5,4,1832,0.08,Single,529900 CAD,296 Eversyde Way SW 
3,3,191257,.123,Single,629000 CAD,7854 Springbank Way SW 
4,4,1777459,.138,Single,524900 CAD,11724 37B AV NW 
4,3,1727,.247,Single,639900 CAD,2420 Palismount Place SW 
3,3,2582,.138,Single,659900 CAD,26 Rockyledge Rise NW 
4,1,1107,.138,Single,569900 CAD,2643 Charlebois Drive NW 
3,3,18488,.181,Single,664900 CAD,28 Parkwood Rise SE 
5,5,2093,.253,Single,664900 CAD,168 Laurier Road 
3,2,19875,.111,Single,629900 CAD,120 McIvor 
3,3,1080,0.18,Residential,539900 CAD,43 Lakeview Avenue 
2,3,1324,.059,Single,650000 CAD,1658 Westmount Boulevard NW 
2,3,175168,.077,Single,639500 CAD,303 16 Street NW 
3,3,1827404,.074,Single,650000 CAD,8321 80 AV NW 
5,3,235016,.112,Single,589900 CAD,583 West Chestermere Drive 
5,3,1550016,.164,Single,625000 CAD,527 FOXTAIL GV 
4,4,259843,.096,Single,679000 CAD,9724 222 ST NW 
4,3,2407476,,Single,679000 CAD,5603 Keeping PL SW 
2,2,96063,.075,Single,539000 CAD,2116 9 Avenue SE 
4,5,3774,0.23,Residential,650000 CAD,1736 13 Avenue SE 
3,3,223051,.106,Single,518000 CAD,114 Morningside Point SW 
4,3,1711,.121,Single,665000 CAD,420 Douglasbank Court SE 
4,4,2308,.105,Single,514900 CAD,1475 Aldrich Place 
3,4,1740,.101,Single,539000 CAD,147 Stradwick Rise SW 
6,2,985982,,Single,524702 CAD,11448 71 AV NW 
5,2,126188,.192,Single,549000 CAD,9431 Elbow Drive SW 
3,3,1614062,,Single,635000 CAD,7653 89 AV NW 
3,3,248713,,Single,579900 CAD,18119 89 ST NW 
4,4,1800,.196,Single,599900 CAD,121 Edgebrook Gardens NW 
4,4,2358,,Residential,625000 CAD,259 HEAGLE CR NW 
4,2,2577,,Residential,649000 CAD,1814 Baywater Street SW 
3,3,1671,,Residential,649900 CAD,1732 25 Avenue SW 
4,3,1475,>0.2,Residential,539000 CAD,442 Gateway Crescent S 
3,2,1359,,Residential,619900 CAD,323 Pacific Crescent 
4,2,2471,,Residential,585000 CAD,825 Auburn Bay Boulevard SE 
5,3,2010,35.7,Residential,575000 CAD,83312 Hwy 744 
11,4,2183,,Residential,685000 CAD,5524 Maddock Drive NE 
2,3,138536,,Residential,555900 CAD,731 2 Avenue SW 
5,4,3037,0.39,Residential,629900 CAD,13309 92 Street 
4,2,1709,,Residential,525000 CAD,4339 2 St NW 
5,3,227791,,Residential,579000 CAD,100 Avery Bay 
8,4,2581,,Residential,595000 CAD,4324 Bowness Road NW 
5,3,2294,,Residential,674900 CAD,34 Cranbrook Park SE 
4,2,2446,.113,Residential,699900 CAD,63 Nolanfield Crescent NW 
4,3,2958,,Residential,619000 CAD,15139 Hwy 858 
4,3,1948,,Residential,550000 CAD,1316 165 ST SW 
4,3,1434,,Residential,572000 CAD,157 Thornfield Close SE 
4,2,2099,,Residential,529000 CAD,514 Plover Close 
3,3,1806,,Residential,599000 CAD,3140 Blakiston Drive NW 
4,3,2068,,Residential,564900 CAD,291 Cougar Ridge Drive SW 
5,3,,,Residential,517500 CAD,128 Robin Crescent 
4,3,2185,,Farm,525000 CAD,26418 Twp 633 
3,1,968,1.34,Farm,649900 CAD,231076 - TWP 480 
4,3,1440,,Residential,525000 CAD,68275A Campsite Road 
3,3,2129,,Residential,595000 CAD,221 Canals Circle SW 
5,4,3131,>0.4,Residential,589900 CAD,194 North Road - Beiseker 
4,4,1754,,Residential,649900 CAD,104 Crane Rise 
5,2,1592,,Residential,614900 CAD,500 & 502 34 Avenue 
5,2,1170,,Residential,649000 CAD,1412 Child Avenue NE 
4,3,1719,,Residential,575000 CAD,12802-123a Street 
4,2,2406,,Residential,589900 CAD,"915 4 Street NE Calgary, AB T2E 3T2 "
4,4,201818,0.17,Residential,565000 CAD,202 Hawktree Bay NW 
5,5,2092,0.24,Residential,585000 CAD,214 Mynarski Close 
5,2,1810,>137,Residential,649500 CAD,16008 Range Road 23 
4,2,1680,,Residential,546000 CAD,32080 Range Road 44 
5,2,1397,0.37,Residential,624900 CAD,2 Riverside Place 
2,3,1324,,Residential,650000 CAD,1658 Westmount Blvd 
5,4,1759,3.64,Residential,649900 CAD,"241, 21316 - TWP 534 "
8,4,1901,,Residential,639800 CAD,726 - 728 Kingsmere Crescent SW 
4,2,180005,,Residential,585000 CAD,145 Wood Valley Place SW 
4,3,2672,2.64,Residential,669906 CAD,#229 - 52465 Range Road 213 
3,2,1911,,Residential,639900 CAD,183 West Creek Landing 
3,3,151405,1.22,Residential,619000 CAD,122 562115 Range Road 114 
5,2,1174,,Residential,579988 CAD,2427 36 Street 
4,3,2138,,Residential,539700 CAD,164 Reunion Grove NW 
5,2,2070,.155,Residential,549900 CAD,2 Suncanyon Park SE 
3,2,1181,,Residential,575000 CAD,207 25 Avenue NE 
5,3,2312,0.12,Residential,649900 CAD,4549 40 Avenue S 
3,2,1431,,Residential,549000 CAD,527 STEWART CR SW 
3,2,1281,,Residential,569000 CAD,5140 Township Road 334 
4,2,1316,,Residential,549000 CAD,172005 Hwy 55 
4,3,2913,0.21,Residential,629900 CAD,3302 South Parkside Drive S 
3,2,2667,0.35,Residential,559900 CAD,4502 51 Street 
3,2,2269,,Residential,599900 CAD,"112 McIvor Terrace Chestermere, AB T1X 0R6 "
5,4,2346,0.15,Residential,684900 CAD,647 Canyonview Landing W 
5,3,129468,,Residential,549900 CAD,7106 Hughes Avenue 
4,4,2397,>0.2,Residential,679900 CAD,2103 9 Avenue S 
3,4,,,Residential,569000 CAD,310 Ravine Cl 
5,3,2092,,Residential,659000 CAD,73 Fieldstone Way 
3,2,1095,,Residential,549900 CAD,2121 Spiller Road SE 
4,3,2380,0.09,Residential,665000 CAD,26 Cougar Ridge Rise SW 
7,3,2261,.132,Residential,640000 CAD,126 Strathridge Close SW 
3,2,2352,.121,Residential,519900 CAD,1416  Price Road  - Carstairs 
5,2,886,,Residential,528000 CAD,5016 21 Ave NW 
3,3,1547,,Residential,567999 CAD,212 Lakeside Greens Crescent 
3,2,1848,8.61,Residential,699900 CAD,80105 Range Road 211 
5,3,3356,2.64,Residential,579000 CAD,69469 Highway 747 
3,2,1477,,Residential,579800 CAD,340 5 Street SE 
5,3,2467,,Residential,689900 CAD,94 Evansfield Rise NW 
5,2,1600,3.68,Farm,535999 CAD,410017A Range Road 70 
2,2,90587,,Residential,515000 CAD,510 6 Avenue SE 
3,2,1220,>160,Residential,515000 CAD,571065 Range Road 161 Lamont County 
3,3,1307,,Residential,508000 CAD,83 Stradwick Rise SW 
4,3,1232,,Residential,645000 CAD,10 Tucker Road SW 
2,2,1532,,Residential,525000 CAD,1416 Memorial Drive NW 
5,3,2266,0.24,Residential,625000 CAD,10314 84 Street 
3,2,1718,,Residential,525500 CAD,32577 Range Road 73 
5,4,3061,0.11,Residential,639900 CAD,1264 4 Avenue S 
3,3,1717,,Residential,639900 CAD,1736 25 Avenue SW 
4,3,1441,,Residential,539000 CAD,239 Parkridge Hill SE 
3,3,1691,,Residential,669900 CAD,141 Wilson Drive 
4,3,169996,,Residential,524800 CAD,182 52252 RGE RD 215 
5,3,20031,.084,Single,599000 CAD,141 Saddlelake Green NE 
3,3,1997045,,Single,529900 CAD,443 41 AV NW 
4,3,1261,.186,Single,589000 CAD,112 Oakdale Place SW 
5,2,1592,.157,Single,614900 CAD,500 and 502 34 Avenue NE 500502
4,3,,.489,Single,674500 CAD,203 KOOTENAY AVENUE 
4,2,2031167,.231,Single,699900 CAD,11007 10 AV NW 
7,4,229467,.154,Single,624000 CAD,319 Woodhaven Place SW 
3,4,1710,.123,Single,619900 CAD,51 Prestwick Street SE 
4,4,195119,.119,Single,610000 CAD,8611 160A AV NW 
6,4,2343323,,Single,624500 CAD,3040 MACNEIL WY NW 
3,2,81219,.138,Single,539000 CAD,3711 Centre B Street NW 
3,3,156627,4.07,Single,685000 CAD,263039 Rge Rd 232
4,3,1241,.138,Single,519900 CAD,335 Queensland Place SE 
5,3,1838,0.14,Residential,679900 CAD,15 Varty Close 
5,4,2456,.142,Single,649900 CAD,11 Edcath Road NW 
5,3,137898,.141,Single,539900 CAD,11211 Wilson Road SE 
4,4,1920,.121,Single,575000 CAD,509 Douglas Glen Point SE 
4,3,25643,.105,Single,549900 CAD,63 Appaloosa Gardens 
3,3,2091338,>0.1,Single,544900 CAD,47 AV 6302
5,2,1593,12.1,Single,550000 CAD,"12.18, 152080 Border Road "
5,3,2817,.117,Single,559900 CAD,590 Edinburgh Road W 
3,2,1409,2.04,Single,688000 CAD,36 Mountain View Park 
4,3,23954,.087,Single,669000 CAD,18 Mahogany LANE SE 
3,3,1356,6.74,Single,575000 CAD,25336  HWY 43 
3,3,22686,.112,Single,599900 CAD,112 McIvor Terrace 
6,3,1904044,1.07,Single,539900 CAD,49006 Range Road 73 207
4,2,976,.117,Single,575000 CAD,640 18 Avenue NE 
3,2,888,.146,Single,577500 CAD,210 21 Avenue NE 
4,3,1441,.151,Single,539000 CAD,239 Parkridge Hill SE 
4,2,1056,g>10,Single,539000 CAD,13512 Range Road 70 
4,3,2195318,.095,Single,580000 CAD,3211 16 AV NW 
3,3,2046236,.107,Single,599900 CAD,2115 KOSHAL WY SW 
5,3,1870,2.97,Single,549900 CAD,65004 TWP RD 442 
5,4,1883,>0.1,Single,699999 CAD,4627 B 72 Street NW 
4,4,1819008,,Single,524900 CAD,83 Maple CR 
5,4,1995215,>0.1,Single,532000 CAD,20032 46 AV NW NW 
6,4,2257,.097,Single,615000 CAD,147 Taracove Landing NE 
4,4,1700,.059,Single,579000 CAD,4212 Bowness Road NW 
5,3,1369,.101,Single,529000 CAD,143 Strathcona Close SW 
6,3,1270,.138,Single,699000 CAD,3328 40 Street SW 
5,2,1162,.126,Single,568500 CAD,71 Canyon Drive NW 
4,3,2469046,7.04,Single,689900 CAD,2310 Township Road 540 
3,4,2564,.128,Single,659900 CAD,416 Crystal Green Manor 
4,2,118404,.126,Single,569800 CAD,9 Cawder Drive NW 
3,3,2210926,,Single,595000 CAD,1027 151 Avenue NW NW 
4,3,1145,.147,Single,659000 CAD,5832 Silver Ridge Drive NW 
3,3,1870,.082,Single,546900 CAD,92 Homestead Close NE 
4,4,2427,.108,Single,609000 CAD,3 Walden Court 
6,5,2608,0.13,Single,627900 CAD,220 WILLOWMERE Way 
4,2,1169,.138,Single,599000 CAD,514 17 Avenue NW 
5,3,1964,9.86,Single,699900 CAD,7311 Township Road 124 
6,2,146575,.308,Single,659000 CAD,41 Poplar Crescent 
4,4,168952,.124,Single,529000 CAD,214 Sandpiper Place NW 
4,3,109596,.119,Single,538800 CAD,3320 Boulton Road NW 
3,3,1388556,.083,Single,674900 CAD,11138 UNIVERSITY AV NW 
4,3,108006,.124,Single,530000 CAD,5708 113B ST NW 
4,3,2581422,.123,Single,685000 CAD,1206 PEREGRINE TC NW 
5,3,1653,5.14,Single,699000 CAD,104004 Range Road 165 
4,3,1967013,>1.5,Single,569900 CAD,39 VALLEY DR 
3,3,2154,.104,Single,589900 CAD,116 Chaparral Valley Terrace SE 
2,2,935176,7.98,Single,699900 CAD,26515 Township Road 514 3
3,2,2325024,5.14,Single,539000 CAD,"43, 51205 Range Road 195 43"
4,3,240264,0.23,Residential,509000 CAD,2311 21st Street 
4,3,1110091,8.92,Single,649900 CAD,50076 RGE RD 241
3,2,1032,.126,Single,565000 CAD,3431 Boulton Road NW 
4,3,2481748,.102,Single,574900 CAD,5414 167A AV NW 
4,3,2495956,4.99,Single,649900 CAD,B 8124 TWP 485 
5,4,2411,.105,Single,599000 CAD,132 Riverhurst Cove W 
5,4,233708,.171,Single,524900 CAD,63 ST 5102
4,4,1868523,.234,Single,629900 CAD,522 REID CL NW 
5,3,1166,4.42,Residential,599900 CAD,37539 RANGE ROAD 262 
5,4,2142897,.147,Single,579900 CAD,18 CARMEL PL 
4,4,156705,.072,Single,524900 CAD,2624 24A Street SW 
3,2,1262,.138,Single,698860 CAD,3216 Castle Road NW 
3,3,1198,.119,Single,519900 CAD,131 Queensland Circle SE 
3,3,1567131,.058,Single,579900 CAD,161 HAYS RIDGE BV SW 
3,3,1843,0.09,Single,609000 CAD,78 Corner Meadows Row 
4,3,247842,0.12,Single,589900 CAD,269 West Creek Boulevard 
3,2,153479,.138,Single,700000 CAD,1634 5 Street NW 
4,3,136129,0.12,Residential,505000 CAD,116 Heritage Point W 
7,3,1640,.139,Single,579000 CAD,148 Laboucane Crescent 
4,3,2355056,.104,Single,649900 CAD,3704 PARKER CO SW 
4,4,2018,0.13,Single,567000 CAD,215 Edgedale Drive NW 
3,3,2443,.106,Single,625000 CAD,44 Crestmont Way SW 
4,4,1793,.087,Single,530000 CAD,118 Panamount Villas NW 
3,4,18837,,Single,615000 CAD,10034 142 ST NW 
5,4,2334604,,Single,674900 CAD,128 Calico DR 
5,4,2630,.129,Single,669900 CAD,464 Crystal Green Manor 
5,4,2556988,.142,Single,539900 CAD,1 GENTRY CO 
4,3,1780473,.317,Single,548000 CAD,15 MANCHESTER DR 
5,3,1253145,3.08,Single,525000 CAD,56110 Rge Rd 13 1
3,4,2556988,.109,Single,609000 CAD,29 BRUNSWYCK CR 
4,3,1665,.184,Single,599900 CAD,12501 Lakeshore Drive 
2,3,165658,>5.1,Single,689888 CAD,53175 RGE RD 221
3,2,195634,.118,Single,528825 CAD,204 Scanlon Green NW 
3,3,2767,.171,Single,649800 CAD,2 Copperfield View SE 
4,2,2323,.162,Single,650000 CAD,2611 6 Street NE 
4,4,2325024,.172,Single,659000 CAD,7850 JASPER AV NW 
4,4,2132,.091,Single,520000 CAD,968 Copperfield Boulevard SE 
6,3,1512,0.21,Single,529900 CAD,224 Vander-Velde Place NW 
4,3,1120,.121,Single,615000 CAD,311 Haddon Road SW 
3,3,2295,.134,Single,539000 CAD,240 Hawkmere Way 
4,3,1232,.175,Single,645000 CAD,10 Tucker Road SE 
3,3,24219,.116,Single,624888 CAD,20835 130 AV NW 
6,3,270804,.123,Single,674900 CAD,3906 12 Avenue SW 
2,1,820,.124,Single,525000 CAD,902 Drury Avenue NE 
5,3,160286,1.81,Single,599500 CAD,72022 Weatherstation Road 
3,3,1286,.143,Single,629900 CAD,800 Canyonview Close W 
4,4,204223,.096,Single,699000 CAD,146 Wentworth Manor SW 
5,4,2137,0.12,Residential,679900 CAD,142 Connaught Crescent 
4,4,2104,.004,Single,604900 CAD,156 Auburn Glen Heights SE 
3,3,197607,.129,Single,649900 CAD,111 Springmere Place 
3,3,1670,g>13,Single,610000 CAD,732078 R.R.51 
3,3,1622996,4.49,Single,695000 CAD,64304 RGE RD 20
4,4,1815,0.11,Residential,524900 CAD,20 Oakfield Close 
3,2,1147227,1.95,Single,509900 CAD,52273 RGE RD 224
5,4,2284982,.162,Single,525000 CAD,18507 92 AV NW 
4,4,2084987,0.18,Single,624900 CAD,47436 RGE RD 15 1310
3,3,2122,.223,Single,629900 CAD,19 Chinook Place SW 
5,4,2221,0.12,Residential,609900 CAD,82 Turner Crescent 
5,2,1174,.138,Single,579988 CAD,2427 36 Street SW 
5,4,2089723,.167,Single,649900 CAD,14 GLACIER PL 
3,3,2422,.099,Single,584800 CAD,18 Brightonstone Passage SE 
4,2,1092,.139,Single,579900 CAD,3311 24 Street NW 
4,4,1717,0.09,Single,579900 CAD,17 Magnolia Terrace SE 
3,3,2112004,,Single,509900 CAD,22216 80 AV NW 
3,4,1723,0.11,Residential,620000 CAD,110 Mitchell Crescent 
6,4,2329,0.34,Single,677777 CAD,2801 67 Avenue 
5,3,104331,.132,Single,549900 CAD,1903 24 Avenue NW 
3,3,2020,.107,Single,629000 CAD,236 SIENNA PARK Drive SW 
5,3,20071,.117,Single,538000 CAD,804 Shawnee Drive SW 
5,4,2600,.094,Single,579000 CAD,113 Seagreen Manor 
5,4,2170022,,Single,599900 CAD,8508 218 ST NW 
6,3,1806,0.27,Residential,530000 CAD,4910 54 Street 
5,2,1311055,0.17,Single,579900 CAD,10905 57 AV NW 
6,4,2356,.125,Single,579900 CAD,76 Country Hills Close NW 
5,3,166789,.131,Single,619900 CAD,360 Kinniburgh Boulevard 
4,2,816,>160,Farm,625000 CAD,46334 Range Road 160 
3,3,1707,.153,Single,624900 CAD,231 Shawnee Gardens SW 
5,3,1374993,.166,Single,524900 CAD,3203 109 ST NW 
3,4,1836,.095,Single,549900 CAD,40 Red Embers Square NE 
6,5,22244,.113,Single,649900 CAD,38 Hamptons Grove NW 
3,3,20173,.122,Single,529900 CAD,25 WESTRIDGE Road 
3,3,198903,.106,Single,599900 CAD,163 Westpoint Gardens SW 
3,3,2143005,,Single,504999 CAD,12323 20 AV SW 
4,4,1841182,.116,Single,650000 CAD,108 undefined NW NW 5515
4,2,840,.143,Single,519900 CAD,422 36 Avenue NW 
5,4,2094,.146,Single,584900 CAD,171 Gleneagles View 
4,3,2425022,.105,Single,674900 CAD,3377 PARKER LO SW 
4,3,2074761,.101,Single,584900 CAD,27 ETOILE CR N 
5,3,163193,0.65,Single,624900 CAD,46225 Twp Rd 612 101
4,3,1890,0.18,Residential,559900 CAD,2721 Elm Drive 
4,3,2219537,0.13,Single,699900 CAD,527 RIDGELAND WY 
4,4,1928,.082,Single,560000 CAD,124 Kingsmere Cove SE 
4,3,130494,.146,Single,615000 CAD,14843 Parkland Boulevard SE 
3,3,1547,0.17,Residential,604900 CAD,2 Napoleon Meadows Way 
6,5,2255,.113,Single,699000 CAD,108 Sherwood Gate NW 
4,3,1328,.133,Single,515000 CAD,43 Rodeo Way 
6,4,2660,.139,Single,528900 CAD,80 Spruce Close SE 
4,3,1437209,>3.2,Single,550000 CAD,53413 RGE RD 30 121
4,3,1643,.529,Single,624900 CAD,733 Eagle Ridge Drive 
3,3,1860,.088,Single,524800 CAD,159 Everoak Green SW 
4,2,1174352,.139,Single,599900 CAD,14224 95 AV NW 
6,4,1966,.104,Single,562400 CAD,764 Saddlecreek Way NE 
4,3,2373462,.101,Single,554900 CAD,30 ELLICE BN 
3,3,2474105,,Single,569000 CAD,7 RICHELIEU CR 
4,4,2036549,.149,Single,638888 CAD,210 CALDWELL WY NW 
6,3,3073,6.65,Residential,665000 CAD,36380 Range Road  264 
4,2,953,.119,Single,500000 CAD,945 32 Avenue NW 
4,3,2158,.091,Single,549900 CAD,96 Cooperstown Place SW 
3,2,1485001,1.18,Single,595999 CAD,52318 RGE RD 25 13
3,3,2060014,,Single,529900 CAD,7357 CHIVERS CR SW 
4,3,133931,.126,Single,509900 CAD,35 Castlefall Grove NE 
3,2,1322,.146,Single,599900 CAD,4508 41 Avenue SW 
3,3,2305003,.089,Single,610000 CAD,19735 26 AV NW 
4,3,2065289,.213,Single,549000 CAD,281 SILVERSTONE CR 
5,4,241772,.117,Single,649900 CAD,382 Cove Road 
5,4,1572,.117,Single,559900 CAD,143 Range Crescent NW 
4,3,1688979,.146,Single,649000 CAD,31 WALTERS PL 
4,2,1261,.147,Single,579000 CAD,5216 19 Avenue NW 
3,2,1900,4.23,Farm,699999 CAD,34129 Range Road 13 
3,2,938,.145,Single,519900 CAD,101 Hounslow Drive NW 
4,2,1706,0.14,Single,549900 CAD,9503 Fairmount Drive SE 
3,3,2297,.097,Single,569900 CAD,63 Sunset Park 
3,2,76419,.117,Single,535000 CAD,916 39 Street SW 
3,1,1086,7.51,Single,699900 CAD,261147 Township Road 280 
4,4,201284,.083,Single,579900 CAD,159 Saddleback Road NE 
5,2,1277,.138,Single,560000 CAD,327 37 Street SW 
5,3,1282,.165,Single,529900 CAD,3 Coutts Close 
4,3,1526012,2.47,Single,629900 CAD,55307 RGE RD 260
2,2,1408,2.07,Residential,699900 CAD,2140 Township Road 384 
4,3,1541,.133,Single,679000 CAD,105 Sierra Morena Close SW 
6,3,1470,.136,Single,579900 CAD,156 Sparrow Hawk Drive 
3,3,1572,.071,Single,679900 CAD,2205 28 Avenue SW 
5,2,1230,.133,Single,621000 CAD,24 Waterloo Drive SW 
4,4,189198,.081,Single,525000 CAD,25 Sundown Avenue 
3,2,9099,.103,Single,629000 CAD,1227 19 Avenue NW 
4,3,2333958,.128,Single,589000 CAD,21 BRUNSWYCK CR 
3,3,1802,.093,Single,550000 CAD,60 Emberside Glen 
4,4,1759,.105,Single,527777 CAD,208 Chaparral Drive SE 
3,3,1568,.128,Single,629000 CAD,139 Chapala Drive SE 
3,2,892,0.11,Single,524900 CAD,1905 Mountview Crescent NE 
2,1,1209,2.99,Single,598000 CAD,3013 TWP9-4A NE25-9-3-W5 301394
3,3,1971,.246,Single,659900 CAD,119 Masters Heights SE 
3,3,2532984,,Single,599900 CAD,15628 13 AV SW 
3,2,1909,0.12,Single,655000 CAD,2238 25A Street SW 
4,4,1820192,.137,Single,669900 CAD,10063 93 ST NW 
3,3,174151,.089,Single,534900 CAD,92 Panamount LANE NW 
7,4,2329007,,Single,634900 CAD,805 WILDWOOD CR NW 
5,4,224637,.131,Single,650000 CAD,122 Crystal Shores Manor 
3,2,110402,.138,Single,539900 CAD,20 Calandar Road NW 
3,2,101454,.126,Single,554900 CAD,2110 23 Avenue SW 
4,3,2453116,.114,Single,567000 CAD,2080 HADDOW DR NW 
5,4,2113,.156,Single,515900 CAD,341 Santana Bay NW 
4,4,1870998,,Single,599900 CAD,13411 149 AV NW 
4,4,2354302,.103,Single,639900 CAD,2414 WARE CR NW 
5,3,1517,.169,Single,599900 CAD,15208 104B Street 
3,3,1619551,.189,Single,650000 CAD,6715 106 ST NW 
4,2,15073,0.32,Single,549999 CAD,208 Railway Avenue NE 
2,1,924,.138,Single,679900 CAD,211 7 Avenue NE 
4,3,1185,.145,Single,679900 CAD,120 Gloucester Crescent SW 
3,3,1899631,.106,Single,509800 CAD,4603 WESTCLIFF PT SW 
4,3,2373462,.104,Single,554900 CAD,74 ELLICE BN 
5,2,1040,.156,Single,630000 CAD,2906 Lathom Crescent SW 
4,4,2663,0.11,Single,674888 CAD,1604 Chaparral Ravine Way SE 
3,3,1492,.131,Single,589950 CAD,128 Walnut Place 
4,3,106439,.124,Single,639900 CAD,9703 2 Street SE 
4,4,1966,.143,Single,682800 CAD,88 Sierra Morena Circle SW 
4,3,2024385,2.74,Single,609900 CAD,241058 B TWP RD 474 
3,2,10592,.129,Single,645000 CAD,4707 32 Avenue SW 
4,4,19123,>0.1,Single,594900 CAD,7 Cougarstone Circle SW 
5,4,15525,.089,Single,569900 CAD,7 Royal Birch Street NW 
4,3,1662,.139,Single,598000 CAD,127 Ranch Estates Drive NW 
4,3,1338611,.172,Single,509000 CAD,3908 104 ST NW 
4,2,1252,.133,Single,589900 CAD,4823 46 Avenue NW 
3,3,2534,.102,Single,645000 CAD,46 Sherwood Mount NW 
4,4,1752379,.133,Single,529900 CAD,3931 169 AV NW 
5,3,1378,.126,Single,524900 CAD,227 Citadel Park NW 
5,3,1109,.119,Single,539900 CAD,316 Queen Alexandra Road SE 
