Beds,Bath,Sqft,Lot_Size,Type,Price,Address,Province,Region
4.0,2.0,1848.0,,Residential,89900.0,10 Bond Street ,NL,Atlantic region
5.0,4.0,2620.0,,Residential,387900.0,28 Bridgeport Street ,NL,Atlantic region
3.0,2.0,1500.0,,Residential,98500.0,183 Water Street ,NL,Atlantic region
2.0,1.0,2016.0,,Residential,179900.0,111 Riverdale Crescent ,NL,Atlantic region
2.0,1.0,852.0,,Residential,189000.0,15 Feild Street ,NL,Atlantic region
3.0,2.0,1200.0,,Residential,199900.0,6 Lilly Pond Road ,NL,Atlantic region
3.0,2.0,1940.0,,Residential,299900.0,2 Southside Estates ,NL,Atlantic region
3.0,1.0,1340.0,,Residential,174900.0,57 Forest Pond Road ,NL,Atlantic region
5.0,5.0,4712.0,,Residential,599900.0,40 Old Maddox Cove Road ,NL,Atlantic region
3.0,2.0,1697.0,>0.5,Residential,499000.0,24 Jack Pine Place ,NL,Atlantic region
5.0,2.0,2900.0,,Residential,239900.0,225-227 Shearstown Rd ,NL,Atlantic region
2.0,2.0,1065.0,,Residential,299900.0,29 Jack Pine Place ,NL,Atlantic region
3.0,2.0,1609.0,,Residential,214900.0,1661 Portugal Cove Road ,NL,Atlantic region
,,,,Residential,144900.0,20 Glove Rd. ,NL,Atlantic region
4.0,4.0,5500.0,,Residential,799900.0,50 Collingwood Crescent ,NL,Atlantic region
4.0,5.0,2698.0,,Residential,790000.0,233-235 Conception Bay Highway ,NL,Atlantic region
3.0,2.0,3432.0,,Residential,899900.0,50 Jack Pine Place ,NL,Atlantic region
2.0,1.0,1780.0,,Residential,83500.0,2 Bennett's Cresent ,NL,Atlantic region
4.0,2.0,1850.0,,Residential,254900.0,55 Forbes Street ,NL,Atlantic region
3.0,2.0,1500.0,,Residential,89900.0,13 Mercers Lane ,NL,Atlantic region
3.0,2.0,1544.0,,Residential,277700.0,7 Suez Street ,NL,Atlantic region
6.0,2.0,2880.0,,Residential,224900.0,74 Water Street ,NL,Atlantic region
3.0,1.0,3600.0,,Residential,199900.0,1 Kings Road ,NL,Atlantic region
3.0,2.0,2690.0,,Residential,359900.0,102 COUNTRY PATH Drive ,NL,Atlantic region
3.0,1.0,1154.0,>2.4,Residential,79900.0,5 Crockers Ave ,NL,Atlantic region
3.0,1.0,1697.0,1.22,Residential,79900.0,1 Lanse Au Loupe Road ,NL,Atlantic region
4.0,4.0,4912.0,,Residential,1150000.0,54 Vineyard Drive ,NL,Atlantic region
3.0,1.0,3160.0,,Residential,317500.0,11 Greeley's Road ,NL,Atlantic region
3.0,2.0,1651.0,,Residential,369900.0,1 Alec Moores Court ,NL,Atlantic region
4.0,3.0,2421.0,,Residential,359900.0,1286 Thorburn Road ,NL,Atlantic region
3.0,1.0,1200.0,,Residential,139900.0,197 Back Track Road ,NL,Atlantic region
5.0,2.0,2376.0,,Residential,289900.0,208A Neck Road ,NL,Atlantic region
3.0,3.0,2440.0,,Residential,369000.0,9 Walshs Lane ,NL,Atlantic region
5.0,3.0,3400.0,,Residential,899000.0,5 MAYPARK Place ,NL,Atlantic region
3.0,2.0,1500.0,,Residential,349900.0,1 Gradys Point Road ,NL,Atlantic region
2.0,2.0,1795.0,,Residential,260000.0,68 Canterbury Drive ,NL,Atlantic region
4.0,2.0,2100.0,,Residential,144900.0,10 Whites Road ,NL,Atlantic region
2.0,1.0,744.0,0.89,Residential,119900.0,0 Fairhaven Road ,NL,Atlantic region
3.0,1.0,1449.0,,Residential,89900.0,5 Main Road ,NL,Atlantic region
3.0,2.0,2031.0,,Residential,309900.0,53 Erica Avenue ,NL,Atlantic region
2.0,1.0,1050.0,,Residential,199000.0,23 Aylwards Road ,NL,Atlantic region
4.0,1.0,1875.0,,Residential,167900.0,2 DEANERY Avenue ,NL,Atlantic region
4.0,3.0,2215.0,,Residential,379900.0,5 ROSEGATE Place ,NL,Atlantic region
3.0,2.0,1522.0,,Residential,149900.0,281- 285 Shearstown Main Road ,NL,Atlantic region
3.0,1.0,1728.0,,Residential,329900.0,130 Country Road ,NL,Atlantic region
3.0,2.0,2180.0,,Residential,262500.0,10 Golf Avenue ,NL,Atlantic region
2.0,1.0,1776.0,,Residential,289900.0,49 Erica Avenue ,NL,Atlantic region
5.0,4.0,4140.0,,Residential,524000.0,32 Atlantica Drive ,NL,Atlantic region
1.0,1.0,575.0,,Residential,149900.0,19 Shelleys Road ,NL,Atlantic region
3.0,2.0,1848.0,,Residential,159900.0,47-49 Bennys Road ,NL,Atlantic region
4.0,4.0,2700.0,,Residential,399900.0,222 Northside Road ,NL,Atlantic region
3.0,1.0,1122.0,,Residential,119900.0,231 Main Street ,NL,Atlantic region
,,,,Residential,149900.0,8-12 Cross Road ,NL,Atlantic region
5.0,2.0,1900.0,,Residential,259900.0,25 Lindburgh Crescent ,NL,Atlantic region
3.0,2.0,2000.0,,Residential,215000.0,7 Bucklers Road ,NL,Atlantic region
3.0,1.0,1920.0,,Residential,179900.0,18 Barnes Road ,NL,Atlantic region
5.0,2.0,2220.0,,Residential,334900.0,48 FIRDALE Drive ,NL,Atlantic region
4.0,3.0,3688.0,,Residential,599900.0,39 Greens Road ,NL,Atlantic region
3.0,2.0,2480.0,0.24,Residential,99000.0,17 Captain Franks Lane ,NL,Atlantic region
2.0,1.0,855.0,,Residential,199900.0,13 Discovery Place ,NL,Atlantic region
5.0,2.0,2070.0,,Residential,249000.0,45 Barachois Street ,NL,Atlantic region
,,,0.88,Residential,79900.0,2 - 10 Hierlihy Place ,NL,Atlantic region
