Beds,Bath,Sqft,Lot_Size,Type,Price,Address
3,3,1040,.138,Residential,269900 CAD,324 McIntosh STREET N 
5,3,1371,.161,Residential,239000 CAD,630 17th STREET 
5,3,1500,.241,Residential,319900 CAD,401 6th AVENUE W 
2,3,1519,.135,Residential,340000 CAD,9 Methuen STREET 
3,3,1628,,Residential,349900 CAD,165 Echo Lane 
4,2,1068,.156,Residential,359900 CAD,1918 Wiggins AVENUE S 
4,3,1344,,Residential,268800 CAD,238 York ROAD E 
5,3,1432,.298,Residential,235000 CAD,209 Fourth STREET W 
4,2,1232,.137,Residential,349900 CAD,3000 Kings ROAD 
5,3,1421,,Residential,240000 CAD,103 South Railway STREET W 
4,2,960,,Residential,217500 CAD,"515 Douglass Street, Outlook "
3,2,1144,.072,Residential,299900 CAD,623 8th AVENUE N 
3,3,1350,1.98,Residential,384900 CAD,603 2nd AVENUE W 
5,2,988,.173,Residential,264900 CAD,32 Poplar DRIVE 
3,1,1050,.072,Residential,274900 CAD,2225 Athol STREET 
3,2,936,.197,Residential,209900 CAD,729 Grid ROAD 
3,2,1332,,Residential,274900 CAD,19 Scott CRESCENT 
3,2,1600,,Residential,239900 CAD,231 5th STREET 
4,3,1218,,Residential,345000 CAD,143 Wright Crescent 
3,2,1062,,Residential,349900 CAD,18 Morton Place 
4,4,1979,0.21,Residential,379900 CAD,2 Thompson DRIVE 
6,3,2113,8.39,Residential,289900 CAD,435 1st AVENUE E 
3,3,1109,.112,Residential,225000 CAD,334 Mergens STREET 
5,2,905,.126,Residential,230000 CAD,22 Rutley CRESCENT 
3,1,896,.115,Residential,329000 CAD,71 Main STREET 
4,3,1568,.139,Residential,349000 CAD,2826 Arlington AVENUE 
4,3,1056,.124,Residential,379900 CAD,3611 Cormorant DRIVE E 
3,2,2070,0.57,Residential,219900 CAD,Marshall  Acreage 
3,3,1380,1.24,Residential,238000 CAD,106 3rd AVENUE 
3,3,1344,1.09,Residential,385500 CAD,Pippin Street 
6,3,1329,.161,Residential,295000 CAD,537 5th AVENUE E 
3,2,978,.143,Residential,208500 CAD,109 7th AVENUE E 
3,1,1602,g>40,Residential,209900 CAD,40 acres 
4,3,1597,.287,Residential,374900 CAD,210 Blenkhorn Street 
4,2,1240,8.65,Residential,318000 CAD,Wilkie Acreage - 38.65 acres 
5,2,1450,0.22,Residential,259000 CAD,625 1st STREET E 
3,2,840,.138,Residential,229900 CAD,1051 Warner STREET 
3,4,1500,.084,Residential,369900 CAD,27 Everton CRESCENT 
5,3,1508,.246,Residential,244900 CAD,217 William STREET 
2,2,1150,.077,Residential,275000 CAD,3415 McCallum AVENUE 
6,2,1548,.182,Residential,270000 CAD,801 Centre STREET 
4,2,775,0.25,Residential,375000 CAD,#49 Kimball Bay Kimball Lake Meadow Lake Provincial Park 
5,2,1125,.144,Residential,374900 CAD,55 Welker CRESCENT 
4,2,912,,Residential,279900 CAD,25 Wellington DRIVE 
,,,,Residential,234000 CAD,RM 257 Monet JORMAX Farms - 156 Acres 
4,3,1232,,Residential,239900 CAD,1016 7th STREET E 
4,3,1624,.143,Residential,229000 CAD,522 2nd STREET E 
3,2,744,.161,Residential,225000 CAD,405 Q AVENUE N 
4,2,1632,.165,Residential,220000 CAD,706 3rd STREET E 
3,3,1628,,Residential,339900 CAD,161 Echo Lane 
4,2,1022,.177,Residential,204900 CAD,406 9th STREET E 
4,3,1510,,Residential,330000 CAD,229 Millet STREET 
5,3,1632,.138,Residential,399900 CAD,1227 Grafton AVENUE 
4,3,1008,.161,Residential,244000 CAD,200 6th AVENUE E 
4,3,1134,.211,Residential,289900 CAD,1123 11th STREET 
4,3,1704,g>44,Residential,259000 CAD,Address 44 acres Main Ridge Rural
4,3,1344,9.98,Residential,209900 CAD,Hoey Acreage 
4,2,1120,.161,Residential,254900 CAD,257 4th AVENUE W 
4,3,2100,g>10,Residential,225000 CAD,Tomilin Acreage 
4,2,1079,.176,Residential,310000 CAD,535 7th AVENUE W 
3,2,1492,,Residential,210000 CAD,62 Haultain AVENUE 
4,2,1065,>0.1,Residential,259900 CAD,1511 C AVENUE N 
5,2,1120,0.22,Residential,200000 CAD,753 Centre STREET 
3,1,950,.167,Residential,232900 CAD,921 R AVENUE N 
2,2,980,,Residential,239900 CAD,120 E AVENUE S 
4,3,1020,0.13,Residential,349900 CAD,425 Southwood DRIVE 
8,4,2652,.206,Residential,299000 CAD,205 2nd Avenue W # A and B 
4,1,914,.119,Residential,209900 CAD,825 Keith STREET 
5,3,1859,.859,Residential,329900 CAD,103 1st STREET S 
4,2,865,,Residential,299900 CAD,434 113th STREET W 
3,1,691,.107,Residential,209000 CAD,403 I AVENUE N 
2,3,1800,.234,Residential,399900 CAD,1238 Baker PLACE 
3,2,1356,,Residential,369900 CAD,2112 Cumberland Ave S 
5,3,1600,5.12,Residential,399000 CAD,VERITY ACREAGE 
4,2,1695,0.35,Residential,249900 CAD,731 Grand AVENUE 
5,3,1316,0.68,Residential,329900 CAD,107 Unity STREET 
3,1,990,.134,Residential,250000 CAD,1502 1st AVENUE N 
5,3,1232,.275,Residential,258000 CAD,104 Persson STREET 
4,2,1216,.158,Residential,272900 CAD,1103 Broadway AVENUE 
4,2,1040,.125,Residential,279900 CAD,43 Richardson CRESCENT 
3,2,1592,0.22,Residential,269000 CAD,304 Macleod AVENUE W 
2,1,896,0.24,Residential,229900 CAD,309 Grove AVENUE 
3,2,1218,,Residential,264900 CAD,1 Clement ROAD 
4,3,1340,,Residential,374900 CAD,714 3rd Avenue N 
4,4,1782,.241,Residential,339900 CAD,403 3rd STREET W 
3,2,1232,,Residential,349900 CAD,215 Aspen POINT 
4,2,1369,,Residential,259900 CAD,555 25th STREET E 
3,1,1300,.143,Residential,359900 CAD,233 1st STREET E 
3,2,900,,Residential,289900 CAD,54 Lennon CRESCENT 
4,3,1452,g>10,Residential,299000 CAD,BAR RIDGE FARMS 10 ACRES 
4,4,2843,2.15,Residential,375900 CAD,4 Second STREET E 
5,3,1144,.208,Residential,209000 CAD,716 Alberta AVENUE 
4,4,1817,,Residential,362500 CAD,62 Sunset DRIVE N 
4,2,2020,,Residential,219900 CAD,636 11th STREET 
4,1,850,.121,Residential,284900 CAD,813 Macklem DRIVE 
4,1,1040,22.2,Residential,299900 CAD,Blaine Lake Hobby Farm 
3,2,1017,,Residential,219900 CAD,6008 5th STREET 
4,1,936,.141,Residential,329900 CAD,2129 Wiggins AVENUE S 
5,2,1548,1.97,Residential,340000 CAD,SPITTAL ACREAGE 
3,2,1000,.161,Residential,239900 CAD,102 4th AVENUE W 
3,3,1224,,Residential,214000 CAD,14 6th AVENUE 
4,2,617,,Residential,255000 CAD,714 N AVENUE S 
2,2,1560,0.18,Residential,339000 CAD,705 Stanley STREET 
2,2,1332,.139,Residential,289000 CAD,9 Hordern STREET 
4,2,1107,.172,Residential,237000 CAD,139 Centennial CRESCENT 
5,3,1089,.161,Residential,225000 CAD,352 1st AVENUE W 
5,3,1709,.248,Residential,249999 CAD,104 Lendrum STREET 
3,1,624,,Residential,219900 CAD,2102 St Andrews AVENUE 
4,2,1111,.137,Residential,309900 CAD,30 Coldwell ROAD 
3,2,1120,60.8,Farm,400000 CAD,Lightfoot Farm - 160.8 Acres 
4,3,1040,,Residential,275000 CAD,308 5th STREET E 
4,3,2940,,Residential,355000 CAD,135 Wright Crescent 
3,2,1568,.069,Residential,318500 CAD,908 I AVENUE S 
4,2,960,,Residential,217500 CAD,515 Douglass STREET 
3,3,1400,.172,Residential,298000 CAD,107 2nd STREET W 
4,2,936,.476,Residential,369900 CAD,116 5th STREET 
3,1,1240,,Residential,274900 CAD,102-105 Lynd Cres. 
5,3,1675,,Residential,399000 CAD,531 Anderson DRIVE 
4,2,1152,3.49,Residential,329000 CAD,Kappel Acreage - 3.49 Acres. - HWY 51 
3,3,1554,0.09,Residential,329900 CAD,201 Main STREET 
3,3,1425,.081,Residential,399900 CAD,123 Thakur STREET 
2,1,616,0.14,Residential,329000 CAD,28 Knights PLACE 
3,2,1181,.142,Residential,364900 CAD,755 Sandstone TERRACE 
4,2,1344,>1.2,Residential,390000 CAD,1055 2nd STREET E 
4,2,1176,.086,Residential,399900 CAD,114 7th STREET E 
3,1,1092,8.36,Residential,235000 CAD,McKellar Acreage 
4,3,1042,.127,Residential,399900 CAD,5903 Mallard WAY 
3,2,1991,,Residential,209900 CAD,1372 98th STREET 
2,1,1092,.179,Residential,229900 CAD,123 Main STREET W 
3,1,1209,,Residential,297500 CAD,322 Lakeside CRESCENT 
5,3,3121,.138,Residential,369900 CAD,1120 Clifton AVENUE 
2,2,992,9.75,Residential,324900 CAD,Giesbrecht Acreage 
3,3,2200,.152,Residential,319900 CAD,11 McMillan CRESCENT 
3,3,1628,,Residential,339900 CAD,160 Echo Lane 
2,1,1641,0.13,Residential,235000 CAD,517 St Mary STREET 
3,2,1710,.603,Residential,369000 CAD,115 1st STREET 
7,4,1907,.083,Residential,319900 CAD,110 31st STREET W 
3,2,1444,,Residential,205000 CAD,200 1st STREET 
4,2,2093,.275,Residential,325000 CAD,309 Prince STREET 
3,2,840,.224,Residential,319900 CAD,1122 P AVENUE S 
2,2,1068,,Residential,269900 CAD,308-227 Pinehouse Drive 
3,2,1752,.344,Residential,229900 CAD,620 Railway STREET 
3,2,1359,.235,Residential,359900 CAD,800 Choke Cherry BAY 
4,2,2236,.148,Residential,249900 CAD,1309 1st STREET E 
2,2,1800,>154,Residential,249000 CAD,154 Acres RM of Canwood 
5,2,1126,,Residential,220000 CAD,215 Second STREET E 
3,2,1255,,Residential,284900 CAD,605-710 Gordon Road 
5,3,1126,.179,Residential,399900 CAD,338 2nd AVENUE E 
4,4,3986,3.27,Residential,339000 CAD,1 Laurie DRIVE 
7,3,2292,,Residential,317000 CAD,42 20th STREET E 
4,1,1050,.108,Residential,229900 CAD,330 St John Street 
4,2,864,.154,Residential,277000 CAD,70 Cannon Street 
2,2,1021,.592,Residential,239000 CAD,201 Grey STREET 
4,2,1067,.126,Residential,339900 CAD,35 Dunning CRESCENT 
3,2,2124,.581,Residential,235000 CAD,635 361 HIGHWAY 
4,3,1797,2.22,Residential,374900 CAD,Puetz Acreage 
5,3,1180,0.17,Residential,265000 CAD,2712 47th AVENUE 
3,2,1134,,Residential,234900 CAD,319 6th STREET 
3,2,660,.129,Residential,214900 CAD,326 Taylor STREET E 
4,2,1033,,Residential,379000 CAD,519 Souris AVENUE E 
5,4,1730,.433,Residential,399000 CAD,58 Wauchope STREET 
4,2,1277,3.34,Residential,219900 CAD,Annaheim Acreage 
4,4,1114,.179,Residential,369000 CAD,308 4th STREET E 
4,3,1136,.132,Residential,210000 CAD,313 4th STREET W 
3,2,1077,0.21,Residential,265000 CAD,616 8th Avenue W 
3,2,1320,.413,Residential,268900 CAD,271 Boswell STREET 
3,3,1599,,Residential,200000 CAD,236 3rd Avenue E 
5,3,2300,>4.3,Residential,300000 CAD,Hodgson Acreage 
3,3,1360,0.16,Residential,384900 CAD,17 Thorn CRESCENT 
3,3,1438,.236,Residential,249900 CAD,516 1st STREET S 
2,1,952,0.35,Residential,325000 CAD,221 Rick's DRIVE 
3,3,1500,,Residential,238800 CAD,91 Proctor DRIVE 
3,3,1650,,Residential,249900 CAD,"1 Poplar Place, Outlook "
3,2,1360,.165,Residential,314700 CAD,502 101st STREET 
4,2,1183,0.14,Residential,259900 CAD,576 Hall STREET W 
4,3,1100,.149,Residential,247800 CAD,159 Allanbrooke DRIVE 
4,2,1400,,Residential,239900 CAD,323 14th STREET W 
5,3,1728,.177,Residential,329000 CAD,388 3rd STREET W 
1,2,672,.138,Residential,248900 CAD,45 Alice CRESCENT 
4,2,778,,Residential,329000 CAD,2223 Coy AVENUE 
4,3,1823,,Residential,398999 CAD,130 Wright Crescent 
4,2,1238,,Residential,395000 CAD,919 McKay STREET 
4,3,1392,g>10,Residential,349900 CAD,Billy Brown Acreage 
6,2,3296,>160,Farm,289900 CAD,RM 435 Hafford 160 acre farm with house with good well 
4,3,1355,,Residential,399000 CAD,2216 Newmarket DRIVE 
4,3,1105,,Residential,284000 CAD,539 Cook ROAD 
4,2,795,,Residential,213900 CAD,539 K AVENUE N 
4,3,1352,.364,Residential,349900 CAD,72 Allan STREET 
3,2,1051,.163,Residential,244900 CAD,48 Buttercup CRESCENT NW 
5,2,1040,.149,Residential,319900 CAD,1314 J AVENUE N 
