Beds,Bath,Sqft,Lot_Size,Type,Price,Address,Province,Region
3.0,2.0,864134.0,,Single,219000 CAD,5 AV 1004,AB,Prairie Provinces
4.0,2.0,1442.0,.127,Single,279000 CAD,4007 58 AvenueClose ,AB,Prairie Provinces
3.0,2.0,1894464.0,,Single,269000 CAD,51 AV 4907,AB,Prairie Provinces
2.0,2.0,882002.0,,Single,203000 CAD,46 AV 4729,AB,Prairie Provinces
5.0,2.0,107057.0,0.22,Residential,234900 CAD,5111 60 Avenue ,AB,Prairie Provinces
4.0,2.0,959611.0,.079,Single,297500 CAD,3613 44 AV NW ,AB,Prairie Provinces
3.0,2.0,134475.0,9.77,Single,273700 CAD,834043 HIGHWAY 685 834043685,AB,Prairie Provinces
3.0,3.0,1125269.0,.142,Single,288888 CAD,17327 107 ST NW ,AB,Prairie Provinces
3.0,1.0,17175.0,2.06,Residential,270000 CAD,683044 Range Road 220 ,AB,Prairie Provinces
4.0,2.0,1055.0,0.31,Residential,255000 CAD,4819 3 Avenue ,AB,Prairie Provinces
3.0,2.0,871884.0,.074,Single,292000 CAD,15611 84 ST NW ,AB,Prairie Provinces
3.0,1.0,1040.0,0.78,Residential,269000 CAD,113 Zion Road ,AB,Prairie Provinces
5.0,2.0,1677031.0,,Single,299000 CAD,7719 132A AV NW ,AB,Prairie Provinces
4.0,2.0,960.0,.326,Single,225000 CAD,99 3 Street ,AB,Prairie Provinces
2.0,1.0,1123.0,0.36,Single,239900 CAD,4911 51 Street ,AB,Prairie Provinces
4.0,2.0,1035927.0,,Single,265000 CAD,4 9 Street CL ,AB,Prairie Provinces
2.0,1.0,781143.0,,Single,249000 CAD,12245 92 ST NW ,AB,Prairie Provinces
3.0,2.0,1045.0,.176,Single,204000 CAD,5530 49 Street ,AB,Prairie Provinces
4.0,1.0,671135.0,.096,Single,274900 CAD,12720 112 AV NW ,AB,Prairie Provinces
1.0,1.0,739056.0,5.75,Single,289000 CAD,53011 HWY 770 ,AB,Prairie Provinces
4.0,2.0,960.0,.127,Single,272900 CAD,10913 92A Street ,AB,Prairie Provinces
2.0,3.0,1186.0,,Residential,299900 CAD,"54 Evansview Road NW Calgary, AB T3P 0L2 ",AB,Prairie Provinces
2.0,3.0,1174.0,0.11,Residential,239000 CAD,140 Pleasant Park Road ,AB,Prairie Provinces
3.0,2.0,925381.0,.101,Single,300000 CAD,55 ST 5428,AB,Prairie Provinces
4.0,1.0,1086088.0,,Single,269000 CAD,52 ST 5644,AB,Prairie Provinces
3.0,4.0,1553.0,.097,Single,289900 CAD,9418 129 Avenue ,AB,Prairie Provinces
4.0,3.0,1328.0,.165,Single,217500 CAD,4313 54 Street ,AB,Prairie Provinces
2.0,1.0,1440.0,ng>1,Single,240000 CAD,#27 and #28 Tugate Drive ,AB,Prairie Provinces
3.0,2.0,1027.0,0.14,Residential,299000 CAD,5837 41 Street Crescent ,AB,Prairie Provinces
3.0,2.0,81322.0,.126,Single,295000 CAD,10851 92 ST NW ,AB,Prairie Provinces
2.0,1.0,1080.0,0.25,Residential,259999 CAD,122 Klingers St ,AB,Prairie Provinces
3.0,2.0,1044108.0,,Single,299000 CAD,9948 163 ST NW ,AB,Prairie Provinces
6.0,2.0,1086.0,.225,Single,259000 CAD,2 B 408,AB,Prairie Provinces
4.0,2.0,110331.0,.165,Single,289000 CAD,57 AV 5310,AB,Prairie Provinces
3.0,2.0,810314.0,.093,Single,299000 CAD,11830 54 ST NW ,AB,Prairie Provinces
3.0,2.0,964.0,.124,Single,250000 CAD,"1501, 6A Ave N Avenue N ",AB,Prairie Provinces
5.0,2.0,97242.0,.155,Single,274900 CAD,12139 81 ST NW ,AB,Prairie Provinces
2.0,3.0,1298.0,.026,Single,285000 CAD,"7, 1407 3 Street SE 7",AB,Prairie Provinces
5.0,2.0,1906.0,.186,Single,230000 CAD,371 3rd Avenue W ,AB,Prairie Provinces
4.0,1.0,1309.0,0.29,Residential,232500 CAD,168 9 Street Nacmine ,AB,Prairie Provinces
4.0,2.0,1000.0,0.14,Residential,298700 CAD,5226 43 Street ,AB,Prairie Provinces
4.0,3.0,1439.0,.179,Single,219900 CAD,10305 118 Street ,AB,Prairie Provinces
3.0,1.0,840.0,.093,Single,264900 CAD,8857 62 Avenue ,AB,Prairie Provinces
3.0,1.0,111067.0,.142,Single,299900 CAD,118 Fraser Avenue ,AB,Prairie Provinces
4.0,2.0,910.0,0.08,Residential,290000 CAD,227 Heritage Court W ,AB,Prairie Provinces
4.0,3.0,1075108.0,,Single,214900 CAD,117 Cameron CR ,AB,Prairie Provinces
5.0,3.0,1074.0,.219,Single,254900 CAD,4716 55 Avenue ,AB,Prairie Provinces
4.0,2.0,18549.0,0.12,Residential,299900 CAD,4127 53 Avenue ,AB,Prairie Provinces
4.0,3.0,1649.0,0.15,Residential,271000 CAD,142 Sprague Way SE ,AB,Prairie Provinces
4.0,2.0,1525.0,0.14,Residential,219000 CAD,5215 45 Street ,AB,Prairie Provinces
4.0,2.0,1240.0,0.14,Residential,219900 CAD,178 8 Street SW ,AB,Prairie Provinces
2.0,1.0,984906.0,1.36,Single,239900 CAD,56514 Rng Rd 21 305,AB,Prairie Provinces
4.0,2.0,1008156.0,,Single,249900 CAD,45 AV 4202,AB,Prairie Provinces
2.0,1.0,690726.0,.189,Single,265000 CAD,10512 158 ST NW ,AB,Prairie Provinces
4.0,2.0,1760.0,0.21,Residential,235000 CAD,564 5 Street W ,AB,Prairie Provinces
3.0,1.0,805147.0,.138,Single,243900 CAD,4209 117 AV NW ,AB,Prairie Provinces
5.0,3.0,1276.0,.149,Single,279000 CAD,808 Prospect Avenue ,AB,Prairie Provinces
3.0,2.0,1158.0,.049,Single,299900 CAD,79 Coventry LANE NE ,AB,Prairie Provinces
4.0,2.0,1083.0,.161,Single,204900 CAD,1237 4 Avenue ,AB,Prairie Provinces
4.0,2.0,1094699.0,.172,Single,244950 CAD,50 ST 5103,AB,Prairie Provinces
4.0,3.0,1013.0,.138,Single,248000 CAD,9244 108 Avenue ,AB,Prairie Provinces
5.0,2.0,1037.0,.104,Single,289900 CAD,12419 96B Street ,AB,Prairie Provinces
4.0,2.0,1032268.0,.172,Single,278888 CAD,12218 83 ST NW ,AB,Prairie Provinces
4.0,3.0,1535.0,3.44,Single,269000 CAD,104051 HWY 671 Highway 18,AB,Prairie Provinces
2.0,1.0,1267569.0,0.16,Single,235000 CAD,339 Lakeshore DR ,AB,Prairie Provinces
6.0,2.0,1119.0,.193,Single,224900 CAD,10446 104 Avenue ,AB,Prairie Provinces
2.0,3.0,1298.0,.026,Single,274888 CAD,"35, 1407 3 Street SE 35",AB,Prairie Provinces
3.0,2.0,720435.0,.125,Single,219900 CAD,16017 100A AV NW ,AB,Prairie Provinces
6.0,3.0,1323.0,.143,Single,277000 CAD,203 3 Avenue E ,AB,Prairie Provinces
5.0,3.0,1338.0,0.23,Residential,258000 CAD,5130 58 Street ,AB,Prairie Provinces
5.0,3.0,1526.0,.161,Single,219900 CAD,1010 11 Avenue ,AB,Prairie Provinces
2.0,2.0,938.0,.155,Single,259900 CAD,1602 29 Street SE ,AB,Prairie Provinces
4.0,2.0,962.0,.121,Single,230000 CAD,112 Lake Newell Crescent ,AB,Prairie Provinces
4.0,2.0,118808.0,.172,Single,299900 CAD,102 Thompson Place ,AB,Prairie Provinces
3.0,2.0,1234.0,0.19,Single,265000 CAD,10530 106 Street ,AB,Prairie Provinces
3.0,2.0,1092.0,0.19,Residential,225000 CAD,5021 46 Street ,AB,Prairie Provinces
3.0,1.0,1728.0,7.25,Residential,299000 CAD,471 181043 HWY 550 ,AB,Prairie Provinces
4.0,2.0,1248624.0,.148,Single,300000 CAD,13456 103 ST NW ,AB,Prairie Provinces
3.0,2.0,1470039.0,4.99,Single,279000 CAD,60213 RR261 ,AB,Prairie Provinces
2.0,2.0,1064.0,3.99,Single,287900 CAD,SE 17-45-7-W4TH ,AB,Prairie Provinces
1.0,2.0,611395.0,.172,Single,227800 CAD,12140 83 ST NW ,AB,Prairie Provinces
3.0,2.0,1773.0,.095,Single,209900 CAD,301 7 Avenue S ,AB,Prairie Provinces
3.0,2.0,1208.0,0.37,Residential,200000 CAD,177 Main Street ,AB,Prairie Provinces
3.0,3.0,1212.0,.204,Single,259900 CAD,10333 101  Avenue ,AB,Prairie Provinces
3.0,1.0,1100.0,>0.5,Single,249500 CAD,167 Allen Drive ,AB,Prairie Provinces
3.0,5.0,1920.0,.096,Single,289000 CAD,922 2 Avenue ,AB,Prairie Provinces
4.0,3.0,1226773.0,,Single,298000 CAD,46 ST 5012,AB,Prairie Provinces
1.0,2.0,832.0,.129,Single,224000 CAD,12110 95B Street ,AB,Prairie Provinces
2.0,1.0,1520.0,3.83,Single,262000 CAD,853045 HWY 35 ,AB,Prairie Provinces
3.0,2.0,863.0,.143,Single,265900 CAD,877 Stewart Drive NW ,AB,Prairie Provinces
3.0,1.0,1159498.0,>0.5,Single,264900 CAD,23303 TWP RD 590 5,AB,Prairie Provinces
3.0,2.0,1494.0,.161,Single,280000 CAD,5108 5 AVE ,AB,Prairie Provinces
2.0,2.0,697615.0,.172,Single,299900 CAD,10226 157 ST NW ,AB,Prairie Provinces
3.0,2.0,1189.0,.207,Single,256000 CAD,5214 57 Street ,AB,Prairie Provinces
4.0,3.0,1154977.0,,Single,238000 CAD,101 ST 10232,AB,Prairie Provinces
4.0,2.0,1195988.0,,Single,262000 CAD,56 AV 4811,AB,Prairie Provinces
4.0,2.0,1446.0,.127,Single,300000 CAD,9418 91A Street ,AB,Prairie Provinces
3.0,2.0,88265.0,.063,Single,243000 CAD,6509 68 Street NE ,AB,Prairie Provinces
3.0,2.0,1143.0,0.12,Residential,265000 CAD,8 Goard Close ,AB,Prairie Provinces
4.0,2.0,881.0,.105,Single,278900 CAD,8861 65 Avenue ,AB,Prairie Provinces
4.0,3.0,2583.0,,Residential,299995 CAD,601 7 Avenue W ,AB,Prairie Provinces
4.0,2.0,1116.0,0.14,Residential,279000 CAD,6209 45 avenue ,AB,Prairie Provinces
5.0,3.0,1335.0,0.18,Residential,277900 CAD,2022 9 Avenue ,AB,Prairie Provinces
3.0,1.0,1053688.0,.142,Single,249900 CAD,13140 132 ST NW ,AB,Prairie Provinces
3.0,1.0,912.0,0.14,Single,245000 CAD,10120  92 Street ,AB,Prairie Provinces
4.0,2.0,1180.0,.152,Single,286900 CAD,608 7  Avenue ,AB,Prairie Provinces
4.0,2.0,1058.0,0.14,Residential,249900 CAD,4635 46 Street ,AB,Prairie Provinces
3.0,1.0,566.0,.098,Single,285000 CAD,108 Castlebrook Rise NE ,AB,Prairie Provinces
3.0,2.0,954.0,0.28,Residential,228000 CAD,5206 52 Street ,AB,Prairie Provinces
1.0,1.0,58627.0,2.46,Residential,275000 CAD,37 -260036 Township Road 420 ,AB,Prairie Provinces
4.0,2.0,1025.0,.122,Single,269900 CAD,9318 73 Avenue ,AB,Prairie Provinces
2.0,2.0,1013323.0,,Single,254900 CAD,110 Lea CR ,AB,Prairie Provinces
2.0,1.0,1083.0,.063,Single,249900 CAD,295 7A Avenue S ,AB,Prairie Provinces
4.0,2.0,103067.0,0.25,Residential,229000 CAD,3909 45 Street ,AB,Prairie Provinces
1.0,2.0,665.0,.138,Single,204900 CAD,82 Lakeside Boulevard ,AB,Prairie Provinces
5.0,1.0,911.0,.152,Single,289900 CAD,899 Parker Avenue NW ,AB,Prairie Provinces
4.0,3.0,1363799.0,.093,Single,250000 CAD,9521 107 AV NW ,AB,Prairie Provinces
3.0,1.0,1174.0,.173,Single,242500 CAD,4605 56  Avenue ,AB,Prairie Provinces
4.0,2.0,1672.0,,Single,207500 CAD,21 Soper Street ,AB,Prairie Provinces
3.0,2.0,914.0,0.17,Residential,260000 CAD,4507 46 Street ,AB,Prairie Provinces
5.0,2.0,121504.0,,Single,279900 CAD,51 AV 4922,AB,Prairie Provinces
4.0,2.0,1265.0,.176,Single,294900 CAD,440 6 Street ,AB,Prairie Provinces
5.0,2.0,1900.0,.287,Single,225000 CAD,217 1 Avenue E ,AB,Prairie Provinces
4.0,2.0,678.0,.167,Single,259000 CAD,114 MEADOW Drive ,AB,Prairie Provinces
4.0,2.0,1026.0,.138,Single,262000 CAD,5222 48 St Culdusac ,AB,Prairie Provinces
3.0,2.0,856.0,>0.2,Residential,229900 CAD,4703 46 Street ,AB,Prairie Provinces
2.0,1.0,624312.0,0.35,Single,224900 CAD,51268 RR 204 - Hastings LK 247,AB,Prairie Provinces
3.0,2.0,1165.0,0.24,Residential,227900 CAD,5730 50 Avenue ,AB,Prairie Provinces
2.0,1.0,741.0,.313,Single,217500 CAD,5517 52 Street ,AB,Prairie Provinces
2.0,2.0,1359.0,0.16,Residential,214500 CAD,326 Poplar Avenue ,AB,Prairie Provinces
3.0,2.0,983.0,0.32,Single,299900 CAD,9705 107 Street ,AB,Prairie Provinces
5.0,2.0,1065.0,0.11,Residential,247000 CAD,25 Spring Close ,AB,Prairie Provinces
5.0,2.0,1087164.0,.148,Single,299000 CAD,7611 132 AV NW ,AB,Prairie Provinces
3.0,2.0,1340.0,0.28,Residential,234900 CAD,5101 57 Street ,AB,Prairie Provinces
6.0,3.0,1149595.0,.172,Single,239900 CAD,56 ST 5214,AB,Prairie Provinces
2.0,3.0,1017951.0,,Single,284998 CAD,1248 Aster BV NW ,AB,Prairie Provinces
3.0,2.0,1040018.0,,Single,219900 CAD,4916 50A AV ,AB,Prairie Provinces
3.0,2.0,85939.0,0.11,Single,294900 CAD,3439 30A Avenue SE ,AB,Prairie Provinces
5.0,3.0,1357986.0,.285,Single,295000 CAD,59 AV 5146,AB,Prairie Provinces
5.0,3.0,104387.0,0.17,Residential,289900 CAD,83 Noble Avenue ,AB,Prairie Provinces
4.0,3.0,1260.0,.165,Single,239900 CAD,402 Royal Crescent ,AB,Prairie Provinces
3.0,2.0,1005.0,.138,Single,255000 CAD,4707 44 Street ,AB,Prairie Provinces
4.0,2.0,1121932.0,0.14,Single,279900 CAD,39 ST 4306,AB,Prairie Provinces
3.0,3.0,1240.0,0.12,Single,275000 CAD,13010 90 Street ,AB,Prairie Provinces
5.0,2.0,1092.0,0.13,Residential,249900 CAD,119 Oak Street ,AB,Prairie Provinces
3.0,2.0,960.0,0.11,Residential,229900 CAD,108 Greig Drive ,AB,Prairie Provinces
1.0,4.0,2100.0,0.86,Residential,274900 CAD,219 1 Avenue SE ,AB,Prairie Provinces
4.0,2.0,1381021.0,,Single,299900 CAD,5205 55A ST ,AB,Prairie Provinces
4.0,2.0,1249.0,0.18,Residential,259900 CAD,5127 36 Street Close ,AB,Prairie Provinces
4.0,2.0,9227.0,.115,Single,299800 CAD,212 Rundlefield Road NE ,AB,Prairie Provinces
3.0,2.0,1000.0,.064,Single,204900 CAD,1248 9 Avenue N ,AB,Prairie Provinces
5.0,3.0,2104.0,2.25,Single,237000 CAD,925082 Range Road 232 ,AB,Prairie Provinces
4.0,2.0,104576.0,,Residential,265000 CAD,4512 45 Avenue Close W ,AB,Prairie Provinces
3.0,2.0,1062.0,0.15,Residential,229900 CAD,5003 56 Street ,AB,Prairie Provinces
5.0,2.0,1211.0,0.18,Residential,295000 CAD,5013 53 Street ,AB,Prairie Provinces
4.0,3.0,112989.0,.215,Single,243000 CAD,10453 Hoppe  Avenue ,AB,Prairie Provinces
4.0,2.0,1244.0,0.14,Residential,260000 CAD,112 Sanden Street ,AB,Prairie Provinces
3.0,1.0,1001052.0,0.44,Single,239900 CAD,"87, 4418 Highway 633 87",AB,Prairie Provinces
3.0,2.0,948.0,0.14,Residential,214900 CAD,320 7A Avenue S ,AB,Prairie Provinces
3.0,1.0,1584.0,.303,Single,294000 CAD,635 4th Street W ,AB,Prairie Provinces
5.0,2.0,1029.0,0.17,Single,249900 CAD,8601 100 Street ,AB,Prairie Provinces
4.0,3.0,1144.0,0.19,Residential,249900 CAD,6017 53 Avenue ,AB,Prairie Provinces
3.0,2.0,788.0,.135,Single,279900 CAD,1253 9 Avenue S ,AB,Prairie Provinces
5.0,3.0,1150.0,.082,Single,288900 CAD,8906 69 Avenue ,AB,Prairie Provinces
4.0,2.0,1200.0,.171,Single,299900 CAD,212 3 Street N ,AB,Prairie Provinces
3.0,2.0,1623.0,0.15,Single,229000 CAD,1725 2 Avenue ,AB,Prairie Provinces
5.0,2.0,1041.0,.161,Single,244900 CAD,5034 11 Avenue ,AB,Prairie Provinces
6.0,3.0,1240.0,0.17,Residential,299900 CAD,4450 Van Eaton Way ,AB,Prairie Provinces
5.0,2.0,975.0,0.13,Residential,255000 CAD,6017 44 Avenue ,AB,Prairie Provinces
4.0,3.0,1248624.0,.139,Single,299900 CAD,3816 123 AV NW ,AB,Prairie Provinces
3.0,2.0,1100.0,.194,Single,284900 CAD,11022 Swann Drive ,AB,Prairie Provinces
3.0,2.0,1173.0,0.17,Residential,250000 CAD,5328 52 Avenue ,AB,Prairie Provinces
4.0,2.0,91903.0,.081,Single,290000 CAD,53 KINISKI CR NW ,AB,Prairie Provinces
3.0,1.0,1335.0,>0.3,Single,219500 CAD,263 18th Street ,AB,Prairie Provinces
4.0,3.0,1257.0,.088,Single,289900 CAD,10645 73 Avenue ,AB,Prairie Provinces
4.0,2.0,1047.0,.163,Single,279000 CAD,10005 71 Avenue ,AB,Prairie Provinces
3.0,3.0,1392.0,.015,Single,279900 CAD,13005 94A Street ,AB,Prairie Provinces
2.0,2.0,1110845.0,.146,Single,299900 CAD,7535 137A AV NW ,AB,Prairie Provinces
3.0,3.0,1423.0,.082,Single,285500 CAD,9113 93 Avenue ,AB,Prairie Provinces
5.0,3.0,1320743.0,,Single,295000 CAD,42 ST 4613,AB,Prairie Provinces
4.0,1.0,705042.0,.172,Single,262499 CAD,10336 159 ST NW NW ,AB,Prairie Provinces
5.0,2.0,1040.0,.149,Single,299900 CAD,5231 13 Street ,AB,Prairie Provinces
3.0,2.0,935284.0,.188,Single,290000 CAD,214 Jespersen AV ,AB,Prairie Provinces
2.0,3.0,122602.0,,Single,272700 CAD,60 AV 4301,AB,Prairie Provinces
3.0,1.0,773932.0,0.17,Single,289900 CAD,9612 160 ST NW ,AB,Prairie Provinces
2.0,1.0,931.0,0.16,Residential,209900 CAD,5112 48 Avenue ,AB,Prairie Provinces
4.0,2.0,991.0,.287,Single,249900 CAD,52 St 4801,AB,Prairie Provinces
5.0,2.0,92226.0,.115,Single,264900 CAD,7108 133 AV NW ,AB,Prairie Provinces
3.0,2.0,815.0,.097,Single,269000 CAD,6309 89 Street ,AB,Prairie Provinces
3.0,2.0,887.0,.183,Single,215000 CAD,4513 3 Street W ,AB,Prairie Provinces
4.0,2.0,1084.0,0.17,Residential,289900 CAD,12 Asmundsen Avenue ,AB,Prairie Provinces
4.0,3.0,1080.0,0.21,Residential,219900 CAD,5127 50 Street ,AB,Prairie Provinces
5.0,2.0,1109.0,0.14,Residential,264900 CAD,6219 45 Avenue ,AB,Prairie Provinces
4.0,3.0,1423.0,.229,Single,249000 CAD,119 Central Avenue SW ,AB,Prairie Provinces
3.0,1.0,925.0,.171,Single,244900 CAD,168 Sunwapta Drive ,AB,Prairie Provinces
3.0,1.0,102743.0,.028,Single,217000 CAD,230 FREDERICK Avenue W ,AB,Prairie Provinces
5.0,2.0,1053.0,0.11,Residential,239900 CAD,6305 61 Avenue ,AB,Prairie Provinces
3.0,3.0,1608.0,.088,Single,289900 CAD,9421 88a Street ,AB,Prairie Provinces
4.0,4.0,2250.0,.164,Single,279900 CAD,10209 106 Avenue ,AB,Prairie Provinces
4.0,3.0,1274.0,0.14,Single,295000 CAD,5222 50A Street ,AB,Prairie Provinces
3.0,1.0,1195988.0,ng>1,Single,279000 CAD,59202 RR 14 ,AB,Prairie Provinces
4.0,3.0,1264.0,.172,Single,274900 CAD,4608 49 Avenue ,AB,Prairie Provinces
3.0,2.0,989965.0,,Single,269500 CAD,53 ST 4815,AB,Prairie Provinces
5.0,3.0,1376931.0,,Single,279900 CAD,45 AV 4112,AB,Prairie Provinces
4.0,3.0,1574.0,.184,Single,279900 CAD,8815 98 Street ,AB,Prairie Provinces
3.0,2.0,579964.0,.096,Single,274900 CAD,18662 61 AV NW ,AB,Prairie Provinces
3.0,2.0,1496.0,,Other,284900 CAD,2 Baywood Place E ,AB,Prairie Provinces
3.0,1.0,108501.0,0.32,Single,299700 CAD,1320 18 Street ,AB,Prairie Provinces
4.0,3.0,1248.0,.177,Single,249000 CAD,1705 15 Avenue ,AB,Prairie Provinces
2.0,3.0,1305027.0,.321,Single,299500 CAD,47 ST 4707,AB,Prairie Provinces
5.0,2.0,1032.0,.152,Single,219900 CAD,205 5 Street North ,AB,Prairie Provinces
3.0,3.0,1051428.0,,Single,288000 CAD,24 Southpark DR ,AB,Prairie Provinces
3.0,2.0,75348.0,0.17,Single,219900 CAD,10 Hillside ST ,AB,Prairie Provinces
5.0,2.0,1059.0,0.18,Residential,284900 CAD,908 2 Avenue W ,AB,Prairie Provinces
5.0,2.0,1029.0,.124,Single,269900 CAD,7638 Westpointe Drive ,AB,Prairie Provinces
3.0,3.0,1265846.0,,Single,279000 CAD,103 Alder CR ,AB,Prairie Provinces
3.0,1.0,1122685.0,0.12,Single,239900 CAD,13004 114 ST NW ,AB,Prairie Provinces
3.0,2.0,1024.0,.137,Single,269900 CAD,116 Hamilton Court NE ,AB,Prairie Provinces
5.0,2.0,1092.0,0.12,Single,300000 CAD,1028 30 Street S ,AB,Prairie Provinces
4.0,2.0,1040.0,.138,Single,279900 CAD,47 St 5516,AB,Prairie Provinces
4.0,2.0,1148.0,.233,Single,254500 CAD,530 3 Avenue ,AB,Prairie Provinces
5.0,2.0,1325.0,.154,Single,289900 CAD,5625 48 AvenueCrescent ,AB,Prairie Provinces
2.0,2.0,960.0,.179,Single,260000 CAD,109 Bliss Avenue ,AB,Prairie Provinces
4.0,2.0,1299.0,.167,Single,257900 CAD,1202 7 Avenue NE ,AB,Prairie Provinces
4.0,3.0,1393938.0,.091,Single,275000 CAD,11251 93 ST NW ,AB,Prairie Provinces
5.0,3.0,1254.0,.192,Single,289900 CAD,5726 53  StreetClose ,AB,Prairie Provinces
4.0,1.0,1317514.0,12.9,Single,299000 CAD,48434 RGE RD 22,AB,Prairie Provinces
3.0,3.0,1468.0,.144,Single,250000 CAD,542 12A Street N ,AB,Prairie Provinces
3.0,2.0,1279947.0,3.79,Single,220000 CAD,59528 RR152 ,AB,Prairie Provinces
6.0,3.0,1367028.0,.008,Single,245000 CAD,48 AV 5220,AB,Prairie Provinces
4.0,3.0,1157.0,.176,Single,299900 CAD,11802 96A Street ,AB,Prairie Provinces
4.0,2.0,1011.0,.165,Single,294900 CAD,5406 10 Avenue ,AB,Prairie Provinces
3.0,3.0,1120.0,.219,Single,269900 CAD,10317 99 Avenue ,AB,Prairie Provinces
4.0,2.0,1440.0,0.39,Residential,229000 CAD,315 1 Avenue ,AB,Prairie Provinces
3.0,2.0,855738.0,.081,Single,285000 CAD,10957 95 ST NW ,AB,Prairie Provinces
3.0,2.0,1159.0,.098,Single,264300 CAD,297 Jerry Potts Boulevard W ,AB,Prairie Provinces
4.0,3.0,1342.0,0.17,Residential,284900 CAD,4602 Park Avenue ,AB,Prairie Provinces
3.0,1.0,104821.0,0.14,Residential,228000 CAD,5757 West Park Crescent ,AB,Prairie Provinces
4.0,2.0,734105.0,0.15,Single,285000 CAD,12137 40 ST NW ,AB,Prairie Provinces
4.0,2.0,960.0,.149,Single,294900 CAD,9621 91B Avenue ,AB,Prairie Provinces
4.0,3.0,1367136.0,.126,Single,249900 CAD,110 ST 10540,AB,Prairie Provinces
4.0,3.0,1300.0,.242,Single,299900 CAD,10046 87 Avenue ,AB,Prairie Provinces
4.0,2.0,980923.0,,Single,284900 CAD,24 Westglen CR ,AB,Prairie Provinces
3.0,2.0,1732.0,0.22,Residential,235000 CAD,3604 44 Street ,AB,Prairie Provinces
2.0,2.0,88803.0,0.18,Single,269800 CAD,4820 50 AV 101,AB,Prairie Provinces
5.0,2.0,965.0,0.14,Residential,300000 CAD,3824 Glacier Avenue S ,AB,Prairie Provinces
3.0,2.0,1140984.0,,Single,260000 CAD,34 Sandy DR ,AB,Prairie Provinces
4.0,3.0,1182.0,0.11,Residential,300000 CAD,5 Rolling Hills Close ,AB,Prairie Provinces
2.0,1.0,934.0,.149,Single,239000 CAD,6118 52  StreetClose ,AB,Prairie Provinces
2.0,1.0,937.0,0.19,Residential,275000 CAD,8402 18 Avenue ,AB,Prairie Provinces
5.0,2.0,1203953.0,,Single,246900 CAD,96 ST 9823,AB,Prairie Provinces
4.0,2.0,1077907.0,,Single,255000 CAD,43 AV 3818,AB,Prairie Provinces
6.0,3.0,109147.0,,Single,269900 CAD,45 ST 5025,AB,Prairie Provinces
5.0,2.0,696108.0,.142,Single,217000 CAD,11935 45 ST NW ,AB,Prairie Provinces
6.0,3.0,1322.0,0.16,Residential,249900 CAD,5215 52 Avenue ,AB,Prairie Provinces
4.0,2.0,929256.0,.094,Single,299900 CAD,3308 44A Street NW ,AB,Prairie Provinces
4.0,3.0,134744.0,.136,Single,249900 CAD,796 Hargrave Way NW ,AB,Prairie Provinces
3.0,3.0,1292003.0,,Single,300000 CAD,96 AV 8509,AB,Prairie Provinces
4.0,2.0,2310.0,25.4,Single,269900 CAD,15024 Highway 49 ,AB,Prairie Provinces
4.0,3.0,2363.0,0.28,Residential,279000 CAD,5137 49 Street ,AB,Prairie Provinces
4.0,2.0,94302.0,.138,Single,209900 CAD,5532 47A Street ,AB,Prairie Provinces
3.0,1.0,960.0,9.51,Single,275000 CAD,725050 Range Road 80 ,AB,Prairie Provinces
4.0,2.0,1264.0,.149,Single,295000 CAD,213 2ND AVENUE ,AB,Prairie Provinces
3.0,1.0,957996.0,.149,Single,269000 CAD,12839 67 ST NW ,AB,Prairie Provinces
4.0,2.0,1199.0,0.14,Residential,297900 CAD,4003 59 Avenue Close ,AB,Prairie Provinces
3.0,2.0,1160.0,0.26,Residential,242500 CAD,722 4 Avenue ,AB,Prairie Provinces
3.0,2.0,1070695.0,,Single,209900 CAD,98 AV 10602,AB,Prairie Provinces
3.0,1.0,1151748.0,,Single,284900 CAD,5409 49 ST NW ,AB,Prairie Provinces
5.0,1.0,1020.0,0.22,Residential,254900 CAD,4633 49 Avenue NW ,AB,Prairie Provinces
5.0,2.0,1078.0,0.14,Residential,265000 CAD,3824 50 Street ,AB,Prairie Provinces
5.0,3.0,1169.0,0.14,Residential,239900 CAD,5118 53 Avenue ,AB,Prairie Provinces
1.0,2.0,797935.0,1.34,Single,239900 CAD,9002 HWY 16 48,AB,Prairie Provinces
3.0,1.0,1117734.0,.095,Single,200000 CAD,11907 94 ST NW ,AB,Prairie Provinces
3.0,3.0,1198.0,.148,Single,279900 CAD,423 Regal CR ,AB,Prairie Provinces
5.0,3.0,1071.0,0.18,Residential,267900 CAD,5822 50 Street ,AB,Prairie Provinces
4.0,3.0,1149.0,.152,Single,269900 CAD,10960 Grande   Avenue ,AB,Prairie Provinces
2.0,1.0,1354.0,2.07,Single,250000 CAD,2431 mamowintowin drive ,AB,Prairie Provinces
3.0,2.0,1872.0,0.53,Residential,277000 CAD,28 McLean Crescent E ,AB,Prairie Provinces
4.0,2.0,1048.0,0.13,Residential,249900 CAD,4030 51a Street ,AB,Prairie Provinces
5.0,2.0,11059.0,0.14,Residential,270000 CAD,5305 46 Street ,AB,Prairie Provinces
2.0,2.0,1093622.0,,Single,273033 CAD,19705 28 AV NW ,AB,Prairie Provinces
3.0,2.0,87102.0,.113,Single,279888 CAD,3609 55 Avenue ,AB,Prairie Provinces
5.0,2.0,1119994.0,,Single,265000 CAD,42 AV 4602,AB,Prairie Provinces
