Beds,Bath,Sqft,Lot_Size,Type,Price,Address
4,3,2760,0.46,Single,779900 CAD,63481 FLOOD HOPE ROAD 
2,2,996,,Residential,1169000 CAD,306 1351 CONTINENTAL STREET 
4,2,1929,.194,Single,825000 CAD,8946 GLENWOOD STREET 
4,,3189,,Residential,945000 CAD,2828 Maryport Ave #Lot A 
4,2,1286,.114,Single,724900 CAD,46249 FIRST AVENUE 
5,3,2541,>0.2,Single,774900 CAD,"419 HEATHER Road, "
3,3,3729,.166,Single,964900 CAD,740 HARRINGTON ROAD 
3,3,2825,g>10,Residential,1399000 CAD,2540 Leney Rd 
4,,1547,5.01,Residential,1195000 CAD,115 Greer Pl 
3,2,1479,0.34,Single,899900 CAD,653 Yambury Rd 
5,4,3340,0.14,Residential,1099900 CAD,3938 Jingle Pot Rd 
4,3,2500,2.05,Single,839000 CAD,588 DURANGO DRIVE 
4,4,3265,.074,Single,1039000 CAD,1446 Commander Crt 
3,2,2600,0.49,Single,879000 CAD,"3006 View Road, "
4,5,6217,0.58,Single,1250000 CAD,"2307 5 Avenue, SE "
3,1,1365,.171,Single,1129000 CAD,1989 BIRCH DRIVE 
4,4,2922,0.19,Single,949000 CAD,1030 Waddington Cres 
3,3,4146,>0.3,Single,1200000 CAD,"153 WESTVIEW Drive, "
5,6,4959,.205,Single,1285000 CAD,460 AZURE PLACE 23
2,3,1738,4.17,Single,750000 CAD,"1386 Highway 6 Road, "
4,3,,0.25,Single,995000 CAD,4947 MERLO ROAD 
5,5,3590,.148,Single,1389900 CAD,35515 ZANATTA LANE 
4,4,2408,1.46,Single,999000 CAD,"5255 Schneider Place, "
5,1,2452,0.47,Single,1224900 CAD,10253 KENT ROAD 
5,3,2534,2.01,Residential,1200000 CAD,2378 Ployart Rd 
4,2,2400,.172,Single,999000 CAD,34661 TUDOR COURT 
4,3,2840,0.15,Single,879800 CAD,"2090 Cornerstone Drive, "
3,3,2417,0.22,Residential,925000 CAD,1502 Admiral Tryon Blvd 
2,2,1164,.014,Single,1300000 CAD,415 W ESPLANADE STREET 16
4,3,2105,0.49,Single,829000 CAD,"411 WEST BENCH Drive, "
4,2,2307,.078,Single,1499000 CAD,3296 TURNER STREET 
4,2,2120,.165,Single,1098800 CAD,21909 LAURIE AVENUE 
3,3,1852,.131,Single,1488000 CAD,5197 HOLLYWOOD DRIVE 
6,4,2579,.097,Single,1498990 CAD,10088 GILMORE CRESCENT 
3,3,3064,.183,Single,1380000 CAD,745 Rogers Ave 
4,3,2187,.172,Single,950000 CAD,2431 PARK DRIVE 
4,3,2433,0.17,Residential,995000 CAD,346 Ensign St 
3,1,1643,.214,Single,1173800 CAD,553 56 STREET 
3,3,2840,2.46,Single,1199900 CAD,"4239 Deroo Road, "
3,2,2235,0.61,Single,1490000 CAD,"4115 ROSEBUD Avenue, "
3,3,2273,0.23,Single,879000 CAD,"802 Yew Avenue, "
3,2,2261,>0.2,Single,1100000 CAD,426 Legacy Dr 
5,3,2874,0.21,Residential,1095000 CAD,578 Washington Cres 
6,4,3687,0.13,Single,1199000 CAD,35285 FIRDALE AVENUE 
3,3,2340,0.29,Single,819900 CAD,"4960 Silver Star Road, "
6,4,3910,0.84,Residential,1399000 CAD,7996 Greendale Rd 
4,3,2551,0.14,Single,1449000 CAD,20340 118 AVENUE 
4,4,352184,.156,Single,1099900 CAD,5377 Fairhaven Pl 
4,4,2794,.092,Single,1289900 CAD,11156 239A STREET 
2,2,1525,.156,Single,858000 CAD,"4001 Gallaghers Terrace, "
6,4,3764,0.33,Single,779900 CAD,2921 MARLEAU ROAD 
5,3,2014,.165,Single,1300000 CAD,18364 58B AVENUE 
2,2,1988,1.27,Residential,1149900 CAD,8384 Newcastle Rd 
4,3,2299,0.24,Single,1320000 CAD,19950 48A AVENUE 
3,3,1775,,Single,750000 CAD,"437 Primrose Road, "
5,3,3030,0.23,Single,824888 CAD,"3600 11 Street, "
4,3,4300,.221,Single,1124900 CAD,938 HUNTLEIGH CRES 
5,3,2198,.193,Single,1048000 CAD,12121 DUNBAR STREET 
3,3,2561,0.12,Single,1100000 CAD,"1274 Modern Place, "
5,4,2659,.068,Single,1175000 CAD,6551 193B STREET 
4,2,2345,1.31,Single,890000 CAD,"200 WEST BENCH Drive, "
2,1,1070,7.78,Single,1299900 CAD,62282 YALE ROAD 
5,4,2310,.164,Single,1199900 CAD,26850 34 AVENUE 
4,4,,0.55,Single,1379000 CAD,2340 HIGHWAY 3A
6,3,2776,0.23,Residential,1089900 CAD,5967 Devon Pl 
2,1,1676,.161,Single,1399000 CAD,1212 FIFTH AVENUE 
5,4,3032,.082,Single,1099988 CAD,45463 STEVENSON ROAD 
4,5,3234,.146,Single,1289000 CAD,36115 WALTER ROAD 
3,3,2901,.131,Single,825000 CAD,"1496 Tower Ranch Drive, "
2,1,1360,.653,Single,749900 CAD,"6240 Highway 33, E "
3,3,3156,.161,Single,1275000 CAD,"4520 Gallaghers Edgewood Drive, "
3,3,,0.53,Single,869900 CAD,1060 BRIDGEVIEW CRESCENT 
3,2,2212,>9.8,Single,1500000 CAD,12620 256 STREET 
4,3,3270,1.23,Single,996500 CAD,1495 LAMAR DRIVE 
6,4,3582,.108,Single,1199999 CAD,6561 FERN STREET 
4,2,1815,0.22,Residential,759900 CAD,825 Stirling Ave 
3,3,2646,.115,Single,1075000 CAD,1724 Coronation Ave 
3,1,1067,.191,Single,1499000 CAD,8623 11TH AVENUE 
3,1,1567,.179,Single,799900 CAD,35269 RIVERSIDE ROAD 
5,3,4017,2.58,Single,1195000 CAD,624 Libra Pl 
5,5,4341,0.37,Single,1279000 CAD,"7304 Coldstream Creek Road, "
3,2,1603,.136,Single,1129000 CAD,12205 202 STREET 
2,1,2056,9.15,Single,985000 CAD,3282 Piercy Rd 
4,3,3298,>409,Single,1500000 CAD,1018 GILBERT NO. 1 ROAD 
3,3,2746,2.03,Single,1195000 CAD,285 Laura Point Rd 
2,2,1700,.131,Single,750000 CAD,"102 FORESTBROOK Place, 201"
4,3,2720,.127,Single,799900 CAD,2363 WHITBURN CRES 
6,4,3440,.198,Single,1374900 CAD,3624 Urban Rise 
2,3,1789,.126,Single,1249000 CAD,43290 WATER MILL WAY 
5,4,3486,1.14,Residential,1325000 CAD,261 Glacier View Dr 
5,3,2397,.134,Single,999900 CAD,3306 272A STREET 
5,3,2516,.117,Single,925000 CAD,1882 QU'APPELLE BLVD 
2,2,983,,Residential,1299000 CAD,2502 1372 SEYMOUR STREET 
3,3,2100,ng>5,Single,937900 CAD,3910 ABBEY FRONTAGE ROAD 
5,3,2100,0.21,Single,799000 CAD,"3486 McTaggart Road, "
3,2,2185,0.17,Single,1199000 CAD,45290 PAISLEY AVENUE 
4,4,2853,.102,Single,1349900 CAD,2943 Constellation Ave 
4,5,3620,0.17,Single,1249900 CAD,"1637 Lindsay Drive, "
5,3,2119,.107,Single,1149000 CAD,22848 TELOSKY AVENUE 
3,1,2545,.091,Single,1050000 CAD,2115 Chambers St 
3,3,2048,.135,Single,1499000 CAD,416 GLENBROOK DRIVE 
2,2,2120,.113,Single,799000 CAD,521 Larch St 
1,1,1250,.596,Single,779000 CAD,"789 Shuswap River Drive, "
3,1,2636,1.94,Single,750000 CAD,8067 TRANS CANADA Hwy 
2,2,2150,2.04,Residential,879900 CAD,Lot 31 Smithers Rd 
3,2,1707,ng>6,Single,895000 CAD,"2469 Salmon River Road, "
3,3,2412,0.36,Residential,949900 CAD,5211 Laguna Way 
4,3,2443,0.14,Single,1025000 CAD,"1835 Millard Court, "
3,3,2514,0.17,Single,800000 CAD,65586 GORDON DRIVE 
3,5,3459,.697,Single,949500 CAD,"555 SAN ANG Way, "
2,3,2874,.254,Single,999999 CAD,2319 IMPERIAL STREET 
3,3,2535,.125,Single,1239000 CAD,19352 PARK ROAD 
2,3,2368,0.78,Residential,1395000 CAD,5003 Thompson Clarke Dr W 
3,2,1804,2.16,Single,989900 CAD,"5970 Pleasant Valley Road, "
4,3,2212,0.17,Single,1199777 CAD,19994 45A AVENUE 
,3,5670,>1.7,Residential,795000 CAD,8259 Beaver Rd 
5,4,2720,.065,Single,1099000 CAD,44417 SHERRY DRIVE 
5,2,2247,.137,Single,884999 CAD,581 Warren Pl 
2,2,987,,Residential,769000 CAD,1001 444 LONSDALE AVENUE 
4,2,1747,.078,Single,739000 CAD,45357 MEADOWBROOK DRIVE 
2,2,2544,.248,Single,1099900 CAD,33937 VICTORY BOULEVARD 
4,3,3715,.247,Single,1329000 CAD,"2106 Bowron Street, "
3,2,2397,7.55,Single,800000 CAD,5256 GENIER LAKE ROAD 
3,3,2541,0.14,Single,1150000 CAD,"1088 ANTLER Drive, "
3,2,1570,.135,Single,879900 CAD,32648 HAIDA DRIVE 
3,3,2828,0.32,Single,779000 CAD,323 Harbour Rd 
3,1,1145,0.25,Single,725000 CAD,974 Loch Glen Pl 
4,3,2385,0.13,Single,999800 CAD,1655 CHADWICK AVENUE 
4,1,2174,.269,Single,999900 CAD,12204 218 STREET 
5,3,3442,.163,Single,1379000 CAD,13056 97 AVENUE 
4,4,3648,.123,Single,1149900 CAD,45380 HODGINS AVENUE 
5,5,3812,0.15,Single,828800 CAD,3975 AREND DRIVE 
5,5,3025,.114,Single,1439000 CAD,318 HUME STREET 
4,3,2756,0.14,Single,799900 CAD,"4400 MCLEAN CREEK Road, 146"
3,2,2288,.202,Single,829900 CAD,46541 MAYFAIR AVENUE 
4,2,2191,0.18,Single,924900 CAD,"1420 Flemish Street, "
2,2,1958,0.64,Single,1049000 CAD,7687 REDROOFFS ROAD 
5,3,3201,0.51,Single,779900 CAD,3870 ROSIA ROAD 
3,1,950,11.8,Single,777000 CAD,Lot C Elderberry Lane 
3,4,3615,,Single,925000 CAD,669 BATTLE STREET 
4,3,2785,0.36,Single,784000 CAD,1636 Queequeg Trnabt 
6,3,2615,.229,Single,899900 CAD,482 SEDONA DRIVE 
3,1,1282,1.25,Single,749000 CAD,"230 Track Street, E "
3,2,992,>0.5,Single,759000 CAD,"2116 JOHNSON Street, "
5,4,2533,.056,Single,1369000 CAD,5681 148A STREET 
3,3,2278,0.08,Residential,849900 CAD,799 Stanhope Rd 
5,6,6199,0.42,Single,799000 CAD,332 ORIOLE WAY 
6,4,3280,0.45,Single,849000 CAD,"508 Grouse Road, "
4,3,3778,.155,Single,924900 CAD,802 WOODRUSH CRT 
4,4,3495,,Single,945000 CAD,2828 Maryport Ave Lot A
5,4,1755,>0.4,Single,1285000 CAD,"4380 20 Street, NE "
5,,1913,0.18,Residential,899000 CAD,1252 5th St 
3,2,1400,.285,Single,1299999 CAD,20816 45A AVENUE 
4,,2230,4.94,Residential,875000 CAD,1551 Pickles Rd 
3,2,1744,>0.5,Single,959900 CAD,"4513 27 Avenue, "
8,4,3670,.143,Single,1200000 CAD,4357 Torquay Dr 
3,,2004,0.55,Residential,929000 CAD,206 Roland Rd 
5,4,,>0.2,Single,989000 CAD,724 SECOND STREET 
2,2,1736,.133,Single,1299900 CAD,1671 BRAID ROAD 
3,2,2020,0.26,Single,839900 CAD,"12432 VICTORIA Road, "
3,1,1517,0.18,Single,848000 CAD,12289 203 STREET 
5,5,4348,0.93,Single,899900 CAD,"3066 Vickers Trail, "
5,4,3594,.228,Single,1399000 CAD,2515 QUAY PLACE 
3,4,,0.18,Single,1249000 CAD,21 SUNNIVA DRIVE 
6,2,258336,1.34,Single,1399900 CAD,18942 88 AVENUE 
,,,.189,Single,899999 CAD,1519 WILLOW STREET 
4,3,2823,.185,Single,995000 CAD,2152 MAYWOOD COURT 
4,2,1809,0.19,Single,779000 CAD,222 Thulin St 
3,2,1574,>6.8,Single,899000 CAD,"4830 South Grandview Flats Road, "
7,4,2798,0.15,Residential,949900 CAD,217 Shiloh Dr 
3,3,1372,0.05,Single,775000 CAD,2956 Trestle Pl 
3,,1078,>9.4,Single,899900 CAD,49579 CHILLIWACK LAKE ROAD 
3,2,1883,.153,Single,859900 CAD,3918 Anton St 
2,2,1930,6.98,Single,1499000 CAD,2982 Smith Rd 
4,3,3354,0.21,Single,1179000 CAD,"1279 Gregory Road, "
6,4,4320,>6.5,Single,889900 CAD,13248 REDWOOD STREET 
4,3,3078,.158,Single,1349000 CAD,8105 WILTSHIRE BOULEVARD 
4,4,3115,,Single,949900 CAD,963 DOMINION STREET 
6,5,4888,.159,Single,1390000 CAD,3540 Joy Close 
5,4,5591,0.33,Single,1350000 CAD,"7140 Lakeridge Drive, "
6,3,3170,0.94,Single,755000 CAD,2365 Lake Trail Rd 
3,2,1675,0.15,Residential,759900 CAD,1613 Roberta Rd S 
6,3,4034,9.37,Single,769500 CAD,83 MILE ROAD 8038
6,,2194,0.14,Residential,1249999 CAD,173 Joseph St 
3,3,2243,g>40,Single,749000 CAD,3545 KNIFE CREEK ROAD 
4,2,2288,0.22,Single,749900 CAD,"863 McKenzie Road, "
3,3,1760,.193,Single,989000 CAD,"1869 Pinegrass Court, "
3,2,,0.84,Single,849000 CAD,5251 HIGHWAY 3 
4,3,2434,.251,Single,1398000 CAD,13870 65 AVENUE 
3,3,2479,.161,Single,1399000 CAD,1214 FIFTH AVENUE 
12,6,3000,4.51,Residential,1495000 CAD,1015/1021 Virginia Rd 
3,3,3586,.157,Single,1499000 CAD,515 HENDRY AVENUE 
5,3,4240,.202,Single,995900 CAD,991 BEBEK ROAD 
4,1,,0.32,Single,829000 CAD,8103 MUNCH ROAD 
7,5,2955,.081,Single,1399879 CAD,5935 129B STREET 
4,3,2155,.194,Single,1025000 CAD,863 INGLIS ROAD 
4,2,2111,.279,Single,799000 CAD,699 Second St 
3,3,2349,0.64,Residential,998500 CAD,1339 Anderton Rd 
5,3,2934,.207,Single,799900 CAD,"1127 Caledonia Way, "
3,2,2419,>4.4,Single,1000000 CAD,3840 Small Rd 
3,1,1162,.162,Single,1050000 CAD,9402 DAWSON CRESCENT 
3,1,1656,.175,Single,729000 CAD,9683 WILLIAMS STREET 
5,3,2145,3.12,Single,1395000 CAD,"1361 Mountain view Road, "
6,4,3271,>0.1,Single,1339000 CAD,"1789 Crosby Road, "
5,4,3893,.238,Single,1189000 CAD,1139 Palmer Rd 
4,3,4501,3.68,Single,1389000 CAD,133 Arnell Way 
4,3,3524,0.96,Single,985000 CAD,665 Kilmalu Rd 
3,2,1950,0.15,Residential,776800 CAD,631 Cambridge Dr 
4,3,2810,.218,Single,989000 CAD,3157 Anders Rd 
3,3,1854,0.41,Single,845000 CAD,2256 June Rd 
4,3,2934,.105,Single,1239000 CAD,3494 Dunlin St 
6,4,3311,.185,Single,1099000 CAD,3125 Balfour Ave 
3,2,,9.34,Single,769000 CAD,11990 NORTH FORK RD 
2,2,955,.201,Single,999000 CAD,651 E COLUMBIA STREET 
5,4,3133,0.15,Residential,1075000 CAD,2491 Kendal Ave 
3,2,2510,0.23,Single,729900 CAD,2364 Galena Rd 
1,,,0.93,Single,990000 CAD,3991&3995 Island Hwy S 
4,3,2468,2.35,Single,1068000 CAD,3968 RIVER VISTA DRIVE 
4,3,1448,.196,Single,999900 CAD,26645 32 AVENUE 
2,3,2053,ng>2,Residential,799000 CAD,7249 Westholme Rd 
5,3,2615,1.55,Single,1199000 CAD,"180 Deep Creek Road, "
5,3,2450,.418,Single,1299900 CAD,20109 40A AVENUE 
4,3,2400,0.19,Single,789000 CAD,"265 MIDDLE BENCH Road, "
6,3,2640,0.26,Single,949900 CAD,45286 BERNARD AVENUE 
2,2,2917,4.97,Single,1300000 CAD,3535 Ryan Rd 
3,3,1672,.115,Single,1100000 CAD,8524 121 STREET 
3,4,,.073,Single,839000 CAD,707 GORE STREET   W 
4,2,275995,.454,Single,935000 CAD,2384 Mill Rd 
3,2,2463,0.05,Single,1199999 CAD,13185 EAST BEAVERLY ROAD 
5,2,1866,.189,Single,1399000 CAD,1717 157 STREET 
3,3,2094,.643,Single,1150000 CAD,"9898 School Road, "
3,3,1417,0.23,Single,749900 CAD,"212 SUMAC ROAD Road, W "
4,3,1800,0.23,Residential,724900 CAD,1649 Mallard Dr 
4,2,2812,>160,Single,859000 CAD,5846 EASTWOOD ROAD 
5,2,2682,.194,Single,999990 CAD,8968 GLENWOOD STREET 
4,3,2015,0.16,Residential,838800 CAD,774 Salal St 
3,2,1550,.161,Single,999000 CAD,31381 DEHAVILLAND DRIVE 
3,3,2941,.207,Single,1199000 CAD,4529 SAVOY STREET 
6,4,3320,.121,Single,1188000 CAD,36086 SHADBOLT AVENUE 
3,3,2463,,Single,979900 CAD,31034 SIDONI AVENUE 
3,3,2260,0.99,Residential,1199900 CAD,6684 Elm Rd 
3,1,1572,.185,Single,749800 CAD,46184 PRINCESS AVENUE 
3,2,2379,3.03,Single,1100000 CAD,"7607 McLennan Road, "
4,3,2471,>0.5,Single,799900 CAD,"2482 Waverly Drive, "
4,3,3251,ng>6,Single,1175000 CAD,"4291 50 Street, NW "
6,3,2942,.113,Single,1388000 CAD,316 THIRD AVENUE 
4,2,2472,.091,Single,1498000 CAD,3108 WELLINGTON AVENUE 
3,3,2208,.092,Single,999000 CAD,2288 Selwyn Rd 
2,2,1394,0.03,Single,749900 CAD,"130 PIN CUSHION Trail, "
3,3,,9.01,Single,1100000 CAD,1522 AIRPORT ROAD 
4,3,,3.83,Single,999900 CAD,2903 HIGHWAY 3 
4,3,3452,0.34,Single,1299900 CAD,"3807 TORREY PINES Drive, "
5,4,2205,.176,Single,975000 CAD,10172 KENT ROAD 
4,3,2083,0.28,Residential,849800 CAD,4670 Discovery Dr 
3,3,1591,ng>5,Single,795000 CAD,"210 Greenhow Road, "
5,3,2225,.137,Single,1290000 CAD,8 FLINN COURT 
3,3,2312,,Residential,989000 CAD,37 6600 LUCAS ROAD 
5,3,3540,0.27,Single,1150000 CAD,1795 6th St E 
3,2,1248,2.86,Single,799900 CAD,"190 CARIBOU Crescent, "
3,1,1200,.174,Single,869900 CAD,9716 HEATHER STREET 
3,4,3707,ng>8,Single,1399900 CAD,13473 BURNS ROAD 
2,2,,0.73,Single,1275000 CAD,606 JORGENSEN ROAD 
3,2,2920,.294,Single,824900 CAD,100 Hornby Pl 
4,2,1904,0.12,Single,729000 CAD,"1130 Old Auto Road, SE "
3,3,2640,.219,Single,724900 CAD,"618 Muir Road, "
3,3,2810,81.5,Single,1499000 CAD,573 ENGLISH RD 
7,6,4411,.186,Single,709900 CAD,1915 SAGE PLACE 
2,3,2552,0.23,Residential,1495000 CAD,3301 Crown Isle Dr 
5,3,2441,.225,Single,1099000 CAD,591 Kenneth St 
4,2,2247,.262,Single,1049999 CAD,2081 PAULSON CRESCENT 
7,5,4284,0.18,Residential,989900 CAD,224 Potlatch St 
6,4,4035,.256,Single,1349999 CAD,4101 Interurban Rd 
4,3,,>1.9,Single,775000 CAD,2708 10TH AVENUE 
5,3,2109,.092,Single,1099000 CAD,849 GREENE STREET 
4,3,2471,.165,Single,1199000 CAD,18167 59 AVENUE 
3,2,1395,0.17,Single,799000 CAD,2304 MOULDSTADE ROAD 
4,3,2352,.265,Single,729900 CAD,"1240 UPPER DEBECK Road, "
3,3,1466,0.17,Single,1180000 CAD,1303 Docliddle Rd 
3,4,3391,0.23,Residential,899900 CAD,3484 NAVATANEE DRIVE 
4,2,1736,03.2,Single,985000 CAD,9380 KEITHLEY CREEK ROAD 
4,2,2390,0.29,Single,719900 CAD,2348 French Rd N 
4,3,2541,0.09,Single,1049000 CAD,7196 EVANS ROAD 4
5,3,2872,.359,Single,874200 CAD,5353 Dewar Rd 
3,3,1711,.179,Single,1499800 CAD,38148 HEMLOCK AVENUE 
3,3,2594,.113,Single,1359000 CAD,11257 TULLY CRESCENT 
3,3,3140,2.58,Residential,879900 CAD,3197 Melon Rd 
3,2,1180,0.63,Residential,749900 CAD,1075 Symons Cres 
5,3,2387,.157,Single,1099000 CAD,3744 Tillicum Rd 
2,2,1143,,Residential,1299000 CAD,704 2799 YEW STREET 
3,2,1640,.185,Single,1029900 CAD,46550 TETON AVENUE 
3,2,1562,.158,Single,1299900 CAD,4695 CANNERY CRESCENT 
4,2,1730,.206,Single,1498000 CAD,280 54 STREET 
4,3,2005,.166,Single,1199900 CAD,14523 108 AVENUE 
6,5,2722,.062,Single,1399000 CAD,12844 60 AVENUE 
6,4,2372,,Single,1199900 CAD,46379 UPLANDS ROAD 4
3,2,3449,0.37,Residential,750888 CAD,6092 Alington Rd 
4,3,2490,.226,Single,779900 CAD,355 3RD AVENUE 
4,2,1284,1.05,Residential,839000 CAD,1395 Adelaide St 
2,2,1066,,Residential,899900 CAD,1009 1500 HORNBY STREET 
4,3,,0.47,Single,950000 CAD,5408 BROADWATER RD 
6,4,3094,.142,Single,1098000 CAD,1737 Feltham Rd 
4,2,270604,1.12,Single,968000 CAD,940 Mini Rd 
2,2,1385,.102,Single,1398000 CAD,259 E 27TH STREET 
4,3,3336,16.5,Single,1330000 CAD,"4784 Stepney Road, "
4,3,3207,.217,Single,749900 CAD,3863 ONTARIO AVE 
3,3,2920,.104,Single,774900 CAD,641 SHUSWAP ROAD E 142
2,3,3713,0.17,Residential,1200000 CAD,2884 Laurel St 
3,2,1534,.204,Single,799900 CAD,9653 MCNAUGHT ROAD 
4,4,3059,0.75,Single,1149000 CAD,"2662 Blind Bay Road, "
3,2,2096,.184,Single,724900 CAD,7181 FOXRIDGE AVENUE 
5,3,3480,.238,Single,1445000 CAD,"1102 Long Ridge Drive, "
3,2,960,2.35,Single,724900 CAD,"2234 Eagle Bay Road, "
4,3,2706,.233,Single,749900 CAD,634 CACTUS CRT 
4,2,2017,0.23,Residential,775000 CAD,7305 Lynn Dr 
5,4,28869048,.077,Single,1169000 CAD,36703 DIANNE BROOK AVENUE 
5,3,2368,.121,Single,850000 CAD,2613 BENTALL DRIVE 
3,4,1592,.087,Single,725000 CAD,"1516 Ross Road, "
3,2,1647,0.38,Residential,1100000 CAD,5545 Island Hwy 
2,1,1420,1.85,Single,1390000 CAD,59631 NASH ROAD 
3,1,2288,0.21,Single,799900 CAD,4808 WHITAKER ROAD 
5,3,2444,.191,Single,1249000 CAD,10520 SANTA MONICA DRIVE 
3,2,1721,0.16,Residential,925000 CAD,820 Sanderson Rd 
3,2,2152,2.09,Single,829900 CAD,4997 DUNN LAKE ROAD 
4,2,1804,.095,Single,1498000 CAD,3177 WAVERLEY AVENUE 
4,4,3503,.139,Single,1450000 CAD,17853 68TH AVENUE 
5,2,2101,.089,Single,1299000 CAD,5241 HOY STREET 
3,2,2152,.175,Single,1099000 CAD,377 Ridgefield Dr 
8,4,3271,.148,Single,1299900 CAD,1009 SIXTH AVENUE 
4,2,2670,>5.3,Single,979900 CAD,"4310 Hullcar Road, "
5,4,3593,0.17,Single,1288388 CAD,27152 27B AVENUE 
4,5,4384,5.09,Single,789900 CAD,8391 WESTCREEK ROAD 
3,2,3515,5.44,Single,1199900 CAD,2746 Sea Blush Dr 
4,2,1903,4.55,Single,929900 CAD,"8280 Rogers Road, "
5,4,3857,0.15,Single,1139000 CAD,"5249 Thalia Street, "
2,1,1478,6.35,Single,1199000 CAD,5866 Nelson Rd 
4,4,2556,0.52,Residential,1198000 CAD,250 Canterbury Cres 
4,3,4311,0.38,Single,1350000 CAD,969 Sunnywood Crt 
3,3,2494,0.21,Single,1297500 CAD,"859 Woodhaven Place, "
4,3,2832,.145,Single,1199900 CAD,"1195 Glenview Court, "
2,1,1789,.182,Single,1375000 CAD,17310 58 AVENUE 
6,3,2429,0.19,Single,999999 CAD,9610 HAZEL STREET 
3,2,1751,1.06,Single,879900 CAD,1472 GREENSTONE ROAD 
4,3,3841,2.47,Single,1299000 CAD,"6007 Tatlow Road, SE "
4,3,1950,.183,Single,1388000 CAD,41361 KINGSWOOD ROAD 
3,2,1542,0.12,Residential,775000 CAD,2880 Arden Rd 3
5,3,2476,0.23,Single,799900 CAD,3440 OVERLANDER DRIVE 
4,3,1786,0.42,Single,899000 CAD,1904 Mariner Rd 
4,3,2858,.182,Single,809900 CAD,7199 FOXRIDGE AVENUE 
5,2,2398,.129,Single,859800 CAD,3170 Alder St 
2,2,1490,,Residential,769500 CAD,302 1580 MARTIN STREET 
3,1,2204,1.01,Single,719000 CAD,452 Pachena Rd 
4,3,2719,0.09,Single,889000 CAD,"445 Yates Road, 128"
3,2,2100,0.27,Residential,948000 CAD,411 Poplar Ave 
4,3,3358,0.17,Single,939000 CAD,"2653 Wild Horse Drive, "
4,4,3100,0.21,Single,949900 CAD,"878 Hammer Avenue, "
4,4,3182,.089,Single,1325000 CAD,23623 112A AVENUE 
3,1,1221,0.23,Residential,998000 CAD,5473 Deep Bay Dr 
4,3,2500,.083,Single,1498000 CAD,3478 GRANDVIEW HIGHWAY 
3,1,1213,.187,Single,1048000 CAD,11426 141A STREET 
3,4,2182,>0.1,Single,899900 CAD,"5078 Morrison Court, "
4,3,2915,.163,Single,1375000 CAD,10252 159 STREET 
4,2,1200,0.25,Single,1099000 CAD,12128 228 STREET 
4,3,2454,0.12,Single,729900 CAD,"2435 Okanagan Street, 1"
4,3,3173,0.19,Residential,1100000 CAD,603 Edgewood Dr 
3,2,1685,.115,Single,1120000 CAD,1061 EDGEWATER CRESCENT 
4,4,3112,0.08,Single,1299000 CAD,456 Regency Pl 
5,4,3277,.082,Single,1349888 CAD,134 LOOP 23075
5,4,3102,>0.2,Residential,808000 CAD,2137 Aaron Way 
6,4,28869048,.077,Single,1149000 CAD,36679 CARL CREEK CRESCENT 
5,3,2581,.121,Single,899900 CAD,2289 GRASSLANDS BLVD 
4,2,1376,0.51,Single,724900 CAD,7570 BURGESS ROAD 
4,2,1710,>1.6,Residential,799900 CAD,1503 Tatlo Rd 
4,2,2114,.174,Single,874900 CAD,6080 ARLINGTON DRIVE 
6,5,2292,.201,Single,1369999 CAD,6303 181A STREET 
3,4,2182,0.17,Single,949900 CAD,"5062 Morrison Court, "
3,3,2316,0.18,Residential,1350000 CAD,111 Maids Crt 
6,3,2567,81.5,Single,1199900 CAD,"3547 Salmon River Bench Road, "
1,2,775,,Residential,1180000 CAD,230/231 4573 CHATEAU BOULEVARD 
4,3,2912,10.1,Single,809000 CAD,3189 GLENGROVE ROAD 
4,3,3351,0.24,Single,899900 CAD,"6754 Garnet Road, "
4,2,2398,0.26,Residential,979000 CAD,820 Mariner Way 
5,1,2300,.172,Single,849900 CAD,33270 BROWN CRESCENT 
4,3,3030,>0.3,Single,878888 CAD,"2524 Golf View Crescent, "
4,2,1591,0.79,Residential,899000 CAD,3465 Willshire Rd 
4,3,2335,.161,Single,899900 CAD,5530 TESKEY ROAD 8
1,2,889,,Residential,839900 CAD,414 289 ALEXANDER STREET 
4,2,1682,.166,Single,1150000 CAD,21001 WICKLUND AVENUE 
4,3,2422,.272,Single,1049000 CAD,2624 HEMLOCK CRESCENT 
4,3,2529,.233,Single,1199880 CAD,20563 42A AVENUE 
3,3,2080,.161,Single,1465000 CAD,1905 REGAN AVENUE 
4,3,3015,0.14,Single,949900 CAD,"4012 Rockcress Court, "
3,1,,0.18,Single,999000 CAD,1908 WEST LAKE DRIVE 
3,4,2918,.182,Single,1360000 CAD,6549 FERN STREET 
4,3,3279,.126,Single,1399000 CAD,4786 217A STREET 
4,2,1782,,Single,724900 CAD,"435 Primrose Road, "
5,4,2792,.175,Single,1250000 CAD,33890 MARSHALL ROAD 6
4,4,3477,,Single,1499900 CAD,"1223 Long Ridge Drive, "
6,3,2300,,Residential,899000 CAD,8935 Crofton Road 
3,3,2792,0.55,Single,1430000 CAD,1161 Moore Rd 
7,3,2492,.214,Single,1499000 CAD,13579 112 AVENUE 
4,3,3176,1.21,Single,1200000 CAD,2499 BURGESS AVE 
1,1,1490,0.25,Single,1400000 CAD,"2490 Pandosy Street, "
2,2,4871,0.23,Single,739000 CAD,1656 Bay St 
