Beds,Bath,Sqft,Lot_Size,Type,Price,Address,Province,Region
3.0,2.0,1265.0,,Single,409900 CAD,13 Sand Piper Trail N ,MB,Prairie Provinces
3.0,3.0,1598.0,,Single,279900 CAD,490 St John's Avenue ,MB,Prairie Provinces
4.0,4.0,2157.0,,Single,647900 CAD,7 Shenfield Road ,MB,Prairie Provinces
4.0,3.0,1448.0,,Single,499900 CAD,686 Garwood Avenue ,MB,Prairie Provinces
3.0,3.0,1771.0,,Single,479000 CAD,762 Sturgeon Road ,MB,Prairie Provinces
2.0,1.0,985.0,,Single,239900 CAD,1000 Dominion Street ,MB,Prairie Provinces
4.0,4.0,2170.0,,Single,574900 CAD,338 Lindenwood Drive W ,MB,Prairie Provinces
4.0,2.0,1140.0,,Single,349900 CAD,51 Abbotsford Crescent ,MB,Prairie Provinces
3.0,2.0,2100.0,ng>1,Residential,525000 CAD,25 Sunrise Bay ,MB,Prairie Provinces
4.0,3.0,1856.0,,Single,499900 CAD,1042 McMillan Avenue ,MB,Prairie Provinces
5.0,3.0,1675.0,,Single,484900 CAD,40 BIRCH Street ,MB,Prairie Provinces
3.0,2.0,1086.0,,Single,319900 CAD,51 Monaco Bay ,MB,Prairie Provinces
3.0,2.0,1241.0,,Single,409900 CAD,142 Breckenridge Drive ,MB,Prairie Provinces
3.0,1.0,1153.0,,Single,198900 CAD,609 Valour Road ,MB,Prairie Provinces
4.0,2.0,1080.0,,Residential,349900 CAD,115 Centre Avenue ,MB,Prairie Provinces
3.0,3.0,2092.0,,Single,539900 CAD,47 Grey Owl Place ,MB,Prairie Provinces
5.0,2.0,1307.0,,Single,374900 CAD,56 Cutlass Drive ,MB,Prairie Provinces
3.0,2.0,1090.0,,Single,329000 CAD,673 Patricia Avenue ,MB,Prairie Provinces
3.0,1.0,942.0,,Single,299800 CAD,51 Parkville Drive ,MB,Prairie Provinces
5.0,3.0,2746.0,,Single,899000 CAD,103 River Pointe Drive ,MB,Prairie Provinces
3.0,1.0,975.0,,Single,248000 CAD,388 Chalmers Avenue ,MB,Prairie Provinces
4.0,3.0,2869.0,,Single,1195000 CAD,82 Douglas Park Road ,MB,Prairie Provinces
3.0,3.0,1718.0,,Single,479000 CAD,26 Sablewood Road ,MB,Prairie Provinces
2.0,1.0,1054.0,,Single,289900 CAD,496 Centre Avenue ,MB,Prairie Provinces
3.0,2.0,1492.0,,Single,399000 CAD,10 Livingston Place ,MB,Prairie Provinces
5.0,3.0,1216.0,,Single,349000 CAD,55 Rozmus Bay ,MB,Prairie Provinces
2.0,2.0,977.0,,Single,224900 CAD,1033 Garfield Street ,MB,Prairie Provinces
3.0,2.0,1400.0,,Residential,499900 CAD,10 Ayers Cove LAKEFRONT ,MB,Prairie Provinces
4.0,2.0,770.0,,Single,299000 CAD,224 Johnson Avenue ,MB,Prairie Provinces
4.0,3.0,1098.0,,Single,379900 CAD,7 Blackwater Bay ,MB,Prairie Provinces
3.0,1.0,1168.0,,Single,189900 CAD,518 Prosper Street ,MB,Prairie Provinces
3.0,1.0,1224.0,,Single,249900 CAD,239 2nd Street N ,MB,Prairie Provinces
2.0,2.0,975.0,,Single,169900 CAD,303 Lachance Street ,MB,Prairie Provinces
4.0,2.0,1143.0,,Single,192500 CAD,253 Montreal Avenue W ,MB,Prairie Provinces
4.0,2.0,1620.0,,Single,424800 CAD,138 Wordsworth Way ,MB,Prairie Provinces
2.0,2.0,1284.0,ng>2,Single,309900 CAD,34 N Road 38149,MB,Prairie Provinces
,,920.0,,Single,62500 CAD,577 Dufferin Avenue ,MB,Prairie Provinces
4.0,2.0,805.0,,Single,349000 CAD,30 Tamarac Bay ,MB,Prairie Provinces
4.0,2.0,1508.0,,Single,474900 CAD,3155 Assiniboine Avenue ,MB,Prairie Provinces
3.0,2.0,1064.0,,Single,342900 CAD,96 Garton Avenue ,MB,Prairie Provinces
3.0,1.0,1116.0,,Single,199900 CAD,141 PARK Street ,MB,Prairie Provinces
3.0,4.0,2200.0,4.92,Single,699900 CAD,51081 Allinson Road ,MB,Prairie Provinces
3.0,2.0,1215.0,,Single,179900 CAD,11 Warren Road ,MB,Prairie Provinces
3.0,3.0,1938.0,1.38,Single,508800 CAD,8 MAPLE RIDGE Drive ,MB,Prairie Provinces
3.0,1.0,1162.0,,Single,239900 CAD,822 23rd Street ,MB,Prairie Provinces
,,,,Residential,449900 CAD,9 Scott Drive REDUCED ,MB,Prairie Provinces
3.0,1.0,961.0,,Single,274900 CAD,675 Martin Avenue E ,MB,Prairie Provinces
