Beds,Bath,Sqft,Lot_Size,Type,Price,Address
10,7,3387,.092,Single,2599000 CAD,2908 E 15TH AVENUE 
5,6,3971,0.14,Single,4388000 CAD,2109 NELSON AVENUE 
5,3,3940,0.09,Single,2249000 CAD,5602 LUPIN ROAD 
8,6,5589,1.78,Single,2598000 CAD,"2370 Dunsmuir Road, "
2,3,4658,3.62,Residential,4500000 CAD,435 GREEN AVE W 
4,3,2336,.099,Single,2288000 CAD,6486 YEW STREET 
8,6,3035,.102,Single,2298000 CAD,663 E 22ND STREET 
8,5,7368,2.85,Single,3750000 CAD,5871 Old East Rd 
4,5,3761,.132,Single,5288000 CAD,1154 PALMERSTON AVENUE 
5,4,3336,.175,Single,2498000 CAD,5123 REDONDA DRIVE 
9,9,6400,.179,Single,2495000 CAD,15457 82 AVENUE 
5,5,5684,ng>1,Single,3298800 CAD,10156 174 STREET 
7,6,4226,.153,Single,3298000 CAD,1360 PLATEAU DRIVE 
4,6,3088,.104,Single,4860000 CAD,3718 W 24TH AVENUE 
5,5,3714,.198,Single,3198000 CAD,1257 Hampshire Rd 
3,4,2478,.092,Single,3680000 CAD,4386 W 11TH AVENUE 
5,7,6914,0.97,Single,3880000 CAD,4507 WOODGREEN DRIVE 
7,7,5159,.182,Single,4188000 CAD,955 FOREST HILLS DRIVE 
7,7,7215,.556,Single,5398000 CAD,1620 CHIPPENDALE ROAD 
5,6,3820,.202,Single,2499900 CAD,3691 PACEMORE AVENUE 
5,6,2822,.095,Single,4269000 CAD,6338 LABURNUM STREET 
9,8,5233,.151,Single,2388800 CAD,17030 79A AVENUE 
5,7,5484,.178,Single,6380000 CAD,7111 WILTSHIRE STREET 
6,6,5021,.192,Single,8288000 CAD,1128 W 49TH AVENUE 
5,3,3795,.186,Single,3688888 CAD,5592 TRAFALGAR STREET 
4,5,4377,.179,Single,4930000 CAD,2623 LAWSON AVENUE 
5,6,3704,.188,Single,3080000 CAD,7580 PETTS ROAD 
6,6,4010,0.15,Single,5980000 CAD,3741 W 37TH AVENUE 
3,3,2683,.284,Single,2250000 CAD,2512 138 STREET 
7,7,5590,.209,Single,6980000 CAD,2193 W 54TH AVENUE 
5,5,2575,.098,Single,3598000 CAD,2959 W 34TH AVENUE 
6,5,3785,.149,Single,3920000 CAD,286 TALISMAN AVENUE 
5,7,4058,.131,Single,5980000 CAD,4619 W 14TH AVENUE 
4,4,6394,.219,Single,2950000 CAD,6144 EAGLE DRIVE 
4,3,2400,.088,Single,3580000 CAD,3628 W 14TH AVENUE 
5,4,4933,4.52,Single,4498600 CAD,22439 96 AVENUE 
5,4,4028,.166,Single,2590000 CAD,399 N HYTHE AVENUE 
7,6,5826,.489,Single,2698000 CAD,12958 COULTHARD ROAD 
