Beds,Bath,Sqft,Lot_Size,Type,Price,Address
4,3,,,Residential,700000 CAD,6126 SILVERBIRCH ST 
,,,,Residential,517990 CAD,FourMe Condos 
3,1,,,Residential,575000 CAD,90 WITHROW AVE 
,,560,,Residential,592000 CAD,689 The Queensway 
4,2,,,Residential,674900 CAD,38 BARNES CRES 
3,1,1600,,Residential,620000 CAD,52 SAMUEL STREET 
3,2,1600,,Residential,689995 CAD,54 ISAAC Street 
4,2,2300,,Residential,559900 CAD,264 Raglan St 
4,2,1580,,Residential,529900 CAD,119 CHARLOTTE Street 
,,,,Residential,700000 CAD,231 Reach Street 
1,1,,,Residential,500000 CAD,Westline Condos 
,,,,Residential,559000 CAD,2200 Bromsgrove Rd 
3,1,1404,,Residential,699900 CAD,36 ANN Street S 
3,2,1600,,Residential,525000 CAD,288 BRANT Avenue 
4,2,2522,,Residential,627900 CAD,95 JOHN Street S 
,,,,Residential,500000 CAD,"MISSISSAUGA, ON// Arte Condos available for booking // Great Investment Opportunity "
3,2,2551,0.31,Residential,529900 CAD,8 WEST Street N 
3,3,,,Residential,649900 CAD,47 WEAVER CRES 
3,2,,,Residential,599888 CAD,798 Wolfberry Crt 
5,2,2000,,Residential,700000 CAD,62 PALMERSTON Avenue 
3,3,,,Residential,599900 CAD,92 Jardiniere St 
5,2,,,Single,599900 CAD,32 CARLTON Road 
5,3,2200,,Single,599900 CAD,1029 PARENT AVENUE 
4,2,,,Single,649000 CAD,784 BEATRICE ST E 
3,2,,,Single,589900 CAD,244 WATERLOO Drive 
2,2,,,Single,650000 CAD,326 MONTREAL Street 
4,2,,,Single,629900 CAD,187 Faubert DRIVE 
4,2,,,Single,599900 CAD,32 HUGHES Avenue 
3,2,,,Single,599900 CAD,289 LEVIS STREET 
4,3,,,Single,649900 CAD,45 RODMAN Street 
2,2,,,Single,549900 CAD,17351 MELODY Drive 
4,2,,,Single,579000 CAD,283 JAMES Street 
4,2,,1.04,Single,599000 CAD,229 HEMLOCK DRIVE 
4,2,,,Single,559000 CAD,148 YOUNG ST 
3,3,1400,,Residential,589900 CAD,10 CHURCH Street W 
3,1,1398,,Residential,649900 CAD,11 ALMA Street 
3,2,,,Single,575000 CAD,25 DURHAM ST W 
4,3,,,Residential,650000 CAD,195 Laurentian Dr 
4,2,,,Single,678000 CAD,8 JILLS CRT 
3,2,1128,,Residential,695000 CAD,41 Glendale Avenue N 
4,3,,,Single,599900 CAD,128 Quartz AVE 
3,2,,,Single,645000 CAD,259 ST JACQUES STREET 
3,2,,.101,Single,589000 CAD,32 FOREST GLEN Crescent 
3,2,1079,,Single,500000 CAD,29 MORGAN Road 
3,2,,,Single,649900 CAD,276 PRADO PLACE 
3,1,1517,>0.3,Residential,519900 CAD,4 ETHEL Court 
2,1,1000,,Residential,699900 CAD,2716 Lakeshore Road 
3,2,,,Single,549900 CAD,14 MYRTLEVILLE Drive 
3,2,,,Single,695000 CAD,41 GLENDALE AVE N 
3,1,1077,,Residential,674900 CAD,24 GILSTON Parkway 
3,1,,,Single,519888 CAD,1331 CONCESSION 2 North 
4,2,1116,,Single,629900 CAD,66 ALBERT Street E 
3,2,,.102,Single,624900 CAD,119 PLOUGHMANS Crescent 
5,2,,,Single,649900 CAD,98 BRITANNIA Avenue 
3,1,,,Single,599000 CAD,6 BLUE JAY BLVD 
4,2,,,Single,679000 CAD,206 EUCLID ST 
3,1,,,Single,679900 CAD,1095 ALDEA AVENUE 
5,3,,,Single,579900 CAD,219 BEECHWOOD 
3,3,,,Single,649900 CAD,2745 ROCKWOOD DRIVE 
4,2,,,Single,559000 CAD,148 YOUNG Street 
4,2,,,Single,599900 CAD,183 FAIRFIELD Avenue 
2,2,,,Single,649900 CAD,195 AUBURN Drive 
5,2,,,Single,525000 CAD,32 ST GEORGE Street 
2,1,,,Single,595000 CAD,45 QUEEN  ST 
3,3,,,Single,619900 CAD,215 WELLINGTON Street 
4,2,,,Single,699000 CAD,143 GRANDVIEW Drive 
3,2,,0.13,Single,619900 CAD,32 MYRTLEVILLE Drive 
4,2,,,Single,699000 CAD,27 VIOLET Street 
3,2,,1.06,Single,599000 CAD,4670 ROCKDALE ROAD 
3,2,,,Single,674900 CAD,37 BANFIELD Street 
4,2,,,Single,699999 CAD,2229 CARNEGIE STREET 
3,3,,1.21,Single,699000 CAD,19 CENTURION Crescent 
3,2,,,Single,579900 CAD,3139 S MOSLEY Street 
4,2,,,Single,599900 CAD,583 EPHRAIM ST 
5,2,,,Single,649900 CAD,8348 JEROME 
3,2,,,Residential,599900 CAD,188 Thorold Rd 
3,1,,.143,Single,549900 CAD,27 WILLOW Drive 
5,2,,,Single,645000 CAD,519 SUGARLOAF Street 
2,1,,,Single,595000 CAD,45 QUEEN Street 
3,3,,,Single,650000 CAD,61 MIKA STREET 
3,3,,,Single,649999 CAD,65 BORLAND DRIVE 
3,3,,,Residential,569900 CAD,2177 Mondavi St 
3,2,,,Single,539900 CAD,183 RIVER Street 
3,3,2054,,Single,699900 CAD,29 ELIZABETH 
4,3,,,Single,586000 CAD,227B AUBURN Drive 
4,2,,,Single,549900 CAD,723 TANNER Drive 
4,1,700,,Residential,699900 CAD,134 Deschene Avenue 
4,7,,,Single,574900 CAD,44 FIELDGATE DR 
3,1,838,,Residential,529900 CAD,289 EAST 13TH Street 
3,3,,,Single,599900 CAD,937 MAYFAIR Crescent 
4,2,,,Single,599900 CAD,4769 JULIET CRESCENT 
3,3,,,Single,699900 CAD,43 LUNNEY CRES 
3,2,,,Single,699900 CAD,56 SOPHIA Street 
3,3,,,Single,695000 CAD,7 YONGE ST 
3,2,,,Single,649900 CAD,24 GOODWIN AVE 
4,1,,,Residential,549900 CAD,20 Admiral Road 
5,2,,,Single,629900 CAD,77 CRYSTAL BEACH DRIVE 
5,2,,,Single,574900 CAD,480 VINE Street 
3,2,1831,,Residential,699900 CAD,7764 SWAN Street 
3,3,1540,,Single,699900 CAD,78 Sterling Street 
4,2,,,Single,589900 CAD,496 NIAGARA Street 
5,2,,,Single,569900 CAD,1713 MARIAN Crescent 
3,2,,,Single,629000 CAD,17 SANDERS DR 
2,1,,,Single,579000 CAD,135 BRANT ST E 
3,2,,,Single,579900 CAD,3139 MOSLEY ST 
4,3,,,Single,699900 CAD,136 RHONDA BLVD 
3,2,,,Single,549900 CAD,340 BRUCE ST 
3,2,,,Single,649900 CAD,7A BLOOMFIELD AVE 
4,2,,,Single,679900 CAD,75 WILMOT Street S 
2,1,,0.81,Single,650000 CAD,6 SHARON STREET 
3,2,,,Single,589000 CAD,32 FOREST GLEN CRES 
3,3,,,Single,549900 CAD,4310 GOLDENWOOD 
3,1,,,Single,549900 CAD,6 CHURCH Street E 
3,1,,3.54,Single,699000 CAD,2 ISLAND 50/MARSHAL Island 
3,3,,>0.5,Single,549900 CAD,2523 SPARKLE STREET 
3,2,,,Single,594900 CAD,16 ANNE MARIE Crescent 
3,1,,,Single,699900 CAD,1929 WILSON Sideroad 
4,2,,,Residential,699000 CAD,12874 LANOUE STREET 
3,2,,,Single,599900 CAD,583367 HAMILTON Road 
3,1,,1.69,Single,649900 CAD,1628 PERTH ROAD 139
3,1,,,Single,595000 CAD,1516 11TH Line 
4,2,,,Single,589900 CAD,20 THOMAS Street 
4,3,,,Residential,599900 CAD,6172 & 6174 Barker St 
2,1,,,Residential,565000 CAD,98 Lincoln Rd E 
4,3,,,Single,600000 CAD,380 1/2 QUEENSTON Street 
7,3,,,Single,679900 CAD,143 AGNES ST 
3,1,,,Single,599900 CAD,1096 ISLAND VIEW Drive 
3,2,,,Single,649000 CAD,22 BROADVIEW AVENUE W 
3,2,,,Residential,609000 CAD,110 Lea Cres 
2,1,,,Single,699000 CAD,29 DUMFRIES Street 
4,2,,.172,Single,599900 CAD,583 EPHRAIM Street 
3,4,,,Single,649900 CAD,876 WHITE ALDER AVENUE 
3,2,,,Single,669000 CAD,6719 TOONEY DRIVE 
3,2,1258,,Residential,599999 CAD,39 PTARMIGAN Drive Unit #4 
4,3,,,Single,699900 CAD,2215 ST. PATRICKS AVENUE 
4,2,,,Single,579000 CAD,9 GRANTHAM Avenue S 
4,3,,,Single,699900 CAD,130 PROGRESS Avenue 
3,2,1450,,Residential,629900 CAD,215 WELLINGTON Street N 
3,1,,,Single,549000 CAD,112 JOHN Street 
3,2,,,Residential,549999 CAD,380 Trailridge Cres 
3,2,,.097,Single,550000 CAD,188 FAIRFIELD Avenue 
4,3,,,Single,699900 CAD,2919 PINE POINT RD 
4,2,,,Single,608900 CAD,760 4TH CONC RD 
3,2,,,Single,600000 CAD,4387 Hwy 17 East 
3,2,,,Residential,549900 CAD,502 Salisbury St 
2,3,,,Single,699900 CAD,37 ELLEN Street W 
4,2,,,Residential,699900 CAD,84 Blackthorn Ave 
2,2,,,Single,699900 CAD,1811 Torbay Rd. 
4,2,,,Single,599999 CAD,56 BAKERSFIELD DR 
3,3,,,Single,699900 CAD,506 SOUTHFIELD WAY 
,,,,Residential,598500 CAD,2937 Princess 
3,3,,,Single,629900 CAD,992 FIELD Court 
4,3,,,single,549800 CAD,528 RECOLTE Private 
4,2,,,Residential,624900 CAD,415 HUDSON Drive 
,2,,,Residential,649900 CAD,743 Canterbury Avenue 
4,3,,,Single,549900 CAD,106 LOMBARD 
3,3,,,Single,550000 CAD,220 SWEETVALLEY DRIVE 
3,2,,,Residential,589000 CAD,151 Glendale Ave N 
3,2,,,Residential,624900 CAD,49 Coleman Dr 
2,1,,1.03,Single,625000 CAD,1002 BEARPAW Road 
3,3,,,Residential,549900 CAD,2523 Sparkle St 
5,2,,,Single,599900 CAD,1519 LAKESIDE ST 
3,3,,ng>1,Single,649900 CAD,59 BULLFROG BAY Road 
4,2,,,Single,659900 CAD,27 FRANCES DRIVE 
4,2,,,Residential,629000 CAD,241 A Cedarbrae Ave 
2,1,,.092,Single,549900 CAD,946 WILLIAM Street 
3,2,,,Single,579900 CAD,29 MCMASTER Crescent 
5,2,1768,,Residential,569000 CAD,26 Ashton Drive 
3,2,,,Single,599900 CAD,833 DOON VILLAGE Road 
6,2,,,Single,659000 CAD,11 SELKIRK AVE 
2,2,,,Single,649900 CAD,326 LEWIS Road 
5,2,,,Residential,599900 CAD,1388 Largo Cres 
3,1,,,Single,549000 CAD,211 HURON Street S 
4,2,,,Single,639900 CAD,243 HILLSIDE 
3,2,1652,,Residential,519900 CAD,301 GREENWOOD Drive 
3,1,,,Single,529900 CAD,23 DUNKERRON Avenue 
3,2,,,Single,575000 CAD,25 DURHAM Street W 
2,2,,,Residential,599000 CAD,901 Kennedy Rd12 
2,3,,,Residential,699900 CAD,165 Hampshire Way 58
4,3,,,Single,699900 CAD,49 HILLCREST Avenue 
4,2,,,Single,599000 CAD,226 ANNIS ST 
5,3,,,Single,699900 CAD,1577 NORWILL CRES 
5,2,,,Single,599000 CAD,32 WEBBER AVE 
3,1,,,Single,529900 CAD,23 DUNKERRON AVE 
3,1,,,Single,519000 CAD,12 MALONE QUARRY Road 
4,2,,.498,Single,579000 CAD,127 COUNTY RD 10 Road 
4,2,1387,,Residential,659000 CAD,27 David Street 
5,3,1149,,Single,699000 CAD,102 LYNBROOK Drive 
3,2,,,Single,599900 CAD,6 HOWARD AVE 
3,2,730,,Residential,549900 CAD,228 CROCKETT Street 
3,1,,,Single,639000 CAD,1518 CLOVER Street 
3,2,,,Single,674900 CAD,20 BROCK ST E 
5,2,,,Single,699999 CAD,48 BERNICK CRES 
3,2,,.234,Single,549900 CAD,33 ADELAIDE Street N 
3,2,,,Single,650000 CAD,312 KARN ST 
3,2,,,Single,625000 CAD,18 GLEN PARK Crescent 
4,2,,,Single,549000 CAD,2465 TUPPER AVENUE 
3,3,,,Single,699900 CAD,401 JORDYN Drive 
3,1,1256,,Residential,589000 CAD,210 Christopher Street 
5,2,1422,,Single,549900 CAD,13195 HARVEST LANE 
4,2,,,Single,674900 CAD,929 WARD Street 
3,2,,,Single,699000 CAD,1773 STACKHOUSE Crescent 
3,2,,,Residential,669900 CAD,"46 Sanders Dr., Port Hope "
3,2,,,Single,659900 CAD,464 FALCONER Street 
3,2,1157,,Residential,575000 CAD,82 PARK Place 
1,1,,,Residential,639900 CAD,17 Bathurst St 
3,3,,,Residential,625000 CAD,20 Crough St 
3,3,,,Residential,699000 CAD,No address available 
3,2,,,Residential,699000 CAD,38-1/2 Glynn Rd 
1,1,,,Residential,659000 CAD,30 Shore Breeze Dr 
3,3,,,Residential,699999 CAD,123 Dewell Cres 
1,1,,,Residential,509000 CAD,75 Dalhousie St 
3,2,,,Residential,699900 CAD,19 Playfair Rd 
3,3,,,Residential,649900 CAD,87 Honeyman Dr 
3,3,,,Residential,699000 CAD,1635 Sarasota Cres 
3,3,,,Residential,625000 CAD,553 Hyssop Street 
,,,,Residential,600900 CAD,The Dylan Condos HOT LIST - The Best Price & Value South of The 401 
1,2,,,Residential,599900 CAD,3170 Erin Mills Pkwy 
4,2,,,Residential,569900 CAD,42 Freeland Ave 
3,1,,,Residential,624900 CAD,11 Beech St 
3,1,1050,,Residential,699900 CAD,39 PINEWOODS Drive 
4,2,1600,,Residential,599000 CAD,57 STIRTON Street 
2,2,,,Residential,699900 CAD,4699 Glen Erin Dr 
,1,,,Residential,527990 CAD,395 Bloor St E 
3,3,,,Residential,699999 CAD,5 Horne Ave 
1,1,,,Residential,674900 CAD,982 Point Pelee Drive 
5,2,,,Residential,599900 CAD,3245 Sarsfield 
3,3,,,Residential,699000 CAD,1327 Andover Dr 
4,2,,,Residential,699900 CAD,"14 Kelly Street, Port Robinson "
,,,,Residential,530000 CAD,550 Webb Dr 
3,4,,,Residential,549900 CAD,19 Glenabbey Dr 
4,2,,,Residential,699900 CAD,404 Parkdale Avenue S 
4,2,,,Residential,569900 CAD,42 Freeland Ave 
1,1,,,Residential,579800 CAD,650 Queens Quay W 
2,3,,,Residential,699888 CAD,3483 Widdicombe Way 
3,2,,,Residential,525000 CAD,47 Fourth St 
2,3,,,Residential,599000 CAD,5050 Intrepid Dr- 
3,2,,,Residential,580000 CAD,455 Sentinel Rd 
3,2,,,Residential,649900 CAD,6240 Montevideo Rd 
1,1,,,Residential,658888 CAD,"2212 Lake Shore Blwd., Toronto, ONTARIO, Canada "
3,2,1155,,Residential,650000 CAD,539A BARWICK Crescent 
2,1,1226,,Residential,649900 CAD,3546 Firelane 12 
3,2,,,Residential,599900 CAD,225 Cabot St 
3,4,,,Residential,645000 CAD,18 Mcbride Ave 
2,2,,,Residential,699000 CAD,1019 Mulberry Lane 
2,2,,,Residential,699000 CAD,179 Delaney Dr 
4,3,,,Residential,699000 CAD,94 Whitefoot Cres 
2,2,,,Residential,649900 CAD,1427 Ritson Rd S 
5,4,,,Residential,699800 CAD,168 Springdale Cres 
2,2,,,Residential,699000 CAD,128 Grovewood Common Circ 
2,2,,,Residential,629000 CAD,8 Nahani Way 
,,,,Residential,689000 CAD,44 GLAMORGAN DR 
1,1,,,Residential,575000 CAD,250 Queens Quay W 
3,1,,,Residential,589900 CAD,32 Wellington St 
4,2,,,Residential,600000 CAD,2937 Princess 
4,4,,,Residential,699900 CAD,60 Clayton Cres 
3,1,1156,,Residential,599900 CAD,12 60th Street S 
3,4,,,Residential,599900 CAD,1384 Rennie St 
3,4,1800,,Residential,699000 CAD,117 Kirkland Pl 
2,2,,,Residential,699999 CAD,91 Cedar Crest Beach Rd 
3,2,,,Residential,589900 CAD,70 Fenwick Ave 
,,,,Residential,694000 CAD,111 QUEEN MARY ST 
4,2,1550,0.34,Residential,699900 CAD,1615 Tiny Beaches Road N 
2,2,,,Residential,619900 CAD,213 Johnson Ave 
3,1,,,Residential,579900 CAD,2553 Solina Rd 
3,2,,,Residential,599900 CAD,29 Grandview Dr 
3,2,,,Residential,519900 CAD,6401 Glen Knolls Drive 
3,1,,,Residential,525000 CAD,268 Hulls Rd 
3,3,,,Residential,599900 CAD,105 Ted Miller Cres 
3,2,,,Residential,629000 CAD,34 Farmers Ave 
3,3,,,Residential,629900 CAD,2287 WATERCOLOURS WAY 
4,3,,,Residential,698999 CAD,531 Mary St N 
4,2,2300,0.11,Residential,649900 CAD,9 Jeffery Street 
2,2,1000,,Residential,629000 CAD,510 Kingbird Grve 
1,1,,,Residential,529000 CAD,105 The Queensway Ave 
4,3,,,Residential,699900 CAD,46 Daley Ave 
3,3,,,Residential,699800 CAD,32 Lowder Pl Whitby 
3,2,,,Residential,699800 CAD,10 Hapsburg Sq 
3,2,,,Residential,599888 CAD,798 Wolfberry Crt 
,,,,Residential,699000 CAD,3113 SWALE RD 
3,3,1940,,Residential,699900 CAD,541 Remnor Ave. 
1,1,,,Residential,679000 CAD,20 Shore Breeze Dr 
2,2,,,Residential,649990 CAD,612 Pinewood St 
1,1,,,Residential,549900 CAD,11 Michael Power Pl 
3,3,,,Residential,699999 CAD,123 Dewell Cres 
3,2,1340,,Residential,559900 CAD,281 TRAGINA Avenue N 
3,2,,,Residential,699000 CAD,20 Frost Dr 
4,3,,,Residential,599000 CAD,4 Innisfil St Barrie 
2,2,,,Residential,649900 CAD,245 Dalesford Road 
1,1,,,Residential,589000 CAD,102 Govewood Common Cres 
3,2,1612,,Residential,699900 CAD,548 Prospect Point Road 
,,1100,,Residential,519999 CAD,2616 Leonard St 
3,1,,,Residential,599000 CAD,89 Luke St 
4,2,,,Residential,615000 CAD,480 Linwell Rd 
3,3,,,Residential,649900 CAD,259 Pingwi Place 
,,,,Residential,630900 CAD,Untitled Condos - Insider VIP Access - Yonge/Eglinton 
3,2,,,Residential,589000 CAD,32 Pomeroy St 
3,2,,,Residential,649900 CAD,593 Ridgeway Ave 
3,2,,,Residential,684500 CAD,9 Gates Cres 
3,4,,,Residential,684000 CAD,23 Weekes Dr 
3,1,1078,,Residential,584900 CAD,383 Cherrywood Avenue 
3,3,,,Residential,679999 CAD,115 Whitefoot Cres 
3,3,,,Residential,599000 CAD,10 Bassett Blvd 
3,2,,,Residential,524900 CAD,673 Morin 
3,1,710,1.14,Residential,675000 CAD,6 Currie Lane 
3,3,,,Residential,679000 CAD,2 Oglevie Dr 
3,2,,,Residential,649000 CAD,51 Bramley Street South 
3,2,,,Residential,699999 CAD,182 Glovers Road 
1,1,,,Residential,569000 CAD,80 Marine Parade Dr 
3,4,,,Residential,699900 CAD,360 Concordia Crt 
4,3,2067,.571,Residential,649900 CAD,1225 Fuller Avenue 
2,2,,,Residential,599000 CAD,47 Harlton Cres 
3,2,,,Residential,589000 CAD,"32 Pomeroy St, Clarington, Ontario "
,,,,Residential,599000 CAD,5495 BOUNDARY RD 
3,3,,,Residential,700000 CAD,4 Eric Clarke Dr 
3,2,,,Residential,525900 CAD,70 Stuart Rd 
3,3,,,Residential,677000 CAD,"302 Quest Private, Ottawa "
3,1,1080,,Residential,599900 CAD,3720 Bowen Road 
3,2,,,Residential,589910 CAD,74 Mccrimmon Cres 
2,2,,,Residential,649900 CAD,1105 Leger Way 
3,2,,,Residential,689900 CAD,3 Fanshawe Dr 
3,1,1000,,Residential,550000 CAD,152 Queen Street W 
3,1,,21.5,Residential,594000 CAD,266 Fairground Road 
1,1,,,Residential,599000 CAD,50 Thomas Rilley Rd 
3,2,,,Residential,699998 CAD,1148 Dragonfly Ave 
3,1,,,Residential,599000 CAD,128 Lasalle Ave Oshawa 
3,3,,,Residential,699900 CAD,46 Eastfield Cres 
3,1,,,Residential,589000 CAD,3 1/2 Dundonald St 
2,2,,,Residential,639900 CAD,"708-9 Michael Power Pl, Toronto "
4,1,2500,,Residential,669900 CAD,341 Ridgeway Rd 
3,3,,,Residential,579000 CAD,101 HAVENHURST CR 
2,2,,,Residential,525000 CAD,94 Montrave Ave 
,,,,Residential,500000 CAD,BeauSoleil Condos 
3,2,,,Residential,699900 CAD,591 Luple Ave 
3,3,,,Residential,649900 CAD,26 Kilgannon Ave 
3,2,,,Residential,649900 CAD,81 Smales Dr 
4,4,2500,,Residential,689000 CAD,126 Barnham St 
3,2,,,Residential,599000 CAD,2445 Homelands Dr 
2,1,631,,Residential,525000 CAD,161 Melrose Avenue 
3,3,,,Residential,599900 CAD,1483 Connery Cres 
2,1,1249,,Residential,679900 CAD,237 Beechwood Avenue 
,,,,Residential,695000 CAD,Bayview at the Village - From Mid $400s - BAYVIEW AND SHEPPARD AVE E 
3,1,1448,,Residential,639900 CAD,381 Maplewood Avenue 
3,3,,,Residential,589999 CAD,304 Elgin St W 
3,3,,,Residential,689000 CAD,25 Glenmount Crt 
3,2,,,Residential,650000 CAD,1348 Sharbot St 
3,3,,,Residential,675000 CAD,68 Cooperage Lane 
8,4,2600,,Other,699900 CAD,310 MULLETT STREET 
3,2,,,Residential,585000 CAD,116 Millburn Dr 
3,2,1340,,Residential,559900 CAD,281 TRAGINA Avenue N 
3,3,,,Residential,699900 CAD,953 Roundelay Dr 
1,2,628,,Residential,586311 CAD,2035 Kennedy Rd 
3,4,,,Residential,699900 CAD,32 Mcdonald Cres 
3,3,,,Residential,529900 CAD,341 Gill St Orillia 
,1,,,Residential,539000 CAD,75 St Nicholas St 
,,,25.4,Residential,500000 CAD,1740 Thomas A Dolan Parkway 
1,1,,,Residential,579888 CAD,4055 Parkside Village Dr 
3,2,,,Residential,699900 CAD,705 Central Park Blvd 
1,1,,,Residential,589000 CAD,2480 Prince Michael Dr 
3,2,,,Residential,649999 CAD,1374 Sharbot St 
3,2,,,Residential,549000 CAD,11 Weymouth Rd 
3,3,,,Residential,679990 CAD,1775 Valley Farm Rd97 
2,1,717,,Residential,677750 CAD,2334 St. Paul Ave. 
,,,,Residential,599900 CAD,17 KEATES Place 
,,,,Residential,549900 CAD,20 Abernethy Cres 
3,2,,,Residential,599000 CAD,15 Knights Rd 
3,3,,,Residential,599900 CAD,6 Depew Lane 
1,1,,,Residential,549000 CAD,5 Valhalla Inn Rd 
2,1,1040,,Residential,599990 CAD,80 BANFF Street 
3,2,,,Residential,649900 CAD,240 Limerick St 
4,1,,,Residential,519900 CAD,4 Munroe St S 
2,2,1217,,Residential,559900 CAD,133 Farrington Crescent 
1,1,,,Residential,599900 CAD,36 Park Lawn Rd 
2,1,,,Residential,589000 CAD,1175 MARCH RD 
2,2,,,Residential,679900 CAD,610 Farmstead Dr 
2,2,,,Residential,599900 CAD,50 Birch Point Dr 
1,1,,,Residential,695000 CAD,35 Bastion St 
3,2,,,Residential,649000 CAD,1775 Valley Farm Rd 
3,3,,,Residential,649900 CAD,52 Yorkville Dr 
2,2,,,Residential,579900 CAD,4460 Tucana Crt # 
2,2,,,Residential,629900 CAD,5230 Dundas St 
3,4,,,Residential,699000 CAD,45 Woodstone Pl 
,,1954,,Residential,548800 CAD,632 YONGE ST 
2,2,,,Residential,599000 CAD,681 Cosburn Ave 
2,1,,,Residential,650000 CAD,23 Somerville Ave 
2,2,,,Residential,549900 CAD,1365 Salem Rd N 
3,2,,,Residential,699000 CAD,65 Guthrie Cres 
3,2,,,Residential,699000 CAD,57 Shrewsbury Dr 
3,2,1303,>1.6,Residential,659900 CAD,478133 3RD LINE 
3,3,,,Residential,599900 CAD,107 Ashton Cres 
3,3,,,Residential,699900 CAD,46 Beacham Cres 
