Beds,Bath,Sqft,Lot_Size,Type,Price,Address
4,4,,,Single,1495000 CAD,60 EVERETT CRES 
3,4,,,Single,1250000 CAD,1228 BONIN Crescent 
4,3,,,Single,1799000 CAD,1121 PARKWAY DR 
5,3,,.451,Single,1500000 CAD,31 FARROW Road 
5,5,,,Single,1999888 CAD,102 DEGREY DR 
4,2,,,Residential,1299900 CAD,84 Regency Sq 
9,5,,,Residential,1599000 CAD,41 Patna Cres 
3,3,,,Single,1370000 CAD,646 SIMCOE RD 
3,2,,,Residential,1480000 CAD,37 Moccasin Tr 
6,5,,,Single,1749000 CAD,5 REGIS CIRC 
4,3,,,Single,1325000 CAD,75 NORTH RIDGE Crescent 
4,4,,,Single,1599900 CAD,91 BEAR RUN RD 
2,3,,>6.8,Single,1695000 CAD,49 GLENN BURNEY Road Unit 4
7,5,,,Single,1499000 CAD,7 TOMABROOK  CRES 
4,3,,,Residential,1899000 CAD,538 Roxton Rd 
5,4,,,Single,1699000 CAD,200 LEXINGTON RD 
4,4,,,Single,1398000 CAD,30 PINECREST ST 
4,3,,g>54,Agriculture,1399000 CAD,127 BELLAMY ROAD 
7,5,,,Single,1450000 CAD,1 SOFTNEEDLE AVE 
4,2,,,Residential,1250000 CAD,1910 Rossland Rd E 
2,1,,,Residential,1699000 CAD,18 1/2 Lakeshore Dr 
4,4,,,Single,1458000 CAD,122 DEERGLEN TERR 
6,5,,,Single,1250000 CAD,19 BIRCH MEADOW OTLK 
4,4,,,Residential,1918800 CAD,14 Amstel Ave 
4,4,,,Single,1399000 CAD,76 KILLINGTON AVE 
4,2,,,Single,1599900 CAD,11 SHERBROOKE AVENUE 
3,3,,,Single,1775000 CAD,7173 ARISS VALLEY Road 
5,4,,1.89,Single,1750000 CAD,104 BROWN Lane 
4,4,2319,,Single,1399900 CAD,4636 ASHLAR Crescent 
5,4,,,Residential,1329000 CAD,215 Glenlake Ave 
4,4,,,Single,1699900 CAD,4162 LOYALIST  DR 
4,1,,,Single,1490000 CAD,4145 CONCESSION  ROAD 6 RD 
5,4,,,Residential,1879000 CAD,43 Maher Ave 
5,5,,,Single,1649900 CAD,16 HELDERMAN ST 
6,4,,,Single,1499000 CAD,160 FRED YOUNG DR 
5,2,,,Single,1400000 CAD,100 GILMOUR STREET 
4,3,,.344,Single,1286900 CAD,92 WOLFE Trail 
3,2,,,Single,1399900 CAD,30 LAMBS Lane 
5,6,,,Single,1649900 CAD,612 BESSERER STREET 
4,3,,,Single,1298000 CAD,1244 PALLATINE DR 
5,6,,,Residential,1799900 CAD,54 Tremblant Cres 
4,2,,,Residential,1899999 CAD,20 Balsam Rd 
4,4,,,Residential,1599000 CAD,78 Hollowgrove Blvd 
4,2,,,Single,1449000 CAD,17 BOSTON AVE 
4,5,,,Residential,1699999 CAD,2102 Devonshire Cres 
4,4,,,Single,1749000 CAD,109 SUMMITCREST DR 
6,4,,,Single,1398000 CAD,27 HAMMOND DR 
3,3,,,Single,1250000 CAD,122 TRISTAN Crescent 
5,3,,,Single,1500000 CAD,31 FARROW RD 
6,4,,,Residential,1818000 CAD,26 Pandora Crt 
4,5,,,Residential,1450000 CAD,9 Benton Dr 
4,4,,,Single,1750000 CAD,85505 MCDONALD Lane 
4,3,,,Residential,1750000 CAD,252 Macdonell Ave 
4,4,,,Single,1299900 CAD,18 WHITLOCK CRES 
4,4,3187,,Residential,1399000 CAD,447 Golf Links Road 
4,2,,,Single,1499900 CAD,1711 CORAM CRES 
4,4,4143,,Single,1999888 CAD,126 Alderson Drive 
5,4,,,Single,1399900 CAD,5444 HERITAGE HILLS BLVD 
5,2,,,Single,1299000 CAD,241 MARY ST 
3,2,,,Single,1979000 CAD,45 RADFORD AVE 
3,3,,,Single,1499000 CAD,35 TOLEDO RD 
4,2,,,Residential,1488000 CAD,9 Foxley St 
4,3,,,Single,1325000 CAD,75 NORTH RIDGE CRES 
4,3,,.363,Single,1850000 CAD,1251 HURON Road 
4,3,,,Single,1788000 CAD,64 BOND CRES 
4,3,,,Single,1500000 CAD,1066 HEENAN TERRACE 
4,4,,,Single,1299000 CAD,4 POPHAM Drive 
5,4,2972,,Residential,1299000 CAD,62 Stonehenge Drive 
4,4,,,Residential,1399000 CAD,2 Poulias Ave 
4,3,,,Single,2000000 CAD,259 EDGEHILL DR 
6,5,,ng>2,Single,1588800 CAD,290 WEST LAKE CIRCLE 
4,4,,,Single,1288000 CAD,91 HENRY BAUER AVE 
3,2,,,Single,1395000 CAD,13 BROOKSIDE Drive 
4,3,,,Single,1399900 CAD,1515 SHORE Road Unit 9
3,4,2484,,Residential,1598000 CAD,194 HOSTEIN Drive 
5,4,,,Residential,1549000 CAD,26 Alhart St 
5,2,,,Single,1498000 CAD,99 LAIDLAW DR 
4,4,,,Single,1595000 CAD,38 KIMBERWICK CRESCENT 
3,2,,,Single,1799000 CAD,70 RONAN AVE 
2,3,,>6.8,Single,1795000 CAD,49 GLENN BURNEY Road Unit 7
5,3,,.321,Single,1650000 CAD,17 Concession E 951
4,3,,,Single,1499900 CAD,34 ALYSSUM CRT 
4,4,,,Single,1499000 CAD,200 BROOKSIDE DR 
4,4,,,Single,1399998 CAD,LOT 51 SILVER CREEK CIRC 
4,5,,,Single,1680000 CAD,75 KENILWORTH AVE 
4,3,,,Single,1649000 CAD,370 ALEX DONER DR 
6,4,,,Single,1999990 CAD,210 HUMBERSIDE AVE 
6,4,,,Single,1399000 CAD,6298 EMERALD LINKS DRIVE 
4,4,,,Single,1690000 CAD,216 EVELYN AVE 
3,3,,,Residential,1499000 CAD,10967 Jane St 
6,4,,,Single,1499900 CAD,2563 CHISHOLM AVE 
3,2,,1.03,Single,1699900 CAD,9360 WELLINGTON 124 Road 
5,6,,,Single,1789000 CAD,64 HUMBERWOOD GATE 
3,3,,,Single,1645000 CAD,107 HOCKEN AVE 
5,2,1710,,Residential,1350000 CAD,830 Twenty Road 
6,4,,,Single,1499000 CAD,3 LANCEFIELD CRES 
4,4,,,Single,1599900 CAD,1327 FRONT ROAD South 
6,4,,,Single,1299000 CAD,10 WINTERCRESS CIRC 
3,3,,,Single,1899900 CAD,857 CALDER Road 
5,2,,,Single,1399000 CAD,48 CLIFTON AVE 
2,3,,>6.8,Single,1695000 CAD,49 GLENN BURNEY Road Unit 1
5,4,,0.61,Single,1900000 CAD,355 EDGEHILL Drive 
3,3,,,Single,1300000 CAD,1472 PEBBLESTONE RD 
4,4,,,Single,1599000 CAD,8 RAVENSEDGE CRT 
4,4,,,Residential,1614990 CAD,614 Riverlands Ave 
6,4,,,Single,1300000 CAD,4 COLLIE CRT 
4,3,,,Single,1299900 CAD,2013 CAVENDISH Drive 
3,3,,,Residential,1449900 CAD,59 Markland Dr 
4,5,,,Single,1890000 CAD,46 LOCKHART Road 
,4,,,Residential,1550000 CAD,34 Sutcliffe Dr 
6,,,,Residential,1849000 CAD,17 Alhambra Ave 
3,3,,,Residential,1368000 CAD,141 Peshawar Ave 
4,5,,,Residential,1388887 CAD,1230 Cactus Cres 
4,3,,,Residential,1349999 CAD,1681 Grandview St N 
4,3,3300,,Residential,1450000 CAD,103 Lensmith Drive 
6,,,,Residential,1498500 CAD,489 Cooper St 
3,2,,1.27,Residential,1799900 CAD,153 Adrien Street 
2,2,,,Residential,1999988 CAD,374 Joicey Blvd 
3,2,,>5.5,Residential,1500000 CAD,"10 Avery Point Road, Kawartha Lakes "
4,5,3000,,Residential,1649000 CAD,2974 Ebony St 
3,2,,,Residential,1259900 CAD,2295 Devon Rd 
5,3,,,Residential,1549000 CAD,145 Ironwood Drive 
5,4,,,Residential,1949000 CAD,58 Cosford St 
,,,,Residential,1825900 CAD,No address available 
3,4,,,Residential,1899900 CAD,3657 Cochrane St 
5,2,,,Residential,1398000 CAD,120 Saturn Rd 
4,3,,,Residential,1689000 CAD,75 Broadway Avenue 
4,4,3000,,Residential,1299000 CAD,10 Mullord Avenue 
3,4,,,Residential,1599900 CAD,92 Smithwood Dr 
,,,,Residential,1299000 CAD,"117 EAST Road, Northern Bruce Peninsula "
6,4,,,Residential,1469800 CAD,No address available 
,,,,Residential,1300000 CAD,Eagles' Rest Estates 
7,6,,,Residential,1495000 CAD,19 Rossland Ave 
5,4,,,Residential,1799000 CAD,91 Wellspring Ave 
,,,,Residential,1795000 CAD,No address available 
4,3,3014,,Residential,1890000 CAD,84 Webber Cres 
4,4,,,Residential,1399000 CAD,1060 Sherman Cres 
4,4,,,Residential,1649000 CAD,44 Oldham Rd 
3,2,,,Residential,1349000 CAD,385 Marybay Cres 
,,,,Residential,1799990 CAD,"Dufferin Street & Rutherford Road, Vaughan, ON "
3,2,2755,1.61,Residential,1495000 CAD,476 Elsinore Road 
3,2,,,Residential,1999998 CAD,893 Bexhill Rd 
4,3,,,Residential,1299000 CAD,24 Sleepy Hollow Pl 
2,2,1304,,Residential,1624080 CAD,2334 St. Paul Ave. 
23,1,,,Residential,1350000 CAD,135 Cedar Crest Beach Rd 
4,4,2610,,Residential,1848000 CAD,1166 PRIORY Court 
,,,,Residential,1549990 CAD,"South Cornell Bur Oak Avenue & Highway 7, Markham, ON "
4,4,3000,,Residential,1399900 CAD,908 Rushton Rd 
4,4,,,Residential,1315000 CAD,65 Mantle Ave 
3,3,,,Residential,1999999 CAD,2538 Bovaird Dr W 
4,4,,,Residential,1449500 CAD,No address available 
4,5,3500,,Residential,1399000 CAD,1568 William Lott Dr 
4,5,,,Residential,1487997 CAD,198 The Bridle Walk 
2,4,2278,,Residential,1539000 CAD,63 Castlebar Rd 
4,4,,,Residential,1349000 CAD,396 Roosevelt Ave 
,,,,Residential,1440000 CAD,"Bramalea Road, Brampton, ON "
,,,,Residential,1690000 CAD,No address available 
3,4,,,Residential,1299000 CAD,46 Rabbit Lane 
5,4,,,Residential,1999999 CAD,3021 Courtice Rd 
4,4,2312,,Residential,1389000 CAD,1134 WOODINGTON Lane 
4,5,,,Residential,1350000 CAD,41 Lavender Rd 
4,3,,,Residential,1399000 CAD,40 Chouinard Way 
4,2,2400,,Residential,1274900 CAD,9 Lantana Circle 
4,4,,,Residential,1399000 CAD,3 Fred Bland Cres 
2,2,1266,,Residential,1499999 CAD,57 Lakeport Road 
4,4,2010,,Residential,1748000 CAD,100 WESTFIELD Trail 
,,,,Residential,1849900 CAD,13328 The Gore Road 
,,,,Residential,1435500 CAD,No address available 
4,4,,,Residential,1390000 CAD,17 Dopp Cres 
4,4,3730,,Residential,1750000 CAD,540 Mcgregor Farm Trail 
,,,,Other,1610000 CAD,No address available 
5,5,5000,0.39,Residential,1590000 CAD,19 Garand Place 
4,4,,,Residential,1749000 CAD,21 Tiago Ave 
4,4,,,Residential,1286000 CAD,2412 Dress Circle Cres 
3,4,,,Residential,1349000 CAD,39 Rowse Cres 
,,,,Residential,1853000 CAD,No address available 
4,4,,,Residential,1680000 CAD,46 Emerald Heights Dr 
3,4,,,Residential,1369990 CAD,1642 Crestview Ave 
,,,,Residential,1853000 CAD,No address available 
4,4,3250,,Residential,1687770 CAD,50 Bright Land Dr 
,,,,Residential,1289000 CAD,31 Lowrie Lane 
4,3,,,Residential,1990000 CAD,70 Main St 
2,1,800,,Residential,1290000 CAD,155 North Shore Road 
3,3,,,Residential,1360000 CAD,223 Paradelle Dr 
3,4,,,Residential,1520000 CAD,375 Madison Avenue 
4,4,,,Residential,1290000 CAD,1797 Douglas Langtree Dr 
4,5,,,Residential,1299000 CAD,54 Westacott Cres 
3,3,,,Residential,1549000 CAD,1777 Spruce Hill Road Rd N 
4,5,,,Residential,1599900 CAD,8 Briarhill Blvd 
4,5,,,Residential,1488000 CAD,198 The Bridle Walk 
4,3,,,Residential,1399888 CAD,1397 Will Scarlett Dr. 
4,4,,,Residential,1388000 CAD,51 Song Bird Dr 
4,4,,,Residential,1450000 CAD,248 CHURCHILL AVE N 
4,2,,,Residential,1449900 CAD,485 Sandmere Pl 
4,3,,,Residential,1499900 CAD,15095 Dixie Rd 
4,5,,,Residential,1549800 CAD,12 William St 
4,3,,,Residential,1349000 CAD,15 Hamer Blvd 
6,3,,,Residential,1399900 CAD,163 Holmwood 
5,5,,,Residential,1999900 CAD,2 Calderbridge Cres 
6,4,,,Residential,1928000 CAD,861 Fletcher Valley Cres 
3,2,,,Residential,1475000 CAD,7111 Hwy 6 
6,5,,,Residential,1499900 CAD,28 Ridelle Crt 
3,2,1527,,Residential,1299999 CAD,1150 SKYVIEW Drive 
2,1,,,Residential,1500000 CAD,963710  Rd 96 
5,4,,,Residential,1399000 CAD,54 Deanscroft Sq 
4,4,2350,,Residential,1290000 CAD,5468 Heatherleigh Ave 
3,3,1778,>5.3,Residential,1295000 CAD,1990 Skead Road 
4,4,,,Residential,1499000 CAD,908 Rushton Rd 
3,3,,,Residential,1799000 CAD,1070 Royal York Road 
6,4,2386,,Residential,1699900 CAD,1266 WINTERBOURNE Drive 
4,3,,,Residential,1280000 CAD,17 Hibbins Ave 
4,4,,,Residential,1299000 CAD,10 Mullord Ave 
3,4,,,Residential,1999999 CAD,16149 Heart Lake Rd 
4,4,,,Residential,1889900 CAD,33 St. John's Rd 
3,3,,,Residential,1269000 CAD,297 Victoria Park Ave 
4,3,2662,,Residential,1499900 CAD,1764 Pilgrims Way 
4,4,,,Residential,1499900 CAD,52 Delphinium Ave 
4,4,,,Residential,1499900 CAD,151 Frank Endean Rd 
2,2,1255,,Residential,1521060 CAD,2334 St. Paul Ave 
5,5,3500,,Residential,1379000 CAD,91 Yacht Dr 
4,5,,,Residential,1388887 CAD,Cactus Cres. 
4,2,2283,.131,Residential,1399000 CAD,Casserley Crescent 
4,6,,,Residential,1289000 CAD,13 Clapperton Dr 
3,2,1537,,Residential,1250000 CAD,975 Foss Road 
,,,,Residential,1349990 CAD,No address available 
4,4,,,Residential,1680000 CAD,378 Port Royal Trail 
4,1,,,Residential,1749000 CAD,484 Taunton Rd W 
4,3,,,Residential,1399900 CAD,5812 Sunmill Cres 
2,5,,,Residential,1299334 CAD,21 Kilkarrin Rd 
3,2,,,Residential,1949000 CAD,10 Lailey Cres 
,,,,Residential,1989000 CAD,"10961 Leslie Street, Richmond1 "
,,,,Residential,1345900 CAD,2682 Sapphire Dr 
4,6,,,Residential,1378600 CAD,6 Osgoode Gate 
4,4,,,Residential,1999800 CAD,33 Ritter Cres 
5,3,3000,ng>2,Residential,1250000 CAD,113 Wilbert Cox Dr. 
4,3,,,Residential,1849000 CAD,57 Kenpark Avenue 
4,4,,,Residential,1625000 CAD,8 Lennon Crt 
3,2,,,Residential,1350000 CAD,435 Evans Ave 
4,5,,,Residential,1628000 CAD,1604 Nash Rd 
5,5,,,Residential,1438000 CAD,14 Church St S 
5,4,,,Residential,1499999 CAD,5 Roulette Cres Brampton 
2,1,,,Residential,1299000 CAD,485 Trillium Dr 
,,,,Residential,1269000 CAD,"2476 DU DOMAINE ST, Gloucester K4B 1H9 "
5,3,4300,1.35,Residential,1959000 CAD,4 Ashton Lane 
,,,,Residential,1729990 CAD,"Sixth Line & Bowbeer Road, Oakville, ON "
4,4,,,Residential,1350000 CAD,1120 Queen St W 
4,5,,,Residential,1498000 CAD,38 Sunnyridge Ave 
5,5,,,Residential,1499000 CAD,8 Solway Cres 
3,2,,,Residential,1338000 CAD,86 Brampton Rd 
5,4,,,Residential,1399000 CAD,268 Lori Ave 
6,4,,,Residential,1499600 CAD,41 Alister Dr 
,,,,Residential,1369000 CAD,Observatory Hill Community | Bayview Avenue 
5,2,,,Residential,1688800 CAD,198 Dunview Ave 
4,3,,,Residential,1299000 CAD,28 Kingdom St 
4,4,,,Residential,1399000 CAD,597 Maitland Dr 
,,,,Residential,1499000 CAD,3380 Greenbank Rd 
4,5,,,Residential,1850000 CAD,48 Ernest Ave 
5,8,,,Residential,1598000 CAD,26 Medley Cres 
3,3,,,Residential,1390000 CAD,101 Lloyd Manor Rd 
4,4,,,Residential,1350000 CAD,5202 Buttermill Crt 
,,,,Residential,1798000 CAD,No address available 
4,4,,,Residential,1429000 CAD,69 Chartway Blvd 
3,1,,,Residential,1389000 CAD,176 Waneta Dr 
3,3,2065,,Residential,1299000 CAD,4766 DOUG WRIGHT Drive 
5,3,,,Residential,1329000 CAD,215 Glenlake Avenue 
4,4,,,Residential,1499900 CAD,6 Lynndale Rd 
3,3,2117,3.19,Residential,1495500 CAD,373 McDougall Rd 
3,2,,,Residential,1375000 CAD,10 Second St 
3,2,1800,3.17,Residential,1899900 CAD,41B Mintens Lane 
4,3,,,Residential,1997000 CAD,92 Perry Ave 
,,,,Residential,1549900 CAD,No address available 
3,4,,,Residential,1399900 CAD,5946 Dalebrook Cres 
4,5,3563,,Residential,1499000 CAD,44 Lyle way 
4,5,,,Residential,1499000 CAD,19 Shepherd Rd 
4,4,,,Residential,1299900 CAD,71 Mcroberts Cres 
,,,,Residential,1529990 CAD,"Mountainview Road & Walker Road West, Caledon, ON "
4,2,1970,0.78,Residential,1395000 CAD,19 White Pine Rd 
4,2,,g>99,Residential,1595000 CAD,"262 BRUCE ROAD 8, Hepworth, Ontario N0H 1P0 "
3,3,,,Residential,1270000 CAD,106 Alexmuir Blvd 
7,5,,,Residential,1488000 CAD,5253 Floral Hill Cres 
3,4,,,Residential,1599000 CAD,57 Lionel Byam Dr 
3,3,,,Residential,1899999 CAD,15797 Mississuaga Rd 
3,4,,,Residential,1699000 CAD,92 COLESBROOK ROAD 
4,5,,,Residential,1799900 CAD,1028 Rambleberry Ave 
3,2,,,Residential,1899900 CAD,121 May Ave 
5,5,,,Residential,1688800 CAD,14 Barnstone Dr 
4,5,,,Residential,1549999 CAD,6 Dring St 
5,4,,,Residential,1875888 CAD,1783 Rockwood Dr 
4,3,,,Residential,1449900 CAD,2955 Taunton Rd E 
2,3,,,Residential,1988800 CAD,8955 Regional Rd 14 Rd 
4,1,,,Residential,1449000 CAD,10 Station St 
4,1,,,Residential,1449000 CAD,10 Station St 
4,4,,,Residential,1499000 CAD,6375 Osprey Blvd 
4,4,,,Residential,1355000 CAD,23 Coronation Circ 
3,2,,,Residential,1699000 CAD,9 Annavita Crt 
5,3,,,Residential,1997500 CAD,716 Adelaide St W 
,,,,Residential,1349990 CAD,No address available 
4,4,3033,,Residential,1399000 CAD,1994 York Road 
4,4,,,Residential,1488000 CAD,28 Pennine Dr 
3,1,,,Residential,1528000 CAD,4  Fredericton Road 
3,4,,,Residential,1349990 CAD,24 Bertram Earnshaw Dr 
3,2,,,Residential,1880000 CAD,130 Voisine Rd 
4,3,,,Residential,1288000 CAD,16 Cavalry Tr 
6,5,3621,,Residential,1999000 CAD,7171 2 Concession Road 
4,4,2000,,Residential,1259000 CAD,19 Gamble Dr 
3,4,,,Residential,1299990 CAD,859 Queen St W 
4,5,3167,,Residential,1550000 CAD,825 Elvidge Trail 
4,4,,,Residential,1528000 CAD,2405 Tangreen Tr 
2,2,,,Residential,1399888 CAD,39 Woodward Ave 
,,,,Residential,1400000 CAD,Brightwater Freehold Towns at Mississauga Rd and Lakeshore Rd W in Port Credit 
3,2,,,Residential,1300000 CAD,1323 Broadview St 
5,5,3920,,Residential,1999900 CAD,45 York Hill Blvd. 
4,4,,,Residential,1350000 CAD,4 Settler Crt 
,,,,Residential,1399900 CAD,No address available 
,,,,Residential,1599900 CAD,No address available 
6,3,,,Residential,1900000 CAD,"171 Marsh Street, Clarksburg "
3,1,,,Residential,1449000 CAD,17 Wesley Ave 
3,2,,,Residential,1279900 CAD,4472 NORTH Street 
5,4,,,Residential,1999000 CAD,81 Woodview Dr 
,,,,Residential,1299900 CAD,9810 Bathurst Street 
4,4,,,Residential,1499999 CAD,17 Stookes Cres 
4,4,,,Residential,1489000 CAD,25 Bellhouse Pl 
,,,,Residential,1410000 CAD,"Leslie Street, East Gwillimbury, ON "
5,5,,,Residential,1999000 CAD,2002 Brimley Rd 
,,,,Residential,1799990 CAD,"Dufferin Street & Rutherford Road, Vaughan, ON1 "
,,,,Residential,1254900 CAD,Bethesda Road & Leslie Street 
,,,,Residential,1700000 CAD,BARRIE // Detached Homes For Sale //Enjoy living in a Breathtaking views at 60 Minutes from Toronto 
4,3,,,Residential,1250000 CAD,7 Hinsley Cres 
4,5,,,Residential,1697000 CAD,15 Portelli Cres 
2,1,,9.89,Farm,1800000 CAD,1525 ridge rd 
4,4,,,Residential,1498000 CAD,76 Landsdown Cres 
4,6,2500,,Residential,1699000 CAD,1011 Laidlaw Dr Milton Ontario L9T6S2 
4,4,,,Residential,1398800 CAD,2441 Equestrian Cres 
3,3,,,Residential,1299888 CAD,14 Epping Street 
,,,,Residential,1629900 CAD,"251 Oxford Street, Richmond Hill, ON "
3,3,,,Residential,1295000 CAD,65 Ridgecrest Dr 
4,4,,,Residential,1329900 CAD,2004 Queensbury Dr 
