Beds,Bath,Sqft,Lot_Size,Type,Price,Address,Province,Region
3.0,1.0,1144.0,.108,Residential,140000,2255 Mackay STREET ,SK,Prairie Provinces
1.0,1.0,596.0,,Residential,65000,339 Duffield STREET W ,SK,Prairie Provinces
3.0,1.0,1056.0,,Residential,185000,411 Craig STREET ,SK,Prairie Provinces
5.0,2.0,1040.0,.256,Residential,134000,117 7th AVENUE SW ,SK,Prairie Provinces
5.0,1.0,1600.0,3.39,Residential,495000,Widow Arnold's Homestead at Pasqua Lake ,SK,Prairie Provinces
4.0,3.0,1260.0,.143,Residential,265000,100 Guthrie PLACE ,SK,Prairie Provinces
2.0,1.0,616.0,.143,Residential,79900,615 Montague STREET ,SK,Prairie Provinces
4.0,5.0,4370.0,.219,Residential,699900,880 McNiven AVENUE ,SK,Prairie Provinces
2.0,1.0,861.0,,Residential,74900,301 1st AVENUE W ,SK,Prairie Provinces
2.0,1.0,896.0,.131,Residential,109000,12 Gladstone AVENUE N ,SK,Prairie Provinces
3.0,3.0,3200.0,.273,Residential,149000,338 Ruttle AVENUE ,SK,Prairie Provinces
3.0,2.0,768.0,0.12,Residential,74500,1122 13th STREET W ,SK,Prairie Provinces
2.0,2.0,768.0,,Residential,124900,902 Water STREET ,SK,Prairie Provinces
3.0,1.0,1180.0,.198,Residential,69900,205 Warwick STREET ,SK,Prairie Provinces
5.0,2.0,1500.0,9.96,Residential,569000,East of Airport Acreage (39.96 acres) ,SK,Prairie Provinces
2.0,1.0,820.0,.072,Residential,89900,1551 Montague STREET ,SK,Prairie Provinces
3.0,1.0,1080.0,,Residential,80000,409 Main STREET ,SK,Prairie Provinces
4.0,4.0,1664.0,4.98,Residential,399000,Lock Lomond - Reber Acreage ,SK,Prairie Provinces
2.0,1.0,690.0,,Residential,98500,156C Westview DRIVE ,SK,Prairie Provinces
1.0,,212.0,4.66,Residential,359000,Valley Fairways Golf Course ,SK,Prairie Provinces
2.0,1.0,768.0,0.24,Residential,249900,2180 McCrea ROAD ,SK,Prairie Provinces
2.0,1.0,720.0,0.14,Residential,44900,33 Railway AVENUE ,SK,Prairie Provinces
3.0,1.0,988.0,,Residential,79000,201 1st AVENUE N ,SK,Prairie Provinces
3.0,1.0,720.0,.207,Residential,25000,218 Torbay STREET ,SK,Prairie Provinces
4.0,4.0,3229.0,2.09,Residential,1500000,30 Mustang TRAIL ,SK,Prairie Provinces
2.0,1.0,960.0,0.27,Residential,76900,51 Main STREET ,SK,Prairie Provinces
4.0,2.0,1440.0,,Residential,949000,22 Oskunamoo DRIVE ,SK,Prairie Provinces
3.0,2.0,1408.0,,Residential,139900,217 Drake AVENUE ,SK,Prairie Provinces
3.0,2.0,1325.0,.207,Residential,139900,208 Main STREET ,SK,Prairie Provinces
5.0,3.0,1060.0,.145,Residential,95000,461 Pacific DRIVE ,SK,Prairie Provinces
3.0,1.0,1232.0,.275,Residential,39900,73 Stanley STREET ,SK,Prairie Provinces
2.0,1.0,620.0,.072,Residential,64000,1402 Rae STREET ,SK,Prairie Provinces
1.0,1.0,480.0,.136,Residential,62900,1106 7th AVENUE ,SK,Prairie Provinces
2.0,2.0,1892.0,,Residential,154910,217 Millet STREET ,SK,Prairie Provinces
3.0,2.0,1022.0,.072,Residential,109900,1148 Garnet STREET ,SK,Prairie Provinces
1.0,1.0,470.0,0.12,Residential,79900,114 U AVENUE S ,SK,Prairie Provinces
3.0,3.0,1092.0,g>10,Residential,395000,Clemence Acreage ,SK,Prairie Provinces
2.0,1.0,720.0,0.14,Residential,25900,201 5th AVENUE W ,SK,Prairie Provinces
2.0,1.0,777.0,.072,Residential,49000,1425 Elphinstone STREET ,SK,Prairie Provinces
2.0,1.0,756.0,,Residential,189900,1872 Montreal STREET ,SK,Prairie Provinces
3.0,2.0,624.0,0.18,Residential,179900,557 6th STREET E ,SK,Prairie Provinces
4.0,1.0,875.0,.127,Residential,190900,1816 17th AVENUE W ,SK,Prairie Provinces
5.0,5.0,3804.0,,Residential,999900,96 Summerfeldt DRIVE ,SK,Prairie Provinces
