Beds,Bath,Sqft,Price,Address,Province,Region
2.0,1.0,1040.0,239900.0,155 Ellerslie Road ,PE,Atlantic region
4.0,4.0,3218.0,600000.0,2 Devonshire St ,PE,Atlantic region
5.0,2.0,1989.0,230000.0,48 MAIN Street ,PE,Atlantic region
5.0,4.0,3968.0,689000.0,47 Harvest Drive ,PE,Atlantic region
2.0,1.0,600.0,164900.0,384 Wood Islands Road ,PE,Atlantic region
4.0,2.0,2233.0,525000.0,19 Shore Road ,PE,Atlantic region
5.0,3.0,2484.0,689000.0,88 Round Pond Lane ,PE,Atlantic region
4.0,3.0,2073.0,439000.0,4 Montrose Drive ,PE,Atlantic region
3.0,2.0,1226.0,330000.0,174 Putters Lot 22,PE,Atlantic region
3.0,1.0,1404.0,259000.0,1226 MacDougall Road ,PE,Atlantic region
3.0,1.0,1104.0,239900.0,44 WHARF Road ,PE,Atlantic region
6.0,3.0,2878.0,277000.0,1522 Spring Valley Road ,PE,Atlantic region
7.0,3.0,3192.0,579000.0,262 Walker Avenue ,PE,Atlantic region
3.0,4.0,2368.0,499000.0,16 Gardiner Drive ,PE,Atlantic region
7.0,5.0,6242.0,1750000.0,221 Souris River Road ,PE,Atlantic region
4.0,1.0,926.0,199900.0,20101 Rte 12 ,PE,Atlantic region
4.0,2.0,2072.0,449000.0,41 WESTCOMB ,PE,Atlantic region
3.0,2.0,1288.0,353950.0,32 Langille Court ,PE,Atlantic region
3.0,1.0,1406.0,349900.0,152 Sullivan ,PE,Atlantic region
5.0,6.0,3100.0,699000.0,172 Campbellton Road|Stanley Bridge ,PE,Atlantic region
2.0,1.0,840.0,160000.0,1434 MacIsaac Road ,PE,Atlantic region
3.0,3.0,1928.0,419000.0,21 Nevin Ln ,PE,Atlantic region
3.0,1.0,1134.0,219900.0,341 Highland Avenue ,PE,Atlantic region
4.0,2.0,2127.0,469000.0,1509 Barbara Weit Road ,PE,Atlantic region
3.0,2.0,3270.0,759000.0,948 Winsloe Road|Route 223,PE,Atlantic region
3.0,2.0,1416.0,449000.0,Lot 4 Lakeside Subdivision|Street to be named ,PE,Atlantic region
3.0,2.0,1500.0,455000.0,34 Holmes Lane ,PE,Atlantic region
3.0,2.0,2230.0,329000.0,8072 Route 12 ,PE,Atlantic region
4.0,3.0,1200.0,375000.0,41 WATER Street ,PE,Atlantic region
2.0,2.0,936.0,259000.0,7 MacArthur Drive ,PE,Atlantic region
3.0,2.0,1483.0,177500.0,20 Church Avenue ,PE,Atlantic region
5.0,3.0,2730.0,959000.0,11 Sunnyside Drive ,PE,Atlantic region
5.0,3.0,2550.0,307500.0,8635 Route 11 ,PE,Atlantic region
4.0,1.0,836.0,230000.0,14 SUNSET Street ,PE,Atlantic region
3.0,1.0,768.0,179000.0,60 Lupin Lane ,PE,Atlantic region
4.0,3.0,2144.0,489000.0,45 Hillside Meadows ,PE,Atlantic region
4.0,2.0,1881.0,549000.0,1752 Rte 225 ,PE,Atlantic region
3.0,2.0,1800.0,219900.0,2 Monaghan Street ,PE,Atlantic region
4.0,2.0,1900.0,799900.0,790 Route 710 ,NB,Atlantic region
5.0,3.0,3400.0,899000.0,5 MAYPARK Place ,NL,Atlantic region
3.0,2.0,1500.0,98500.0,183 Water Street ,NL,Atlantic region
3.0,2.0,1651.0,369900.0,1 Alec Moores Court ,NL,Atlantic region
4.0,3.0,2880.0,509000.0,70 Middle Ridge Road ,NL,Atlantic region
3.0,2.0,1576.0,249900.0,49 Country Road ,NL,Atlantic region
3.0,3.0,3600.0,950000.0,200 Point Road ,NL,Atlantic region
4.0,4.0,3268.0,450000.0,148 Old Petty Harbour Road ,NL,Atlantic region
4.0,2.0,2240.0,274900.0,10 Cannon Marsh Road ,NL,Atlantic region
4.0,2.0,2500.0,284500.0,266 Newfoundland Drive ,NL,Atlantic region
4.0,3.0,3250.0,419900.0,191 Ladysmith Drive ,NL,Atlantic region
3.0,2.0,2124.0,279900.0,1283 Conception Bay Highway ,NL,Atlantic region
5.0,2.0,1935.0,284900.0,96 ELIZABETH Drive ,NL,Atlantic region
6.0,4.0,4365.0,599000.0,62 Cypress Street ,NL,Atlantic region
2.0,1.0,1108.0,74900.0,28 Irishtown Road ,NL,Atlantic region
1.0,1.0,692.0,230000.0,3810 Notre-Dame ,QC,Central Canada
3.0,3.0,1535.0,1447190.0,1000 de la Montagne ,QC,Central Canada
2.0,1.0,641.0,538002.0,1000 de la Montagne ,QC,Central Canada
3.0,1.0,113204.0,489000.0,Allée de la Sérénité ,QC,Central Canada
3.0,1.0,113204.0,489000.0,Allée de la Sérénité ,QC,Central Canada
