Beds,Bath,Sqft,Price,Address,Province,Region,Latitude,Longitude,Location
3.0,2.0,2184.0,155000.0,4 feltham avenue ,NL,Atlantic region,,,NaN
3.0,2.0,1276.0,275000.0,194 george mercer drive ,NL,Atlantic region,,,NaN
3.0,2.0,1277.0,399900.0,40 snows drive unit62 lot,NL,Atlantic region,,,NaN
3.0,3.0,2222.0,464900.0,9 ploughman place unit17 lot,NL,Atlantic region,,,NaN
4.0,3.0,3268.0,124900.0,lot 9 middle pond road ,NL,Atlantic region,,,NaN
3.0,3.0,1743.0,299900.0,lot 1 20 karwood drive ,NL,Atlantic region,,,NaN
3.0,1.0,2948.0,279000.0,0 west bottom road ,NL,Atlantic region,,,NaN
5.0,3.0,3270.0,295000.0,11 riverside road e ,NL,Atlantic region,,,NaN
3.0,2.0,2304.0,344900.0,lot 38a ocean pond estates road ,NL,Atlantic region,,,NaN
3.0,2.0,2888.0,299900.0,1 firehall road ,NL,Atlantic region,,,NaN
3.0,4.0,2485.0,419000.0,9 random brook road 8,NL,Atlantic region,,,NaN
3.0,2.0,1860.0,169900.0,8 peronne road ,NL,Atlantic region,,,NaN
3.0,2.0,2464.0,344900.0,lot 69 ocean pond estates road ,NL,Atlantic region,,,NaN
8.0,8.0,4220.0,1690000.0,9-13 chalkers lane ,NL,Atlantic region,,,NaN
2.0,2.0,1247.0,374900.0,6 leonard j. crowley street ,NL,Atlantic region,,,NaN
1.0,1.0,1452.0,259900.0,28 larsen street ,NL,Atlantic region,,,NaN
3.0,3.0,2117.0,566750.0,166 castle bridge drive ,NL,Atlantic region,,,NaN
4.0,2.0,1864.0,139999.0,5 allens avenue unit a,NL,Atlantic region,,,NaN
4.0,4.0,4000.0,599900.0,14 todds place ,NL,Atlantic region,,,NaN
4.0,2.0,1864.0,139999.0,5 allens avenue a,NL,Atlantic region,,,NaN
5.0,2.0,2360.0,319900.0,5 donegal place ,NL,Atlantic region,,,NaN
4.0,2.0,1750.0,209000.0,1 leander place ,NL,Atlantic region,,,NaN
3.0,2.0,1256.0,179900.0,5 suvla road ,NL,Atlantic region,,,NaN
3.0,2.0,1800.0,629000.0,site 7 rr1 main street ,NL,Atlantic region,,,NaN
3.0,3.0,1743.0,299900.0,20 karwood drive unit4 lot,NL,Atlantic region,,,NaN
2.0,2.0,2500.0,349000.0,4 old britan crescent ,NL,Atlantic region,,,NaN
5.0,3.0,2848.0,189000.0,64a frank willis drive ,NL,Atlantic region,,,NaN
3.0,2.0,2200.0,599000.0,287 a westside road ,NL,Atlantic region,,,NaN
2.0,2.0,1400.0,234900.0,14 clode sound drive south drive ,NL,Atlantic region,,,NaN
3.0,2.0,2080.0,169000.0,01 albert's lane ,NL,Atlantic region,,,NaN
4.0,1.0,2400.0,309000.0,14 combden's road ,NL,Atlantic region,,,NaN
2.0,2.0,1140.0,299000.0,lot 196b bannock street ,NL,Atlantic region,,,NaN
1.0,1.0,1072.0,267900.0,lot 10 20 karwood drive ,NL,Atlantic region,,,NaN
2.0,2.0,1547.0,293900.0,9 maple oak path ,NL,Atlantic region,,,NaN
3.0,2.0,1277.0,399900.0,42 snows drive unit63 lot,NL,Atlantic region,,,NaN
3.0,3.0,1743.0,299900.0,20 karwood drive unit3 lot,NL,Atlantic region,,,NaN
2.0,2.0,1192.0,364900.0,8 leonard j. crowley street ,NL,Atlantic region,,,NaN
3.0,3.0,2020.0,429900.0,44 foote street ,NL,Atlantic region,,,NaN
3.0,3.0,3400.0,429900.0,4 base line road ,NL,Atlantic region,,,NaN
3.0,2.0,900.0,269000.0,0 black drung road ,NL,Atlantic region,,,NaN
3.0,2.0,1186.0,254900.0,lot 43 lori ann place ,NL,Atlantic region,,,NaN
2.0,2.0,1868.0,299900.0,18 samuel drive ,NL,Atlantic region,,,NaN
2.0,1.0,1126.0,89900.0,4 holmes road unit a,NL,Atlantic region,,,NaN
6.0,7.0,3800.0,655000.0,24-36 bread and cheese road ,NL,Atlantic region,,,NaN
3.0,2.0,1503.0,199000.0,57 bishops cove shore road ,NL,Atlantic region,,,NaN
2.0,2.0,1055.0,264900.0,lot 4 ridgewood crescent ,NL,Atlantic region,,,NaN
2.0,1.0,889.0,219900.0,lot 17 ridgewood crescent ,NL,Atlantic region,,,NaN
2.0,1.0,2200.0,318500.0,24 maple oak path ,NL,Atlantic region,,,NaN
4.0,3.0,2552.0,329900.0,451 backline road ,NL,Atlantic region,,,NaN
2.0,2.0,1015.0,244900.0,lot 16 ridgewood crescent ,NL,Atlantic region,,,NaN
3.0,2.0,1178.0,309900.0,lot 5 ridgewood crescent ,NL,Atlantic region,,,NaN
2.0,1.0,840.0,219900.0,lot 18 ridgewood crescent ,NL,Atlantic region,,,NaN
4.0,4.0,2200.0,1150000.0,"2 lakeside drive, south dildo ",NL,Atlantic region,,,NaN
3.0,1.0,1295.0,99900.0,17 back cove road n ,NL,Atlantic region,,,NaN
4.0,3.0,5012.0,1148000.0,lot 2 lakeside drive ,NL,Atlantic region,,,NaN
5.0,3.0,2426.0,379000.0,48 paddy kay drive ,NL,Atlantic region,,,NaN
3.0,3.0,2600.0,849000.0,28 robins place ,NL,Atlantic region,,,NaN
6.0,2.0,3130.0,195000.0,94 bob clark drive ,NL,Atlantic region,,,NaN
3.0,2.0,1350.0,309000.0,lot 11 spruceland drive ,NL,Atlantic region,,,NaN
3.0,2.0,2968.0,649000.0,lot #17 claddagh road ,NL,Atlantic region,,,NaN
4.0,1.0,2475.0,199900.0,22 level pond road ,NL,Atlantic region,,,NaN
2.0,1.0,853.0,199900.0,lot 10 spruceland drive ,NL,Atlantic region,,,NaN
4.0,3.0,3956.0,649900.0,140 road to the isles other ,NL,Atlantic region,,,NaN
3.0,2.0,1318.0,299000.0,lot 9 spruceland drive ,NL,Atlantic region,,,NaN
3.0,2.0,2414.0,339000.0,10 shoreline estates ,NL,Atlantic region,,,NaN
3.0,2.0,2378.0,299000.0,lot 15 spruceland drive ,NL,Atlantic region,,,NaN
3.0,2.0,2200.0,189900.0,109 seaforest drive ,NL,Atlantic region,,,NaN
4.0,2.0,1526.0,169200.0,16 berry hill drive ,NL,Atlantic region,,,NaN
3.0,3.0,2238.0,289000.0,lot 13 spruceland drive ,NL,Atlantic region,,,NaN
3.0,2.0,1300.0,299900.0,lot 6 ridgewood crescent ,NL,Atlantic region,,,NaN
5.0,2.0,2618.0,220000.0,21 water street w ,NL,Atlantic region,,,NaN
3.0,2.0,1926.0,289000.0,lot 16 spruceland drive ,NL,Atlantic region,,,NaN
3.0,1.0,750.0,52000.0,42 pinch marsh road ,NL,Atlantic region,,,NaN
4.0,2.0,1904.0,199500.0,5 frecker place extension ,NL,Atlantic region,,,NaN
3.0,2.0,1600.0,699000.0,8245 boul. st-laurent ,QC,Central Canada,,,NaN
2.0,1.0,900.0,359000.0,3845 rue emma-collin #202 ,QC,Central Canada,,,NaN
3.0,3.0,2175.0,1249000.0,3640 rue jeanne-mance #ph305 ,QC,Central Canada,,,NaN
2.0,1.0,961.0,300000.0,937 boul. jean-paul-vincent #2 ,QC,Central Canada,,,NaN
3.0,3.0,1232.0,220000.0,150 ch. au pied-de-la-montagne #328-d ,QC,Central Canada,,,NaN
1.0,1.0,747.0,369000.0,550 boul. de la côte-vertu #204 ,QC,Central Canada,,,NaN
3.0,2.0,2741.0,2280000.0,6301 place northcrest #ph-r1 ,QC,Central Canada,,,NaN
1.0,1.0,723.0,129000.0,150 ch. au pied-de-la-montagne #412-a ,QC,Central Canada,,,NaN
2.0,2.0,1053.0,599000.0,450 rue st-antoine e. 201,QC,Central Canada,,,NaN
3.0,2.0,3085.0,2199000.0,"1155 rue de la montagne, #3201-02 ",QC,Central Canada,,,NaN
2.0,2.0,3165.0,3950000.0,"1280 rue sherbrooke o., #610 ",QC,Central Canada,,,NaN
3.0,2.0,4120.0,3988000.0,275 rue étienne-lavoie ph302,QC,Central Canada,,,NaN
4.0,2.0,1760.0,789000.0,"1840 rue mullins, #ph8 ",QC,Central Canada,,,NaN
2.0,2.0,1560.0,799000.0,"1700 boul. rene-levesque o., #1202 ",QC,Central Canada,,,NaN
3.0,2.0,2620.0,2250000.0,"3456 av. du musee, apt. th4 ",QC,Central Canada,,,NaN
2.0,1.0,813.0,449500.0,"385 rue st-martin, #214 ",QC,Central Canada,,,NaN
5.0,1.0,5276.0,1799000.0,306-310a boul. st-joseph e. ,QC,Central Canada,,,NaN
1.0,1.0,58017.0,289000.0,3470 rue simpson 304,QC,Central Canada,,,NaN
1.0,1.0,9684.0,490000.0,377 rue sherbrooke o. 604,QC,Central Canada,,,NaN
4.0,1.0,1000.0,1799900.0,35-37 mtée des érables ,QC,Central Canada,,,NaN
2.0,2.0,1625.0,365000.0,"12052 rue notre-dame o., #4 ",QC,Central Canada,,,NaN
1.0,1.0,600.0,577000.0,"1030 rue de bleury, apt. 3216 ",QC,Central Canada,,,NaN
3.0,2.0,18604.0,650000.0,154 rue des trésors-de-l'île 301,QC,Central Canada,,,NaN
2.0,2.0,1103.0,410000.0,4475 boul. st-jean 204,QC,Central Canada,,,NaN
2.0,1.0,81345.0,609000.0,651 rue de la montagne 907,QC,Central Canada,,,NaN
1.0,1.0,1089.0,432000.0,"1520 av. du docteur-penfield, # 81 ",QC,Central Canada,,,NaN
1.0,1.0,950.0,390000.0,"1069 rue de bleury, #2 ",QC,Central Canada,,,NaN
1.0,1.0,57673.0,399000.0,1869 rue des bassins 509,QC,Central Canada,,,NaN
2.0,1.0,842.0,668000.0,1730 rue st-patrick 806,QC,Central Canada,,,NaN
1.0,1.0,525.0,459000.0,"1225 boul. robert-bourassa, #2209 ",QC,Central Canada,,,NaN
1.0,1.0,729.0,575000.0,1300 boul. rené-lévesque ouest ,QC,Central Canada,,,NaN
1.0,1.0,1140.0,319000.0,"2453 rue sherbrooke e., #5 ",QC,Central Canada,,,NaN
1.0,1.0,1080.0,389000.0,"1069 rue de bleury, #1 ",QC,Central Canada,,,NaN
4.0,3.0,2821.0,629000.0,142 grand boulevard e. ,QC,Central Canada,,,NaN
2.0,2.0,1100.0,829000.0,1300 boul. rené-lévesque o ,QC,Central Canada,,,NaN
2.0,1.0,1300.0,719000.0,1455 rue sherbrooke o. 512,QC,Central Canada,,,NaN
2.0,2.0,1237.0,552000.0,"6745 rue clark, #ph302 ",QC,Central Canada,,,NaN
3.0,2.0,210757.0,1550000.0,1000 rue de la commune e. 901,QC,Central Canada,,,NaN
2.0,2.0,1220.0,579000.0,"455 rue st-louis, # ph504 ",QC,Central Canada,,,NaN
2.0,2.0,93719.0,549999.0,100 av. des sommets 1803,QC,Central Canada,,,NaN
1.0,1.0,675.0,399000.0,"1070 rue berri, #35 ",QC,Central Canada,,,NaN
3.0,3.0,4238.0,995000.0,2051 boul. du roi-charles ,QC,Central Canada,,,NaN
1.0,1.0,860.0,399000.0,"1515 rue st-jacques, #3 ",QC,Central Canada,,,NaN
1.0,1.0,675.0,299000.0,3625 av. ridgewood 105,QC,Central Canada,,,NaN
3.0,3.0,2500.0,2745000.0,"1200 boul. de maisonneuve o., #ph-d ",QC,Central Canada,,,NaN
1.0,1.0,693.0,450000.0,1450 rue island 315,QC,Central Canada,,,NaN
2.0,2.0,1150.0,1299000.0,"1288 av. des canadiens-de-montreal, #ph4802 ",QC,Central Canada,,,NaN
3.0,2.0,1218.0,599000.0,6680 rue de terrebonne 103,QC,Central Canada,,,NaN
3.0,2.0,1260.0,549000.0,8465z rue du notaire-girard ,QC,Central Canada,,,NaN
3.0,2.0,2085.0,2191245.0,"1288 av. des canadiens-de-montréal, #ph4903 ",QC,Central Canada,,,NaN
2.0,2.0,2908.0,3300000.0,2333 rue sherbrooke o. 805,QC,Central Canada,,,NaN
1.0,1.0,477.0,360000.0,1061 rue st-alexandre 310,QC,Central Canada,,,NaN
3.0,2.0,2000.0,475000.0,7923a rue nadeau ,QC,Central Canada,,,NaN
5.0,5.0,3320.0,1080000.0,rue du mont-sanford ,QC,Central Canada,,,NaN
2.0,2.0,1625.0,439000.0,"12050 rue notre-dame o., #1 ",QC,Central Canada,,,NaN
2.0,1.0,525.0,420000.0,2100 boul. st-laurent 509,QC,Central Canada,,,NaN
2.0,2.0,1995.0,2000000.0,"3456 av. du musee, #r201 ",QC,Central Canada,,,NaN
1.0,1.0,1270.0,424997.0,3010 boul. st-joseph ,QC,Central Canada,,,NaN
1.0,1.0,82959.0,395000.0,2355 av. jeanne-d'arc 208,QC,Central Canada,,,NaN
1.0,1.0,68971.0,475000.0,1070 rue de bleury 705,QC,Central Canada,,,NaN
2.0,1.0,108823.0,468888.0,650 boul. marcel-laurin 201,QC,Central Canada,,,NaN
3.0,3.0,3454.0,1377000.0,15023-15027 boul. gouin o. ,QC,Central Canada,,,NaN
2.0,2.0,1469.0,649000.0,"6747 rue clark, #ph301 ",QC,Central Canada,,,NaN
1.0,1.0,460.0,365000.0,1800 boul. rené-lévesque o. ,QC,Central Canada,,,NaN
2.0,2.0,1450.0,1399999.0,"1225 boul. robert-bourassa, # 2501 ",QC,Central Canada,,,NaN
3.0,2.0,208206.0,1680000.0,859 rue de la commune e. 705,QC,Central Canada,,,NaN
2.0,2.0,1630.0,799000.0,"157 rue st-paul o., #39 ",QC,Central Canada,,,NaN
6.0,5.0,3454.0,1377000.0,15023a-15027a boul. gouin o. ,QC,Central Canada,,,NaN
6.0,3.0,3200.0,1175000.0,no address available ,QC,Central Canada,,,NaN
2.0,1.0,920.0,259000.0,"740 boul. montpellier, #1404 ",QC,Central Canada,,,NaN
5.0,3.0,5500.0,2395000.0,9122 boul. marie-victorin ,QC,Central Canada,,,NaN
3.0,1.0,2935.0,5998000.0,8810 boul. marie-victorin ,QC,Central Canada,,,NaN
1.0,1.0,65122.0,590000.0,1450 rue island b205,QC,Central Canada,,,NaN
1.0,1.0,118575.0,1000000.0,1709 rue st-patrick 303,QC,Central Canada,,,NaN
1.0,1.0,930.0,498000.0,"333 rue sherbrooke e., #m2-516 ",QC,Central Canada,,,NaN
1.0,1.0,542.0,349000.0,"1200 st-alexandre, #303 ",QC,Central Canada,,,NaN
4.0,2.0,3060.0,1399000.0,16449 boul. gouin o. ,QC,Central Canada,,,NaN
2.0,1.0,1099.0,719000.0,859 rue de la commune e. 104,QC,Central Canada,,,NaN
4.0,4.0,2000.0,785000.0,rue du denali ,QC,Central Canada,,,NaN
2.0,1.0,9203.0,439000.0,"7 rue édouard-lalonde, apt. 402 ",QC,Central Canada,,,NaN
1.0,1.0,664.0,588000.0,2615 rue augustin-cantin b114,QC,Central Canada,,,NaN
3.0,2.0,1450.0,849000.0,"3001 rue sherbrooke o., #502 ",QC,Central Canada,,,NaN
2.0,2.0,1000.0,835000.0,1310 boul. rene-levesque ouest ,QC,Central Canada,,,NaN
4.0,3.0,3200.0,1399000.0,1992z rue de cognac ,QC,Central Canada,,,NaN
2.0,2.0,88554.0,680000.0,315 rue richmond 720,QC,Central Canada,,,NaN
3.0,2.0,2439.0,2375000.0,"3456 av. du musee, #ph202 ",QC,Central Canada,,,NaN
2.0,1.0,74244.0,580000.0,1010 rue william 604,QC,Central Canada,,,NaN
3.0,1.0,1380.0,349900.0,"5315 rue de leslie, #5 ",QC,Central Canada,,,NaN
3.0,2.0,19540.0,425000.0,1598-1606 ch. du lac-écho ,QC,Central Canada,,,NaN
3.0,2.0,2900.0,1095000.0,"303 boul. clairevue e., #4108 ",QC,Central Canada,,,NaN
1.0,1.0,87586.0,449000.0,859 rue de la commune e. 102,QC,Central Canada,,,NaN
2.0,2.0,1800.0,899000.0,"6111 av. du boise, # 8f ",QC,Central Canada,,,NaN
1.0,1.0,58642.0,399000.0,1811 rue william 205,QC,Central Canada,,,NaN
2.0,1.0,1380.0,399000.0,"5300 rue de leslie, #4 ",QC,Central Canada,,,NaN
4.0,3.0,2625.0,1325000.0,715 boul. de la foret ,QC,Central Canada,,,NaN
2.0,2.0,1080.0,899000.0,"1310 boul. rene-levesque o, #2508 ",QC,Central Canada,,,NaN
4.0,1.0,1345.0,649000.0,900 rue sherbrooke o. 83,QC,Central Canada,,,NaN
2.0,2.0,1025.0,439000.0,"3608 av. de l'hotel-de-ville, # 1 ",QC,Central Canada,,,NaN
6.0,5.0,5591.0,1305000.0,rue du denali * ,QC,Central Canada,,,NaN
1.0,1.0,56167.0,475000.0,1800 boul. rené-lévesque o. 405,QC,Central Canada,,,NaN
1.0,1.0,67465.0,259000.0,5700 boul. cavendish 1606,QC,Central Canada,,,NaN
3.0,3.0,218497.0,289900.0,813 boul. jacques-cartier n. ,QC,Central Canada,,,NaN
6.0,6.0,4482.0,5900000.0,66 crois. forden ,QC,Central Canada,,,NaN
2.0,1.0,80945.0,70000.0,184 rg bourgchemin e. ,QC,Central Canada,,,NaN
3.0,1.0,14231.0,424900.0,2199z ch. st-antoine ,QC,Central Canada,,,NaN
6.0,3.0,362313.0,560000.0,412z rg bois-franc e. ,QC,Central Canada,,,NaN
2.0,2.0,1775.0,1350000.0,1321 rue sherbrooke o. #d30 ,QC,Central Canada,,,NaN
4.0,5.0,3026.0,150000.0,136 ch. des légendes #c1 ,QC,Central Canada,,,NaN
4.0,3.0,2651.0,1275000.0,430 allée des chevaux-blancs ,QC,Central Canada,,,NaN
3.0,1.0,104819.0,225000.0,1040 rg ste-anne ,QC,Central Canada,,,NaN
6.0,1.0,201005.0,400000.0,212 rg st-andré ,QC,Central Canada,,,NaN
2.0,2.0,128004.0,204900.0,146 rg ste-augustine ,QC,Central Canada,,,NaN
2.0,2.0,933.0,139000.0,150 ch. au pied-de-la-montagne #310-b ,QC,Central Canada,,,NaN
1.0,1.0,663.0,539000.0,1300 boul. rené-lévesque o. #1103 ,QC,Central Canada,,,NaN
2.0,2.0,1117.0,369000.0,160 ch. du curé-deslauriers #344-444 ,QC,Central Canada,,,NaN
2.0,1.0,136637.0,475000.0,125 sent. des fougères ,QC,Central Canada,,,NaN
2.0,2.0,1092.0,799900.0,1548z rue des bassins #115 ,QC,Central Canada,,,NaN
2.0,1.0,73485.0,139000.0,348 rg st-jean-baptiste ,QC,Central Canada,,,NaN
2.0,1.0,1046.0,418000.0,3181 boul. de la gare #104 ,QC,Central Canada,,,NaN
4.0,2.0,202997.0,1295000.0,350z rue narbonne ,QC,Central Canada,,,NaN
3.0,2.0,134441.0,253000.0,4060z rue de l'étape ,QC,Central Canada,,,NaN
1.0,1.0,214202.0,285000.0,140 ch. baie-william o. ,QC,Central Canada,,,NaN
2.0,1.0,107531.0,250000.0,1712 rg des ducharme ,QC,Central Canada,,,NaN
3.0,2.0,1321.0,899000.0,701 rue de la commune e. #105 ,QC,Central Canada,,,NaN
4.0,2.0,300399.0,849000.0,478 ch. tour-du-lac-des-îles ,QC,Central Canada,,,NaN
3.0,1.0,279399.0,765000.0,235 mtée lebrun ,QC,Central Canada,,,NaN
3.0,1.0,140996.0,319900.0,1594 rue non disponible-unavailable ,QC,Central Canada,,,NaN
6.0,2.0,229497.0,1149000.0,10470 boul. olympia ,QC,Central Canada,,,NaN
3.0,2.0,388653.0,799999.0,2098z ch. de montréal o. ,QC,Central Canada,,,NaN
2.0,2.0,102505.0,261500.0,120iz rue leblanc ,QC,Central Canada,,,NaN
3.0,1.0,137595.0,485000.0,10000 boul. rideau ,QC,Central Canada,,,NaN
4.0,2.0,231618.0,1490000.0,2275z ch. noiseux ,QC,Central Canada,,,NaN
6.0,3.0,283597.0,569000.0,2415 rue de normandville ,QC,Central Canada,,,NaN
3.0,2.0,221704.0,379000.0,1167z route 139 ,QC,Central Canada,,,NaN
3.0,2.0,116003.0,1100000.0,393 av. de venise o. ,QC,Central Canada,,,NaN
3.0,3.0,1355.0,490000.0,151 ch. du curé-deslauriers #64-66 ,QC,Central Canada,,,NaN
3.0,2.0,1184.0,699000.0,8585 rue du notaire-girard ,QC,Central Canada,,,NaN
4.0,2.0,17233.0,499000.0,1118 av. du beaupré ,QC,Central Canada,,,NaN
3.0,1.0,181996.0,189000.0,470 boul. kane ,QC,Central Canada,,,NaN
4.0,1.0,174795.0,219000.0,1474 route 340 ,QC,Central Canada,,,NaN
4.0,1.0,17965.0,389000.0,1579 rg st-édouard ,QC,Central Canada,,,NaN
3.0,1.0,86811.0,239000.0,1439 route st-paul s. ,QC,Central Canada,,,NaN
3.0,1.0,1464.0,898000.0,1755 rue st-patrick #c201 ,QC,Central Canada,,,NaN
2.0,1.0,105798.0,109000.0,865 rg st-charles ,QC,Central Canada,,,NaN
2.0,1.0,102688.0,172000.0,4854 rg lavigne ,QC,Central Canada,,,NaN
4.0,2.0,218916.0,674999.0,1117 boul. hurtubise ,QC,Central Canada,,,NaN
4.0,1.0,180005.0,219800.0,1646 boul. albiny-paquette ,QC,Central Canada,,,NaN
4.0,2.0,139995.0,384900.0,1523 boul. maloney e. ,QC,Central Canada,,,NaN
3.0,1.0,1178.0,349000.0,779 mtée de l'église ,QC,Central Canada,,,NaN
2.0,2.0,1084.0,795000.0,1175 av. turnbull #914 ,QC,Central Canada,,,NaN
2.0,1.0,126002.0,320000.0,421 boul. magenta e. ,QC,Central Canada,,,NaN
1.0,1.0,1021.0,1275000.0,1420 rue sherbrooke o. #504 ,QC,Central Canada,,,NaN
3.0,2.0,2385.0,2695000.0,3 rue westmount-square #1711 ,QC,Central Canada,,,NaN
3.0,3.0,1849.0,1195000.0,1581 av. du docteur-penfield #ph402 ,QC,Central Canada,,,NaN
1.0,1.0,50267.0,317000.0,3810 rue st-antoine o. 216,QC,Central Canada,,,NaN
1.0,2.0,1516.0,1059000.0,4225 rue st-dominique #ph-11 ,QC,Central Canada,,,NaN
2.0,2.0,1477.0,829000.0,3710 boul. st-elzear o. #204 ,QC,Central Canada,,,NaN
2.0,1.0,1108.0,850000.0,600 boul. rené-lévesque e. #604 ,QC,Central Canada,,,NaN
1.0,1.0,592.0,395000.0,1520 ch. du versant-soleil #2 ,QC,Central Canada,,,NaN
1.0,1.0,616.0,309000.0,3600 av. van horne #411 ,QC,Central Canada,,,NaN
5.0,3.0,2500.0,2350000.0,"4715 boul. the boulevard ,  westmount  ",QC,Central Canada,,,NaN
2.0,2.0,920.0,599000.0,441 av. du président-kennedy 1200,QC,Central Canada,,,NaN
2.0,2.0,1319.0,515000.0,2050 boul. rené-lévesque o. #304 ,QC,Central Canada,,,NaN
2.0,2.0,1100.0,999900.0,199 rue de la rotonde #ph1-03 ,QC,Central Canada,,,NaN
2.0,2.0,1248.0,459000.0,2050 boul. rené-lévesque o. #610 ,QC,Central Canada,,,NaN
1.0,1.0,580.0,349000.0,1455 rue sherbrooke o. #407 ,QC,Central Canada,,,NaN
4.0,1.0,552264.0,345000.0,1 rue st-pierre o. ,QC,Central Canada,,,NaN
1.0,2.0,495.0,118000.0,6385 mtée ryan #219 ,QC,Central Canada,,,NaN
12.0,13.0,9656.0,1400000.0,339 ch. du lac-ste-marie marie,QC,Central Canada,,,NaN
2.0,1.0,810.0,506364.0,1550 rue des bassins #200a ,QC,Central Canada,,,NaN
1.0,2.0,1090.0,789000.0,190 rue murray #ph12 ,QC,Central Canada,,,NaN
5.0,2.0,264469.0,1888000.0,1713 rue st-patrick 401-402,QC,Central Canada,,,NaN
2.0,2.0,1142.0,500000.0,1475 rue gaston-véronneau  #419 ,QC,Central Canada,,,NaN
2.0,2.0,1375.0,782692.0,4700 rue st-ambroise| e105,QC,Central Canada,,,NaN
4.0,3.0,2000.0,1095000.0,1227 rue sherbrooke o. #104 ,QC,Central Canada,,,NaN
2.0,2.0,1407.0,875000.0,1540 av. bernard #29 ,QC,Central Canada,,,NaN
1.0,1.0,61505.0,329000.0,281-291 284e avenue ,QC,Central Canada,,,NaN
2.0,2.0,1280.0,949000.0,791 rue de la commune e. #311 ,QC,Central Canada,,,NaN
1.0,1.0,46823.0,279900.0,1450 rue parthenais 103,QC,Central Canada,,,NaN
1.0,2.0,780.0,260000.0,1210 ch. de la baie-du-milieu #1240-42 ,QC,Central Canada,,,NaN
3.0,1.0,1380.0,499000.0,908 boul. wilfrid-lavigne ,QC,Central Canada,,,NaN
3.0,4.0,3267.0,185500.0,138 ch. des légendes #e2 ,QC,Central Canada,,,NaN
8.0,2.0,3200.0,655000.0,2009 boul. rené-lévesque o. ,QC,Central Canada,,,NaN
2.0,1.0,810.0,522580.0,1550 rue des bassins #500a ,QC,Central Canada,,,NaN
1.0,1.0,691.0,224900.0,195 rue du mont-plaisant #3 ,QC,Central Canada,,,NaN
3.0,2.0,1342.0,1595000.0,175 av. metcalfe #ph605 ,QC,Central Canada,,,NaN
2.0,2.0,923.0,575000.0,441 av. du président-kennedy 1400,QC,Central Canada,,,NaN
1.0,1.0,341.0,324156.0,1471 boul. rené-lévesque o. #1009 ,QC,Central Canada,,,NaN
4.0,2.0,111998.0,229000.0,370 boul. des ruisseaux ,QC,Central Canada,,,NaN
3.0,2.0,114054.0,359000.0,18 rue du lac-de-l'ami ,QC,Central Canada,,,NaN
4.0,5.0,2347.0,2729000.0,1225 boul. robert-bourassa #2803 ,QC,Central Canada,,,NaN
4.0,2.0,2201.0,1100000.0,3940 ch. de la côte-des-neiges #b12 ,QC,Central Canada,,,NaN
3.0,3.0,2741.0,1100000.0,45 rue des remparts #2 ,QC,Central Canada,,,NaN
1.0,1.0,834.0,548000.0,650 rue notre-dame o. 402,QC,Central Canada,,,NaN
3.0,2.0,1655.0,1325000.0,100 rue du séminaire 119,QC,Central Canada,,,NaN
3.0,2.0,152116.0,485000.0,138 rg du ruisseau-des-frênes ,QC,Central Canada,,,NaN
2.0,2.0,1248.0,459000.0,2050 boul. rené-lévesque o. #601 ,QC,Central Canada,,,NaN
4.0,3.0,3490.0,2499000.0,8590 boul. lasalle ,QC,Central Canada,,,NaN
3.0,3.0,1945.0,3298000.0,2301 rue st-patrick #b609 ,QC,Central Canada,,,NaN
2.0,2.0,1202.0,799000.0,1510 ch. du versant-soleil #4 ,QC,Central Canada,,,NaN
4.0,3.0,2266.0,2195000.0,90 rue prince #ph904 ,QC,Central Canada,,,NaN
3.0,4.0,5567.0,2500000.0,2380 av. pierre-dupuy #ph-2 ,QC,Central Canada,,,NaN
1.0,1.0,625.0,479000.0,495 av. viger o. #2204 ,QC,Central Canada,,,NaN
2.0,2.0,1274.0,439000.0,2050 boul. rené-lévesque o. #510 ,QC,Central Canada,,,NaN
1.0,1.0,1075.0,945000.0,1455 rue sherbrooke o. #2205 ,QC,Central Canada,,,NaN
1.0,2.0,499.0,115000.0,6385 mtée ryan #107 ,QC,Central Canada,,,NaN
3.0,4.0,4574.0,6950000.0,1485 rue sherbrooke o. #8a ,QC,Central Canada,,,NaN
4.0,4.0,3058.0,3398000.0,242 rue young #ph1901 ,QC,Central Canada,,,NaN
3.0,2.0,2077.0,849000.0,3940 ch. de la côte-des-neiges #a11 ,QC,Central Canada,,,NaN
3.0,3.0,3121.0,699000.0,2110 ch. du lac-quenouille #25 ,QC,Central Canada,,,NaN
4.0,2.0,1850.0,425000.0,195 rue du mont-plaisant #2 ,QC,Central Canada,,,NaN
3.0,2.0,1605.0,1625000.0,3 rue westmount-square #416 ,QC,Central Canada,,,NaN
2.0,2.0,1426.0,1325000.0,1455 rue sherbrooke o. #1907 ,QC,Central Canada,,,NaN
3.0,3.0,1376.0,898000.0,1730 rue st-patrick #808 ,QC,Central Canada,,,NaN
3.0,1.0,1210.0,498000.0,2505 av. van horne #19 ,QC,Central Canada,,,NaN
2.0,1.0,810.0,527229.0,1550 rue des bassins #600a ,QC,Central Canada,,,NaN
3.0,2.0,1943.0,1249000.0,1250 av. des pins o. #960 ,QC,Central Canada,,,NaN
4.0,4.0,2649.0,1949000.0,121 rue cuttle #p71-p72 ,QC,Central Canada,,,NaN
2.0,3.0,2376.0,2675000.0,4175 rue ste-catherine o. #803 ,QC,Central Canada,,,NaN
