Beds,Bath,Sqft,Lot_Size,Type,Price,Address,Province,Region
4.0,2.0,2021.0,0.53,Residential,324000,79 Church Hill Ave ,PE,Atlantic region
3.0,1.0,823.0,,Residential,149900,9280 Commercial Road ,PE,Atlantic region
3.0,2.0,1248.0,5.35,Residential,389000,3389 Route 17 ,PE,Atlantic region
4.0,3.0,1534.0,>0.2,Residential,439000,7 Westview Drive ,PE,Atlantic region
2.0,1.0,824.0,ng>9,Residential,215000,2714 Primrose Rd ,PE,Atlantic region
8.0,5.0,5252.0,>0.8,Residential,990000,17 Auld Lane ,PE,Atlantic region
5.0,8.0,12997.0,ng>9,Residential,4750000,1367 Mill River East Road ,PE,Atlantic region
7.0,4.0,4000.0,12.4,Residential,779000,11561 Shore Rd ,PE,Atlantic region
3.0,2.0,1820.0,0.38,Residential,319000,37 Melody Lane ,PE,Atlantic region
6.0,3.0,2300.0,0.75,Residential,629000,31 Riverside Drive ,PE,Atlantic region
3.0,1.0,2219.0,3.35,Residential,379500,12983 St Peters Road ,PE,Atlantic region
4.0,3.0,2088.0,>0.5,Residential,440000,546 York Point Rd ,PE,Atlantic region
2.0,2.0,1053.0,ng>2,Residential,399000,2130 Church Road ,PE,Atlantic region
4.0,3.0,2333.0,>0.4,Residential,619900,9 Ferndale Drive ,PE,Atlantic region
3.0,2.0,1309.0,,Residential,399000,107 Mercedes Dr ,PE,Atlantic region
4.0,2.0,2562.0,ng>1,Single,269900,399 Main Street ,PE,Atlantic region
3.0,1.0,900.0,,Single,198000,876 Line Road ,PE,Atlantic region
6.0,4.0,4300.0,0.23,Single,649000,2 England Circle ,PE,Atlantic region
2.0,1.0,676.0,,Single,58000,3424 PETERS Road ,PE,Atlantic region
2.0,2.0,712.0,.159,Single,199000,219 Fitzroy Street ,PE,Atlantic region
1.0,1.0,960.0,0.94,Single,79900,36146 Route 2 ,PE,Atlantic region
4.0,2.0,2301.0,>0.3,Single,399900,17 Thorndale Drive ,PE,Atlantic region
4.0,3.0,3080.0,,Single,699000,369 BURNT POINT Road ,PE,Atlantic region
4.0,2.0,1688.0,.303,Single,309900,5 Woodleigh Drive ,PE,Atlantic region
5.0,2.0,1012.0,0.72,Single,436900,4 Birch Crescent ,PE,Atlantic region
3.0,1.0,1178.0,,Single,269000,2826 Monaghan Road ,PE,Atlantic region
