Beds,Bath,Sqft,Lot_Size,Type,Price,Address,Province,Region
3.0,2.0,1788.0,,Residential,299900 CAD,233 Albert Street ,ON,Central
2.0,1.0,,,Single,299900 CAD,25853 Highway 540|District of Manitoulin ,ON,Central
2.0,1.0,,,Single,189900 CAD,214 Annette Street ,ON,Central
4.0,3.0,,,Single,468750 CAD,143 Hudson CRES ,ON,Central
2.0,1.0,,,Single,259000 CAD,6 Dell Street ,ON,Central
1.0,,,,Single,325000 CAD,Island A Black Sturgeon ,ON,Central
6.0,2.0,,,Single,479000 CAD,154 CARLTON Street ,ON,Central
3.0,1.0,,,Single,224900 CAD,925 BAYVIEW DRIVE ,ON,Central
2.0,1.0,,,Single,499999 CAD,33 Talbot STREET ,ON,Central
3.0,2.0,,,Single,415000 CAD,74 JV Bonhomme BLVD ,ON,Central
4.0,2.0,,>1.3,Single,389900 CAD,139 Rydall Mill RD ,ON,Central
4.0,1.0,,,Single,449999 CAD,530 CLAUDE Street ,ON,Central
5.0,2.0,,,Single,369900 CAD,1254 Hastings ,ON,Central
5.0,2.0,,,Single,389000 CAD,57 JOHN STREET ,ON,Central
2.0,2.0,,,Single,309900 CAD,251 FIR LANE ,ON,Central
4.0,4.0,,,Single,429900 CAD,1494 ST. PATRICK'S ,ON,Central
3.0,2.0,1501.0,,Residential,349000 CAD,632 3RD Avenue E ,ON,Central
1.0,1.0,,,Single,169900 CAD,268 Wellington ST ,ON,Central
3.0,2.0,1190.0,,Single,399900 CAD,2939 REGIS ,ON,Central
3.0,1.0,,,Single,325000 CAD,79 CRANE LAKE Road ,ON,Central
2.0,1.0,,,Single,139900 CAD,239 SIXTH ST ,ON,Central
5.0,2.0,,,Single,299900 CAD,2798 Falconbridge Highway ,ON,Central
3.0,1.0,,,Single,99900 CAD,7100 COUNTY RD 18 ,ON,Central
4.0,2.0,,,Single,499000 CAD,2514 GRAVELLE CRESCENT ,ON,Central
3.0,2.0,,,Single,169900 CAD,1687 BEACHBURG ROAD ,ON,Central
3.0,2.0,,,Single,489000 CAD,30 Prevost Road ,ON,Central
3.0,1.0,,,Single,389500 CAD,4728 HWY 71 ,ON,Central
2.0,1.0,,>1.6,Single,325000 CAD,21 Highway 546 ,ON,Central
3.0,2.0,,,Single,299900 CAD,218 MAIN STREET E ,ON,Central
3.0,2.0,,,Single,289000 CAD,123 Upton RD ,ON,Central
6.0,3.0,,,Single,419000 CAD,135 PLEASANT Drive ,ON,Central
3.0,2.0,,,Single,429900 CAD,756 Shafer AVE ,ON,Central
4.0,2.0,,,Single,499000 CAD,306 STANLEY CRESCENT ,ON,Central
3.0,1.0,,0.25,Single,339900 CAD,320 BRUCE ROAD 15,ON,Central
3.0,2.0,,,Single,399900 CAD,213 Picnic Lake Beach RD ,ON,Central
2.0,1.0,,,Single,279900 CAD,2653 CHANDLER ,ON,Central
4.0,2.0,,g>16,Single,499900 CAD,10884 ROAD 38,ON,Central
3.0,2.0,,0.77,Single,399000 CAD,1027 WEST Road ,ON,Central
3.0,2.0,,,Single,219900 CAD,60 Aspen ST ,ON,Central
3.0,1.0,,4.27,Single,439900 CAD,282 Porchuck RD ,ON,Central
2.0,1.0,750.0,,Residential,369900 CAD,1121 Cannon Street E ,ON,Central
4.0,2.0,,,Single,199000 CAD,49 Tower ST ,ON,Central
3.0,1.0,,,Single,59900 CAD,22 Trailer Park RD ,ON,Central
4.0,3.0,,,Single,399900 CAD,1257 Paquette ,ON,Central
,,,,Residential,360000 CAD,10 Robins Ave ,ON,Central
2.0,2.0,,,Single,149900 CAD,118 Youngfox RD ,ON,Central
3.0,2.0,,0.98,Single,499900 CAD,438 BOUNDARY ROAD E ,ON,Central
3.0,2.0,,.398,Single,279900 CAD,50 O'CONNOR Drive ,ON,Central
3.0,1.0,,,Single,99900 CAD,22 Heron DR ,ON,Central
3.0,1.0,,0.13,Single,299900 CAD,75 ISABELLA Street ,ON,Central
4.0,2.0,,>0.5,Single,475000 CAD,115 MILL STREET ,ON,Central
2.0,1.0,,.354,Single,265000 CAD,195 OTTAWA Avenue W ,ON,Central
2.0,1.0,,,Single,359000 CAD,101 TULLIS LANE ,ON,Central
3.0,2.0,,,Single,399777 CAD,43 PORTSMOUTH Avenue ,ON,Central
2.0,1.0,,.098,Single,499000 CAD,22 COLDWATER Road ,ON,Central
4.0,2.0,,2.75,Single,499000 CAD,220 CHRISTIE LAKE NORTH SHORE ROAD ROAD ,ON,Central
2.0,1.0,,0.17,Single,279000 CAD,230 HELEN STREET ,ON,Central
4.0,2.0,,,Single,227000 CAD,601 Pine ST ,ON,Central
2.0,1.0,,.662,Single,249900 CAD,"170 LAKE TEMAGAMI, ISLAND 27",ON,Central
5.0,4.0,,,Single,249900 CAD,3269 YORKS CORNERS ROAD ,ON,Central
2.0,1.0,,,Single,89900 CAD,165 Algonquin BLVD W ,ON,Central
2.0,3.0,,,Single,389900 CAD,592 LAKERIDGE DRIVE ,ON,Central
2.0,1.0,750.0,,Single,47400 CAD,23Willow 174366 County Road 25 North Road ,ON,Central
1.0,1.0,,,Single,119900 CAD,99 FOURTH CONCESSION Road Unit 196,ON,Central
3.0,2.0,,,Single,234900 CAD,117 Marks ST S ,ON,Central
1.0,1.0,,,Single,299900 CAD,1462 ERIE ,ON,Central
3.0,1.0,,1.03,Single,399000 CAD,9 OLD CHRISTIE BAY LANE ,ON,Central
1.0,1.0,,.377,Single,349900 CAD,1062 PERCH Lane ,ON,Central
5.0,2.0,,,Single,179500 CAD,1031 Scott Street ,ON,Central
2.0,2.0,,,Single,349900 CAD,1109 MONTREAL Street ,ON,Central
3.0,1.0,,,Single,449000 CAD,735 BRUCE ROAD 13,ON,Central
,,,>7.3,Single,165000 CAD,58 Cave DR ,ON,Central
4.0,2.0,,,Single,389900 CAD,273 DUNDAS Street ,ON,Central
3.0,2.0,,,Single,140000 CAD,165 Third ST ,ON,Central
4.0,2.0,,,Single,314900 CAD,733 ELIAS Street ,ON,Central
3.0,1.0,,,Single,399000 CAD,18394 ERIE SHORE DRIVE ,ON,Central
3.0,1.0,,,Single,139900 CAD,5 BONITA ,ON,Central
4.0,3.0,,,Single,475000 CAD,85 LAREN Street ,ON,Central
3.0,3.0,,,Single,279900 CAD,8 Fern AVE ,ON,Central
4.0,2.0,,,Single,499900 CAD,423 ONTARIO Street ,ON,Central
3.0,2.0,,,Single,294900 CAD,152 LAURIER AVENUE ,ON,Central
3.0,1.0,,>1.1,Single,449900 CAD,3288 LITTLE BEAUSOLIEL Island ,ON,Central
4.0,2.0,2300.0,,Single,469900 CAD,28 REGAL DRIVE ,ON,Central
3.0,2.0,,,Single,499900 CAD,360 GRAND AVENUE ,ON,Central
6.0,2.0,,,Single,489900 CAD,447 ROSEDALE AVENUE ,ON,Central
3.0,2.0,,,Single,479000 CAD,225 JAMES Street E ,ON,Central
2.0,1.0,,,Single,139900 CAD,236 Laidlaw ST ,ON,Central
5.0,3.0,,,Single,499900 CAD,1089 HICKORY ROAD ,ON,Central
2.0,1.0,,,Single,244900 CAD,69 Marlborough STREET East ,ON,Central
3.0,2.0,,,Single,359000 CAD,128 GODERICH Street ,ON,Central
1.0,1.0,,,Residential,399900 CAD,34 70th St N ,ON,Central
3.0,2.0,,,Single,450000 CAD,3233 DERRY  RD E 11,ON,Central
2.0,1.0,,,Single,169900 CAD,20 LINDA CRESCENT ,ON,Central
4.0,2.0,,,Single,499900 CAD,3721 PRUDHOMME ROAD ,ON,Central
3.0,2.0,,.249,Single,249000 CAD,331 FIFTH Street ,ON,Central
2.0,1.0,,,Single,199000 CAD,20995 CONCESSION 7 ROAD ,ON,Central
2.0,2.0,,,Single,499900 CAD,48 ADAM STREET ,ON,Central
2.0,1.0,,,Single,98900 CAD,3258 LAKE DORE ROAD ,ON,Central
4.0,2.0,,,Single,209900 CAD,1 Hardy ,ON,Central
4.0,2.0,,,Residential,499000 CAD,95 Moonlight Ave ,ON,Central
3.0,2.0,,,Single,429900 CAD,255 East Balfour ST ,ON,Central
3.0,1.0,,,Single,110000 CAD,22 Ohsweken Road ,ON,Central
3.0,1.0,780.0,,Single,150000 CAD,41 Maple 79681 BLUEWATER Highway ,ON,Central
3.0,1.0,,.117,Single,339000 CAD,29 1/2 WASHBURN Street ,ON,Central
3.0,2.0,,,Single,249900 CAD,1540 Wellington ST E ,ON,Central
2.0,2.0,,,Single,475000 CAD,4964 DUNNING ROAD ,ON,Central
1.0,1.0,,,Single,429000 CAD,164 QUEEN ST W ,ON,Central
6.0,2.0,,,Single,489900 CAD,118 WELLINGTON Avenue ,ON,Central
3.0,1.0,,,Single,499900 CAD,36 ST OLA RD ,ON,Central
3.0,2.0,,,Single,474900 CAD,11 JONES Street ,ON,Central
2.0,1.0,804.0,,Single,87000 CAD,58 Pine 79681 Bluewater Highway ,ON,Central
3.0,2.0,,,Single,299900 CAD,373 DOLLARD STREET ,ON,Central
2.0,1.0,,0.22,Single,299900 CAD,534 KING Street W ,ON,Central
3.0,2.0,,,Single,499900 CAD,4443 GEORGE Street ,ON,Central
4.0,2.0,,,Single,449000 CAD,534 MASSIE CRESCENT ,ON,Central
4.0,1.0,,,Single,299000 CAD,88 WIGLE STREET ,ON,Central
6.0,3.0,,,Single,299900 CAD,125 Simpson ST ,ON,Central
4.0,2.0,,,Single,399900 CAD,225 FORLER Street ,ON,Central
2.0,2.0,,,Single,415000 CAD,139 HARTHILL WAY UNIT E,ON,Central
2.0,1.0,,,Single,124900 CAD,1 CHIPPEWA Trail ,ON,Central
2.0,2.0,,,Single,325000 CAD,198 CAMERON AVENUE ,ON,Central
1.0,1.0,,,single,245000 CAD,225 ALVIN Road 202 ,ON,Central
3.0,2.0,,.141,Single,499000 CAD,40 ELM Street ,ON,Central
2.0,1.0,,,Single,199900 CAD,459 Queen STREET ,ON,Central
2.0,1.0,,,Residential,99000 CAD,92 Sixth St ,ON,Central
3.0,1.0,,,Single,279900 CAD,153 Foothill RD ,ON,Central
2.0,2.0,,,Single,159900 CAD,7489 SIDEROAD 5 E Unit99 TAMARAK,ON,Central
2.0,1.0,,,Single,179900 CAD,33 PITT Street Unit 41,ON,Central
,,,,Single,350000 CAD,B415 PART Island ,ON,Central
4.0,2.0,,,Single,299900 CAD,1434 PRINCE ,ON,Central
3.0,2.0,,,Single,475000 CAD,124 MARY STREET ,ON,Central
3.0,2.0,,,Single,165000 CAD,941 Suzanne ST ,ON,Central
2.0,2.0,,,single,129000 CAD,533 MOFFAT Street ,ON,Central
6.0,3.0,,,Single,269900 CAD,157 Columbus AVE ,ON,Central
3.0,1.0,,,Single,98000 CAD,40 Brompton RD ,ON,Central
2.0,2.0,,,Single,399900 CAD,71 SENATOR ,ON,Central
4.0,2.0,,,Single,289900 CAD,1262 BANCROFT Drive ,ON,Central
2.0,1.0,,,Single,269000 CAD,20 CONWAY STREET ,ON,Central
3.0,2.0,,,Single,299999 CAD,20 CEDAR BAY RD ,ON,Central
2.0,1.0,,,Single,149900 CAD,7100 COUNTY RD 18 ,ON,Central
3.0,2.0,,,Single,449000 CAD,534 Highway 7252,ON,Central
2.0,1.0,,>1.8,Single,429000 CAD,621 E BEL TWP CON 8 Township ,ON,Central
4.0,3.0,,,Single,490000 CAD,1940 SUNLAND DRIVE ,ON,Central
4.0,1.0,,,Single,348750 CAD,9 RICHMOND ST ,ON,Central
4.0,2.0,,,Single,425000 CAD,203 Cranston Road ,ON,Central
2.0,1.0,,>163,Single,368000 CAD,584269 MOWAT LANDING RD|Haileybury ,ON,Central
2.0,1.0,,,Single,199900 CAD,3460 HARBURN RD ,ON,Central
3.0,2.0,,,Single,86900 CAD,1016 TWIN PINE LANE ,ON,Central
3.0,1.0,,,Single,149900 CAD,12 RANKIN ST ,ON,Central
4.0,2.0,,,Single,429900 CAD,26 FRONTENAC CRESCENT ,ON,Central
5.0,2.0,,,Single,279000 CAD,1180 Langlois AVENUE ,ON,Central
4.0,5.0,,,Single,349900 CAD,1528 CHURCH STREET ,ON,Central
3.0,1.0,,,Single,119900 CAD,1 Shingwaulk DR ,ON,Central
3.0,2.0,,,Single,414900 CAD,1 HURON STREET ,ON,Central
3.0,1.0,,,Single,399900 CAD,6 6TH Avenue S ,ON,Central
4.0,1.0,,,Single,107500 CAD,53 Otter AVE ,ON,Central
4.0,3.0,,0.17,Single,340000 CAD,35 Mackenzie AVE ,ON,Central
5.0,2.0,,,Single,349900 CAD,557 MCEWAN ,ON,Central
7.0,5.0,,,Single,499900 CAD,120 Talbot STREET West ,ON,Central
1.0,1.0,,,Single,185000 CAD,12 Johnston Road ,ON,Central
2.0,2.0,,5.34,Single,335000 CAD,16 Au Lac Retreats Crescent ,ON,Central
,,,,Single,249000 CAD,896 JULIUS LAKE RD ,ON,Central
2.0,1.0,,4.15,Single,114900 CAD,201A 611 HWY N ,ON,Central
2.0,1.0,,,Single,89000 CAD,220 BALMORAL AVE ,ON,Central
5.0,3.0,,,Single,499997 CAD,18230 PATRICK STREET ,ON,Central
3.0,2.0,,,Single,259000 CAD,641 Second ST W ,ON,Central
3.0,1.0,,,Single,199900 CAD,34 Setterington ,ON,Central
2.0,1.0,,,Single,198900 CAD,495856 10TH Line Unit 94,ON,Central
3.0,1.0,,,Single,159900 CAD,1235 VILLIERS LINE ,ON,Central
3.0,3.0,,>0.1,Single,349900 CAD,40 Michigan AVE ,ON,Central
4.0,3.0,1799.0,,Single,399900 CAD,2440 CHILVER ,ON,Central
3.0,2.0,,,Single,400000 CAD,5541 OSGOODE MAIN STREET ,ON,Central
3.0,2.0,,,Single,162900 CAD,222 Jessica Street ,ON,Central
,,,,Single,75000 CAD,1190 HALEY ROAD ,ON,Central
2.0,2.0,,,Single,309900 CAD,77 GRACE STREET ,ON,Central
3.0,2.0,,,Single,389900 CAD,4201 OLD WEST ,ON,Central
4.0,2.0,,,Single,499900 CAD,423 ONTARIO ST ,ON,Central
2.0,2.0,,,Single,429000 CAD,57 SERES Drive ,ON,Central
3.0,1.0,,,Single,159900 CAD,11 BONITA AVENUE ,ON,Central
3.0,2.0,,,Single,389900 CAD,145 Kohler ST ,ON,Central
3.0,1.0,,1.01,Single,279900 CAD,29426 HWY 60 HIGHWAY ,ON,Central
3.0,1.0,,,Single,489000 CAD,6667 FOURTH LINE ROAD ,ON,Central
3.0,2.0,,,Single,499900 CAD,136 FALSTAFF Street ,ON,Central
3.0,1.0,,ng>2,Single,449500 CAD,816 12TH CONCESSION SOUTH ROAD ,ON,Central
3.0,2.0,,.376,Single,419900 CAD,678 MCDOWELL Road ,ON,Central
3.0,1.0,,,Single,204900 CAD,18246 Erie Shore DRIVE ,ON,Central
2.0,1.0,,g>98,Single,429000 CAD,23204 HIGHWAY 62 SOUTH ,ON,Central
3.0,2.0,,0.28,Single,174900 CAD,469 MOFFAT STREET ,ON,Central
3.0,1.0,,.241,Single,475000 CAD,40 MORRISON Street ,ON,Central
4.0,2.0,,,Single,249900 CAD,661 First ST E ,ON,Central
,,,0.23,Single,159900 CAD,2 JESSIE Street ,ON,Central
3.0,2.0,,,Single,219000 CAD,38 Laurier AVE ,ON,Central
2.0,1.0,,,Single,109900 CAD,210 Sixth AVE ,ON,Central
3.0,2.0,,,Single,449900 CAD,40 BRIAN ROMAIN DR ,ON,Central
5.0,3.0,,>1.5,Single,475000 CAD,4865 HIGHWAY 138 HIGHWAY ,ON,Central
2.0,1.0,,,Single,259000 CAD,12361 WINCHESTER SPRINGS ROAD ,ON,Central
2.0,1.0,,,Single,149000 CAD,37 WILDER DRIVE South ,ON,Central
2.0,1.0,,,Single,499900 CAD,117 MARGARET Street ,ON,Central
3.0,2.0,,,Single,359900 CAD,4824 MOHRS ROAD ,ON,Central
4.0,2.0,,,Single,259900 CAD,143 Wende AVE ,ON,Central
6.0,3.0,,,Single,369900 CAD,100 Windemere Avenue South ,ON,Central
5.0,2.0,,,Single,399900 CAD,43 SOG-JE-WA-SA Drive ,ON,Central
2.0,1.0,,,Single,249900 CAD,7771 LAWRENCE STREET ,ON,Central
3.0,2.0,,,Single,499900 CAD,1010 ESDRAS ,ON,Central
3.0,1.0,,,Single,249999 CAD,983 BRUCE AVENUE ,ON,Central
3.0,1.0,,,Single,139900 CAD,40 Grace ST ,ON,Central
4.0,3.0,,,Single,449900 CAD,800 EASY STREET ,ON,Central
4.0,1.0,,,Residential,299900 CAD,52 PEEL STREET ,ON,Central
3.0,1.0,,,Single,149900 CAD,404 WALTON STREET ,ON,Central
4.0,,,,Single,479900 CAD,135 Perch Lake Road ,ON,Central
3.0,1.0,,,Single,429000 CAD,931 SHANICK Road ,ON,Central
2.0,1.0,,,Single,349000 CAD,251 EAST ST S ,ON,Central
,,,,Residential,249900 CAD,4224 Ardoch Rd Lot 2,ON,Central
1.0,2.0,,,Single,315000 CAD,522 Highway 3924,ON,Central
3.0,2.0,,,Single,459000 CAD,1805 LOCKWOOD Lane ,ON,Central
7.0,5.0,,,Single,498500 CAD,19 Summit AVE ,ON,Central
3.0,1.0,,,Single,179000 CAD,1 Syenite Street ,ON,Central
2.0,1.0,,,Single,379900 CAD,357 Patrick ST  A,ON,Central
3.0,2.0,,,Single,210000 CAD,218 GUY STREET ,ON,Central
3.0,1.0,,,Single,439000 CAD,11111 COOPER ROAD ,ON,Central
4.0,3.0,,,Single,399999 CAD,649 WELLINGTON ,ON,Central
4.0,3.0,1131.0,,Residential,299000 CAD,274 CONCESSION 11 Road 15,ON,Central
3.0,3.0,,,Single,399900 CAD,44 PEEL Street ,ON,Central
4.0,2.0,,,Single,325000 CAD,31689 HIGHWAY 17 HIGHWAY ,ON,Central
4.0,2.0,,,single,465000 CAD,479 CALEB Street ,ON,Central
5.0,2.0,,,Single,479900 CAD,2824 JOS ST. LOUIS ,ON,Central
3.0,1.0,,,Single,469900 CAD,11348 NEFF ST ,ON,Central
4.0,2.0,,,Single,489000 CAD,2908 HIGHWAY 6 ,ON,Central
2.0,1.0,,,Single,89900 CAD,1501 LINE 8 Road Unit 263,ON,Central
3.0,1.0,,,Single,99900 CAD,1501 LINE 8 Road Unit 249,ON,Central
3.0,,,,Single,65500 CAD,24 WILSON STREET ,ON,Central
3.0,1.0,,2.09,Single,465000 CAD,419 SOUTH SHORE Road ,ON,Central
3.0,2.0,,,Single,264900 CAD,57 Pearson Drive ,ON,Central
3.0,2.0,,0.31,Single,399900 CAD,73 CHEMAUSHGON Road ,ON,Central
3.0,2.0,,,Single,384999 CAD,202 LIGHT Street ,ON,Central
2.0,,,,Single,314900 CAD,25 RATHGAR ST Street ,ON,Central
5.0,2.0,,,Single,480000 CAD,224 ST. AUGUSTINE Drive ,ON,Central
1.0,1.0,,,Single,115000 CAD,2152 COUNTY RD 36 RD ,ON,Central
4.0,1.0,,>2.5,Single,428888 CAD,18 CULROSS-GREENOCK W ,ON,Central
3.0,2.0,,.778,Single,309000 CAD,320 GOVERNMENT Road ,ON,Central
2.0,1.0,,,Single,269000 CAD,32 SHAMROCK Crescent ,ON,Central
,2.0,,,single,374000 CAD,104 MAIKA Road ,ON,Central
4.0,3.0,,,Single,375000 CAD,30 Migneault AVE ,ON,Central
1.0,2.0,,,Single,474927 CAD,1087 YORKS CORNERS ROAD ,ON,Central
3.0,2.0,,4.34,Single,459900 CAD,1223 LOCKSLEY ROAD ,ON,Central
2.0,1.0,,,Residential,319900 CAD,6100 Drummond Rd ,ON,Central
3.0,2.0,,,Single,420000 CAD,2033 BLESSED SACRAMENT DRIVE ,ON,Central
2.0,2.0,,,Single,119900 CAD,340 Cambridge AVE ,ON,Central
3.0,2.0,,,Single,479900 CAD,41 PORT ROBINSON Road ,ON,Central
4.0,2.0,1052.0,,Single,499900 CAD,4140 St. Clair ,ON,Central
3.0,1.0,,,Single,193000 CAD,90A Lower Island Lake RD ,ON,Central
3.0,2.0,,,Single,169900 CAD,908 Wellington ST ,ON,Central
4.0,2.0,,,Single,439900 CAD,23 HILLENDALE Avenue ,ON,Central
3.0,2.0,,,Single,409900 CAD,717 SELKIRK Road ,ON,Central
,,,>9.6,Single,399900 CAD,Pine Shores RD ,ON,Central
4.0,3.0,,,Single,399900 CAD,1941 NORTHWAY ,ON,Central
3.0,1.0,,,Single,400000 CAD,2029 MAIN Street ,ON,Central
6.0,3.0,,,Single,260000 CAD,6-14 PINETREE LANE ,ON,Central
3.0,1.0,,,Single,120000 CAD,486 COUNTY ROAD 18 - 13 FOREST GROVE Lane ,ON,Central
,,,,Single,500000 CAD,420 LANDRY RD ,ON,Central
2.0,1.0,,,Single,499900 CAD,4233 CONCESSION 16 RD ROAD ,ON,Central
3.0,2.0,,,Single,249900 CAD,61 Sybil AVE ,ON,Central
1.0,1.0,,0.99,Single,459900 CAD,837899 Creighton DR ,ON,Central
2.0,1.0,,,Single,199900 CAD,22 Notre Dame Street ,ON,Central
1.0,1.0,,,Single,189900 CAD,1208 Forest Street ,ON,Central
2.0,2.0,,,Residential,279900 CAD,79 Butternut Lane 96,ON,Central
7.0,3.0,1298.0,,Single,399999 CAD,201 BRIDGE AVENUE ,ON,Central
2.0,1.0,,,Single,80500 CAD,50 BEECH ST Street ,ON,Central
6.0,2.0,,ng>3,Single,499900 CAD,0 Ground Hog River RD W|4km passed Groundhog bridge first road on right ,ON,Central
2.0,1.0,,,Single,89900 CAD,272 Ambrose ST ,ON,Central
2.0,2.0,,,Single,305000 CAD,15 CHEROKEE Lane ,ON,Central
2.0,1.0,,,Single,357900 CAD,4 WOODSTOCK Avenue ,ON,Central
4.0,2.0,,,Single,249900 CAD,253 SIDNEY AVENUE E ,ON,Central
5.0,1.0,,,Single,165000 CAD,309 Balsam ST N ,ON,Central
3.0,2.0,,,Single,479900 CAD,3300 St Patrick's DRIVE ,ON,Central
3.0,1.0,,.417,Single,199900 CAD,510 NIPISSING Street ,ON,Central
3.0,1.0,,,Single,499900 CAD,4892 KENTUCKY Court ,ON,Central
3.0,2.0,,,Single,399900 CAD,29 PEARL STREET ,ON,Central
3.0,1.0,,,Single,289900 CAD,15 CEDAR ST ,ON,Central
2.0,1.0,,,Single,269000 CAD,3206 Elm Street ,ON,Central
1.0,1.0,,,Single,249500 CAD,2 HILLCREST Avenue ,ON,Central
4.0,1.0,,.336,Single,459000 CAD,18 NORWICH TOWNLINE Road ,ON,Central
2.0,1.0,,>123,Single,399900 CAD,1290 CONCESSION 2 ROAD ,ON,Central
3.0,2.0,,,Single,349500 CAD,464 Muriel Lake Road ,ON,Central
1.0,1.0,,,Single,145000 CAD,1911 HWY 101 HWY E ,ON,Central
3.0,1.0,,,Single,199900 CAD,1090 FRENCH BAY Road ,ON,Central
,,,,Single,15500 CAD,7728 COYNE Road ,ON,Central
3.0,2.0,,>0.5,Single,359000 CAD,55 PARK Street ,ON,Central
1.0,1.0,,0.04,Single,399900 CAD,116 R ISLAND ,ON,Central
4.0,2.0,,,Single,143900 CAD,4 Adjala AVE ,ON,Central
3.0,3.0,,,Single,349900 CAD,23 RODEO Drive ,ON,Central
5.0,2.0,1050.0,,Residential,499900 CAD,73 Edgar Drive ,ON,Central
4.0,2.0,,,Single,295000 CAD,267 SIDNEY AVENUE ,ON,Central
2.0,1.0,,,Single,389900 CAD,18 SHORE Road S ,ON,Central
4.0,1.0,,,Single,450000 CAD,105 5TH AVE S ,ON,Central
3.0,1.0,,,Single,299000 CAD,14 ONTARIO ,ON,Central
5.0,2.0,,,Single,299000 CAD,232-234 Nolin Street ,ON,Central
3.0,1.0,,,Single,379900 CAD,200 LAKE DALRYMPLE Road ,ON,Central
4.0,2.0,,,Single,499900 CAD,12675 CLARICE AVENUE ,ON,Central
3.0,1.0,,,Single,369000 CAD,184 WOODLANDS AVE ,ON,Central
2.0,1.0,,,Single,179900 CAD,1802 COUNTY RD. 121 RD N ,ON,Central
3.0,1.0,,,Single,209900 CAD,118 THIRD Street ,ON,Central
4.0,1.0,,,Single,120000 CAD,19 LYNX AVE ,ON,Central
4.0,2.0,,,Single,150000 CAD,470 Pine ST N ,ON,Central
2.0,1.0,,,Single,250000 CAD,3246 LOVELL Street ,ON,Central
5.0,2.0,1647.0,,Residential,425900 CAD,49 Almond Street ,ON,Central
4.0,2.0,1248.0,,Single,289000 CAD,950 Lawrence ,ON,Central
3.0,1.0,,,Single,369000 CAD,176 SPRY SHORE Road ,ON,Central
1.0,2.0,,,Single,449000 CAD,218 WELLINGTON STREET W ,ON,Central
3.0,1.0,,>3.2,Single,229000 CAD,3332 MATAWATCHAN Road ,ON,Central
2.0,1.0,,,Single,257400 CAD,8 PAYNE STREET ,ON,Central
3.0,1.0,1090.0,,Residential,399900 CAD,30 KEITH Street ,ON,Central
2.0,2.0,,,Single,279900 CAD,45 SUNRISE CIRC ,ON,Central
2.0,2.0,,,Single,349000 CAD,31 PEMBROKE Street ,ON,Central
1.0,1.0,,.106,Single,349500 CAD,47 STORM BAY Road ,ON,Central
3.0,1.0,,,Single,439000 CAD,1865 Fairlea CRESCENT ,ON,Central
1.0,,,,Single,375000 CAD,455 JACKSON DRIVE ,ON,Central
4.0,1.0,,,Single,199000 CAD,3264 MATAWATCHAN ROAD ,ON,Central
3.0,1.0,,,Single,399900 CAD,31 CONCESSION Street ,ON,Central
1.0,1.0,,1.01,Single,379000 CAD,38 Sabaskong Bay Island 36,ON,Central
3.0,1.0,,,Single,335000 CAD,16 SWALLOW Lane ,ON,Central
3.0,2.0,,,Single,429900 CAD,Korah RD ,ON,Central
4.0,2.0,,,Single,474900 CAD,2425 OLD FORT Road ,ON,Central
2.0,2.0,,,Single,299900 CAD,026585 HIGHWAY 89 3,ON,Central
3.0,1.0,1500.0,,Residential,499000 CAD,4721 Rainham Road ,ON,Central
4.0,1.0,,,Single,350000 CAD,3790 VAUGHAN ,ON,Central
5.0,3.0,2600.0,,Residential,499000 CAD,539 Broad Street W ,ON,Central
3.0,2.0,,.577,Single,480000 CAD,8582 HIGHWAY 28 ,ON,Central
4.0,3.0,,,Single,459987 CAD,20332 ANDREA CRESCENT ,ON,Central
4.0,3.0,,,Single,459900 CAD,1552 Gauthier Street ,ON,Central
3.0,2.0,4800.0,,Residential,329900 CAD,25965 Highway 540 Highway ,ON,Central
3.0,1.0,,,Single,260000 CAD,346 Whitney AVE ,ON,Central
3.0,2.0,,,Single,299900 CAD,544 DEVISTA BOULEVARD UNIT A,ON,Central
3.0,2.0,,,Single,469000 CAD,650 RUPERT STREET ,ON,Central
3.0,1.0,,,Residential,379900 CAD,20 Douglas Ave ,ON,Central
2.0,1.0,,,Single,110000 CAD,1501 LINE 8 Road Unit 130,ON,Central
3.0,2.0,,,Residential,499900 CAD,416 County 8 ,ON,Central
3.0,1.0,,,Residential,245900 CAD,Lt21 Naybob Rd ,ON,Central
6.0,2.0,,,Single,419000 CAD,1006 FELIX AVENUE ,ON,Central
2.0,1.0,,,Single,429900 CAD,8 TURNER Drive ,ON,Central
2.0,1.0,,,Single,499900 CAD,161 ALBERT ST ,ON,Central
3.0,3.0,,,Single,499900 CAD,700 REVERIE PRIVATE ,ON,Central
2.0,1.0,,,Single,249500 CAD,24 ROOSEVELT DRIVE ,ON,Central
3.0,1.0,,,Single,139900 CAD,9 CRUTCHFIELD AVE ,ON,Central
3.0,1.0,,,Single,254800 CAD,4510 ST CATHERINE STREET ,ON,Central
4.0,2.0,,,single,385000 CAD,114 CHATS Road ,ON,Central
1.0,1.0,,,Single,399900 CAD,288 GEORGIAN BAY WATER ,ON,Central
2.0,1.0,,,Single,195000 CAD,978 Government Road ,ON,Central
4.0,2.0,,,Single,349900 CAD,1206 MCKAY AVENUE ,ON,Central
2.0,1.0,,.999,Single,450000 CAD,678 RAY Road ,ON,Central
4.0,2.0,,>0.2,Single,425000 CAD,1 JOHN Street ,ON,Central
5.0,2.0,,,Single,489900 CAD,1102 WOODBINE ,ON,Central
